DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0012,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0013,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0014,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0015,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0016,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0017,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0018,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0019,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0020,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0021,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0022,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0023,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0024,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0025,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0026,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0027,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0028,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0029,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0030,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0031,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0032,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0033,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0034,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0035,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0036,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0037,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0038,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0039,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0040,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0041,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0042,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0043,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0044,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0045,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0046,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0047,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0048,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0049,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0050,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0051,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0052,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0053,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0054,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0055,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0056,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0057,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0058,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0059,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0060,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0061,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0062,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0063,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0064,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0065,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0066,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0067,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0068,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0069,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0070,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0071,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0072,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0073,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0074,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_150_CAUSEWAY_ST_IDAS_MA,0560984,0000,0075,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_APPLE_STORE_BOYLSTON_ST_SPCL,0560998,0000,0001,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_APPLE_STORE_BOYLSTON_ST_SPCL,0560998,0000,0002,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_APPLE_STORE_BOYLSTON_ST_SPCL,0560998,0000,0003,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_APPLE_STORE_BOYLSTON_ST_SPCL,0560998,0000,0004,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_APPLE_STORE_BOYLSTON_ST_SPCL,0560998,0000,0005,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_APPLE_STORE_BOYLSTON_ST_SPCL,0560998,0000,0006,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_APPLE_STORE_BOYLSTON_ST_SPCL,0560998,0000,0007,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_CAUSEWAY_ST_IDAS_MA,0560983,0000,0001,01,0.04,0,0,0,NaN,1,20,20,100,0.01,100,37,37,0,0,37,9.06,0.95,0,0,4.3,0,100,100,0,37,0.37,0.37
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_CAUSEWAY_ST_IDAS_MA,0560983,0000,0002,01,161.21,20,0,0,NaN,9,550,550,100,8.01,99.81,1034,1036,0.1,1,1034,201.9,4.72,0.4,0.19,1.88,0,100,100,20,1036,1502.61,1498.77
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_CAUSEWAY_ST_IDAS_MA,0560983,0000,0003,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_CAUSEWAY_ST_IDAS_MA,0560983,0000,0004,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_CAUSEWAY_ST_IDAS_MA,0560983,0000,0005,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_CAUSEWAY_ST_IDAS_MA,0560983,0000,0006,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
09/05/2025,04,5GNR,New England,056,Boston - W Roxbury 1,5GNB_CAUSEWAY_ST_IDAS_MA,0560983,0000,0007,01,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
