DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303070_LAKE_WALES_FL,1477028,5,3639,0.14,7.53,40,3624,1.1,89345.19,5194.41,152,98.32,12.46,47.11,33.24,105.98,1.81,124.43,20.42,5844806,77670816,714761.51,5744.35,3639,3634,100,105.98,1.1,88159.32,82844.12,5196.6,125.33,0.28,0,52901.95,2063.53,5.68,2.14,84.28,1.45,0.13,0.19,29597.19,2779.37,16.2,1.57,62,10.33,26,3,1068,0,1063,60.01,39.71,0,0,21,0,0,24,2,0,0,24,0,11.37,1.34,238.54,29.71,0,0,2,2.15,0,40.26,19765,7958,-115.45,0
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303133_SEBRING_FL,1477030,2,3920,0.05,5.83,297,3904,7.61,52631.47,3452.38,147,98.86,6.53,44.99,27.31,108.01,1.46,89.21,14.21,4521772,77576800,421051.77,4719.92,3920,3918,100,108.03,7.61,51468.27,43161.89,3452.65,189.15,8.35,0,22530.13,1133.18,4.43,1.56,69.02,6.82,0,0.1,20422.39,1631.67,10.7,1.16,71,11.83,24,167,1999,0,1969,43.77,32.82,NaN,0,0,0,0,2,0,0,0,2,0,0.14,0,NaN,NaN,NaN,0,0,0.94,NaN,46.02,18646,8581,-115.26,0
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_3RD_STREET_WATER_TANK,1477222,11,13045,0.08,0.15,209,12894,1.62,168549.03,18566.07,437,99.12,11.68,84.13,63.55,79.32,1.74,122.79,40.87,833937,556173575,1348392.26,10981.24,13045,13034,100,79.26,1.81,164955.33,147668.22,18565.16,111.88,0.14,0,41911.02,6807.4,4.52,4.15,68.66,2.02,0.22,0.12,105333.35,10261.54,15.57,1.16,76,12.67,17,1,719,0,716,25.41,36.67,-129.41,-22,17,1.85,1,54,1,0,0,53,7.69,37.97,1.78,192.43,11.22,0,3.33,1,3.43,NaN,17.26,42607,7353,-113.95,0.01
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_60TH_AND_14TH,1479066,0,169,0,0.18,1,176,0.57,1187.86,412.39,7,99.89,9.44,7.18,10.2,71.21,29.71,25.87,12.75,507,284596,9502.91,367.36,169,169,100,71.2,0.57,1155.52,612.23,412.31,NaN,NaN,NaN,0,0,NaN,NaN,80.64,0.57,27.27,0,612.23,51.66,11.47,4.93,0,0,0,0,0,0,0,0,0,0,0,11,0,0,72,3,0,0,72,0,0.37,0.12,34.32,1.03,0,0,3,1.18,NaN,9.52,1681,160,-120.33,0
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ABSOLUTE_TRAILER,1477260,0,1694,0,0.64,15,1665,0.9,38857.09,1571.79,82,99.85,20.61,31.43,21.2,91.12,1.36,84.87,9.26,81312,12788006,310856.72,3662.74,1694,1694,100,91.12,0.9,36225.6,22078.51,1571.46,144.71,0,0,4923.62,333.3,6.04,3.5,65.69,1.06,4.57,0,17126.41,838.88,37.4,0.93,11,1.83,4,0,250,0,245,13.59,21.21,0,0,4,0,0,6,1,0,0,6,0,0.84,0,16.32,NaN,0,0,1,3.83,0,24.38,7501,1829,-115.73,0
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_EAST_FROSTPROOF,1477365,0,1882,0,9.88,88,1820,4.84,35910.61,1191.5,63,98.13,6.76,25.05,15.01,116.74,0.95,110.77,8.81,1119790,11329640,287284.9,2593.59,1882,1882,100,116.72,4.84,35430.17,35036.16,1190.59,138.19,7.36,0,30542.19,507.04,6.13,0.48,54.36,0.85,0.24,0,4383.97,620.02,11.04,1.75,39,6.5,22,82,1114,0,1142,86.2,42.59,0,0,5,0,0,5,1,0,0,5,NaN,14.36,0,348.71,NaN,0,0,1,6.23,0,45.92,5425,2491,-115.5,0
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_SANDHILL,1477156,1,2330,0.04,6.8,38,2306,1.65,29788.47,1977.3,105,98.96,4.28,38.31,19.55,178.82,0.9,70.53,9.56,2657850,39060120,238307.73,3378.85,2330,2329,50,175.28,1.77,20516.31,25019.39,1507.27,126.36,0,0,752.52,108.86,2.69,0.77,162.2,2.04,0.62,0,16492.15,1193.85,4.35,0.85,12,2,6,0,224,0,227,3.67,7.22,-66.67,-2,3,0,0,6,1,0,0,6,NaN,24.67,0,628.97,NaN,0,0,1,2.47,NaN,38.45,15630,6009,-115.37,0
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_AIR_STAR_TREK,1477268,8,5117,0.16,0.44,133,5017,2.65,75157.54,5755.95,199,99.26,15.78,40.82,39.08,47.45,1.9,54.79,7.46,923124,211383270,601260.29,10974.87,5117,5109,100,47.57,2.65,72947.17,36679.8,5747.63,69.12,0.47,0,12409.17,1117.65,11.24,1.18,29.96,3.4,5.31,0.21,24200.55,1977.97,16.02,1.67,75,8.33,27,6,1280,0,1289,17.01,19.45,0,0,47,0,0,76,3,0,0,76,2.33,197.83,0.52,34.82,0.84,0,0,3,125.18,0,16.64,41194,6855,-115.63,0
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ALHAMBRA,1477149,0,1260,0,0.54,54,1267,4.26,19483.28,1577.83,65,99.06,7.9,19.3,13.61,78.84,2.78,54.85,8.26,57960,10668420,155866.24,2841.51,1260,1260,100,78.96,4.26,18987.76,14493.95,1578.74,134.69,0,0,8156.54,218.14,4.39,1.59,62.3,5.17,0.39,0,6287.56,758.89,13.68,2.21,13,1.86,8,0,222,0,216,42.96,13.82,0,0,3,0,0,6,1,0,0,6,0,0.19,0,NaN,NaN,0,0,1,1.28,0,22.17,8421,1867,-115.77,0
10/06/2025,09,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ANCHORAGE,1477137,3,7380,0.04,1.63,129,7310,1.76,62043.74,3373.41,199,98.59,10.07,9.71,20.11,74.13,9.86,69.97,12.45,5235561,321465420,496349.95,7093.54,7380,7377,100,74.41,1.76,60556.13,45435.37,3373.45,159.99,0.04,0,13030.77,1.42,4.31,0.05,58.21,2.6,3.26,0.06,32368.83,7.55,13.23,0.21,54,4.91,17,1,2387,0,2331,21.52,0.04,0,0,30,0,0,50,2,0,0,50,0,55.98,1.42,31.18,3.99,0,0,2,3.44,0,25.78,42867,11049,-116.92,0
