DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,S5NC_DRBSetupFail_%_SA_SNSSAI6,S5NC_DRBSetupFail_%_den_SA_SNSSAI6,S5NC_DRBSetupFail_num_SA_SNSSAI6,S5NC_PDUSetupFail_%_SA_SNSSAI6,S5NC_PDUSetupFail_%_den_SA_SNSSAI6,S5NC_PDUSetupFail_%_num_SA_SNSSAI6,S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6,S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6,S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6,S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6,S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6,S5ND_DLActiveUE_Avg_SNSSAI6,S5ND_DLRLC_SDU_Drop_pmm%_5QI133_SNSSAI6,S5NR_DLPRBUtilization_%_SNSSAI6,S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI,S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6,S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI,S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6,S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6,S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6,RLCDLPKTDISCARDCNTPDCP_5QI133,RLCDLPKTDROPCNTFULLBUF_5QI133,RLCDLPKTRECEIVECNT_5QI133,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,Sum_DLRLCDataVolume_MB,S5NR_MaxRRCconnectedUsersPerDU
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHERTZ,1370411,TX_AUS_WOODCREEK_002,0005,10,1,10,100,4,4,54.1,0.02,71.86,0,0,0,1.33,15.67,11.62,43.57,0,0.44,1.05,0,1.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,43.57,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHERTZ,1370411,TX_AUS_WOODCREEK_005,0010,0,0,1,100,1,1,16.31,0,77.24,0,0,0,0.02,18.69,19.81,0.06,0,0.01,0.81,0,283.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,10.52,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHERTZ,1370411,TX_AUS_WOODCREEK_005,0011,0,0,6,100,6,6,34.04,0,103.75,0,0,0.02,0.35,17.92,15.78,11.05,0,0.75,2.56,0,6.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,21.51,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHERTZ,1370411,TX_AUS_WOODCREEK_007,0007,0,0,15,100,12,12,8.57,0,87.31,0,0,0,3.35,16.21,10.72,5.34,0,10.14,11.6,0.01,16.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,5.99,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHERTZ,1370411,WACO_DOWNTOWN,0032,0,0,1,100,1,1,127.42,0.01,79.61,0,0,0,0.08,17.53,19.04,8.56,0,0,11.21,0,55.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,79.22,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHERTZ,1370411,WACO_DOWNTOWN,0033,NaN,0,0,100,0,0,0.01,0,NaN,0,0,0,0,16.76,11.25,0,NaN,0,0.01,0,1.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,0,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,JUSTIN,0040,22.22,2,9,100,7,7,14.3,0.01,42.24,0,0,0,17.41,16.35,16.38,8.82,0,0.99,1.95,0,7.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,9.22,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,JUSTIN,0041,NaN,0,0,100,0,0,2.04,0,NaN,0,0,0,4.76,16.17,15.08,0,NaN,0,0.26,0,11.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,1.3,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,JUSTIN,0042,NaN,0,0,100,0,0,0,0,NaN,0,0,0,0,14.16,2.24,0,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,0,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,TX_AUS_CRESTVIEWEAST_005,0031,0,0,4,100,6,6,1714.16,0.29,164.55,0.01,0.01,0.01,3.49,16.12,15.42,970.13,0,489.29,839.5,0.35,72.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,973.79,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,TX_AUS_CRESTVIEWEAST_005,0033,0,0,7,100,10,10,4836.27,0.66,416.2,0,0,0.02,0.11,16.96,18.93,3298.99,0,82.64,153.02,0.06,20.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,1750,875,875,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,3299.29,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,TX_AUS_CRESTVIEWEAST_012,0001,13.04,3,23,100,26,23,72.64,0.02,132.09,0,0,0.01,0.93,16.16,14.32,48.07,11.54,5.35,10.11,0.01,10.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,50.22,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,TX_AUS_CRESTVIEWEAST_012,0002,0,0,21,100,19,19,15.04,0.01,63.76,0,0.01,0.03,1.7,15.83,13.74,9.81,0,1.21,3.66,0,3.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,10.82,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,TX_AUS_CRESTVIEWEAST_012,0003,0,0,4,100,7,7,3126.39,0.58,182.55,0,0,0.01,0.11,17.08,14.89,2245.87,0,23.69,87.5,0.03,29.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,2245.98,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370401,TX_AUS_JUSTIN_KOENIG_001,0018,0,0,1,100,1,1,0,0,NaN,0,0,0,2.01,17.79,9.64,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,0,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370402,AUSDT_46_SC,0002,25,1,4,100,3,3,313.83,0.17,88.96,0,0,0,4.43,12.46,5.2,240.41,0,0,2.34,0,1.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,240.69,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370402,AUSDT_46_SC,0003,0,0,1,100,1,1,0.74,0,NaN,0,0,0,0.5,18.43,10.2,0,0,0,0.03,0,2.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,0.55,0
10/06/2025,22,5GNR,Central Texas,137,Austin,SCHZ,1370402,AUSDT_84_SC,0007,33.33,4,12,100,7,7,9.56,0.01,16.38,0,0,0,2.44,17.18,13.98,0.06,0,0.03,0.26,0,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,NaN,0,0,7.51,0
