DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,18,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,10,1,947,0.11,0.21,52,999,5.21,19511.48,2766.07,37,97.2,5.34,89.76,64.13,76.05,2.33,84.52,34.24,20997,10029677,156091.8,1846.9,947,946,100,76.23,5.21,16084.01,11906.68,2776.61,43.61,0.99,0,3221.97,51.91,4.96,0.28,79.97,6.27,1.23,0.13,8665.99,1954.77,5.53,1.83,11,11,11,2,202,0,190,20.03,1.87,38.67,10580,4091,-114.28,0,337,4,16058.89
09/27/2025,18,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,11,0,369,0,0.29,7,380,1.84,11898.67,865.45,26,99.66,5.56,69.86,44.25,93.8,2.18,74.7,13.76,2214,774900,95189.36,1274.29,369,369,100,93.78,1.84,14833.53,14832.3,865.51,102.19,0,0,12799.96,694.54,5.31,2.14,63.32,2.59,0.5,0,1970.57,170.27,7.08,2.38,14,14,14,0,110,0,100,86.3,80.25,43.17,2094,904,-114.24,0,8,6,14771.75
09/27/2025,18,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,10,0,1987,0,0.09,255,2126,11.99,18956,2474.42,57,94.82,10.96,94.25,70.38,56.47,1.1,74.82,29.17,31792,34434710,151648.03,2026.9,1987,1987,100,56.3,11.99,17168.04,12798.47,2503.84,65.12,4.41,0,34.47,382.72,2.38,19.31,49.06,12.24,1.79,0,12750.09,1126.17,11.71,0.58,5,5,5,3,68,0,70,0.2,15.29,26.68,17314,4620,-114.01,0,745,15,16988.1
09/27/2025,18,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,11,0,1021,0,0,47,999,4.7,4429.64,601.88,28,99.26,10.24,43.63,27.66,87.89,4.81,44.49,15.33,0,3068105,35437.13,796.55,1021,1021,100,87.83,4.7,5458.01,5449.53,601.75,67.32,14.02,0,346.59,83.06,5.39,4.76,90.81,2.17,2.26,0,5089.27,511.67,10.68,5.3,8,8,8,30,214,0,214,6.35,13.8,21.13,3005,635,-113.92,0.01,13,0,5444.34
09/27/2025,18,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,10,2,1054,0.19,0.22,37,1100,3.36,16675.64,2313.41,30,98.18,8.21,78.48,51.8,100.61,3.29,89.43,32.75,23440,10689668,133405.16,1491.75,1054,1052,100,100.79,3.36,15407.56,6116.9,2335.47,244.03,0,0,150.21,25.01,6.04,4.67,64.54,3.74,3.85,0.21,5955.97,767.15,12.87,1.13,5,5,5,0,112,0,107,0.97,1.07,16.28,10139,1651,-114.44,0,649,3,15321.39
09/27/2025,18,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,11,0,719,0,0.1,13,691,1.88,3156.9,356.68,22,99,11.89,31.18,18.81,93.8,5.94,46.63,12.71,1438,1385513,25255.17,541.66,719,719,100,93.79,1.88,3467.5,3463.35,356.15,90.84,0,0,653.86,24.17,4.18,6.63,94.59,2.03,1.16,0,2789.71,331.25,13.71,5.97,6,6,6,0,51,0,56,18.86,6.79,10.55,1925,203,-114.22,0,10,2,3447.71
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,65,0,0.11,0,62,0,490.89,198.3,2,98.73,17.19,8.38,8.99,29.03,4.7,12.14,5.26,130,123435,3927.09,323.48,65,65,100,29.42,0,573.28,75.64,182.93,NaN,NaN,NaN,0,0,NaN,NaN,18.9,0,14.81,0,75.54,3.02,17.93,0.39,0,0,0,0,0,0,0,0,0,11.7,1897,222,-117.87,0,100,2,563.76
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,31,0,0.1,1,32,3.12,829.97,180.92,2,97.28,14.46,10.03,14.51,40.37,3.69,12.71,4.01,93,92535,6639.78,522.4,31,31,100,40.7,3.12,1142.09,76.09,151.05,NaN,NaN,NaN,0,0,NaN,NaN,26.91,3.12,0,0,74.93,4.87,9.57,1.71,0,0,0,0,0,0,0,0,0,9.42,2982,281,-118.92,0,158,3,1122.48
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,08,0,11,0,0.3,0,10,0,276.27,78.87,2,98.1,21.52,4.57,4.84,78.16,2.11,12.67,3.84,33,11000,2210.16,174.4,11,11,100,80.27,0,596.53,9.64,44.28,NaN,NaN,NaN,0,0,NaN,NaN,53.65,0,25,0,8.95,7.31,3.73,6.39,0,0,0,0,0,0,0,0,0,5.32,997,53,-118.28,0,120,3,582.67
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,08,0,272,0,3.54,1,254,0.39,969.9,141.22,8,98.69,11.36,9.45,14.6,47.61,3.9,14.76,3.32,20944,591600,7759.2,525.78,272,272,100,48.53,0.39,1402.25,673.89,141.77,NaN,0,0,0,0,1,NaN,50.78,0.4,8.11,0,661.41,47.38,12.48,6.67,1,1,1,0,3,0,3,0,0,37.13,2098,779,-120.45,0,38,47,1373.91
