DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,23,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,4,3609,0.11,0.36,122,3543,3.44,71042.13,7959.56,151,98.72,6.67,59.6,39,119,2.41,84.33,24.73,312792,87059907,568337.04,6739.16,3609,3605,100,119.09,3.44,69029.42,44320.64,7965.99,116.31,3.82,0.12,19326.33,1291.44,3.75,1.96,82.1,3.35,3.89,0.11,24716.07,3410.71,10.36,1.82,44,7.33,12,30,786,1,818,28,16.21,2.08,1,48,0,0,63,3,0,0,63,0,145.53,3.54,136.96,6.22,4.08,0,3,3.96,0,23.95,24063,5763,-114.29,0.01
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0,53,0,0.16,0,53,0,1511.11,277.04,4,95.12,22.79,5.41,7.44,33.69,4.06,15.04,3.79,265,166049,12088.89,803.54,53,53,50,34.04,0,1983.59,116.77,267.4,NaN,NaN,NaN,0,0,NaN,NaN,26.16,0,4,0,116.26,5.06,10.74,0.79,0,0,0,0,0,0,0,0,0,0,0,13,0,0,24,1,0,0,24,0,3.5,0.58,51.19,9.52,0,0,1,1.76,0,17.1,3128,535,-118.61,0
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0,1957,0,3.24,28,1920,1.46,52459.28,2803.43,110,99.46,5.04,19.89,27.01,64.58,2.59,55.34,7.46,1031339,31809078,419674.25,7584.06,1957,1957,100,64.91,1.46,50955.54,41119.93,2804.03,82.99,0.72,0,29762.89,1239.04,2.43,4.08,42.53,1.76,0.34,0,11266.18,1055.39,9.37,1.67,40,4.44,14,4,556,0,555,58.41,44.19,0,0,10,0,0,14,2,0,0,14,0,0.25,0.76,9.35,0.54,9.09,0,2,2.2,NaN,45.18,15727,7106,-116.22,0
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,1,1981,0.05,2.69,28,1884,1.49,116122.52,8229.42,99,98.93,4.89,45.4,39.96,93.24,5.31,134.55,33.57,724407,26915847,928980.18,6904.23,1981,1980,100,93.24,1.49,114121.66,70228.62,8241.62,104.35,0,0,54235.25,2503.96,2.75,10.81,94.95,2.28,0.32,0.08,15804.8,1392.64,13.88,1.86,43,7.17,11,0,655,0,659,47.52,30.38,0,0,11,0,0,23,1,0,0,23,6.67,4.32,0.06,106.37,1.77,0,0,1,2.35,NaN,41.22,13228,5453,-115.1,0
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0,32,0,3.1,0,32,0,592.46,35.26,4,99.38,13.31,1.41,1.99,49.59,1.12,22.06,1.86,1184,38240,4739.66,214.83,32,32,100,50.37,0,446.83,71.03,32.78,NaN,NaN,NaN,0,0,NaN,NaN,43.7,0,14.29,0,70.88,2.6,33.94,3.78,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,24.7,1158,286,-116.65,0
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0,2388,0,3.29,68,2396,2.84,88174.27,6324.71,160,97.47,3.73,55.55,28.71,93,1.42,106.63,15.81,931320,28314516,705394.13,6615.3,2388,2388,50,93.06,2.84,87411.51,69418.86,6324.84,109.92,0.72,0,47779,3400.82,2.6,1.8,62.87,4.69,0,0,21384.04,2093.15,6.56,0.9,76,9.5,23,8,1117,0,1120,54.66,53.77,0,0,9,0,0,12,2,0,0,12,0,5.7,0.17,114.89,10.26,0,0,2,2.06,NaN,36.23,11467,4155,-114.7,0
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0,3885,0,1.52,56,3884,1.44,218169.56,13701.82,224,97.14,12.53,61.24,53.83,61.51,1.66,187.64,41.43,1371405,90396180,1745356.45,9301.7,3885,3885,100,61.44,1.44,218258.81,161003.82,13699.28,59.26,0.78,0,115662.76,3715.88,10.97,1.34,37.65,1.93,0.16,0,44674.77,4040.69,17.9,0.98,112,18.67,38,13,1657,0,1662,52.99,27.12,0,0,39,0,0,57,4,0,0,57,0,243.1,10.35,195.87,0.7,0,0,4,5.51,0,35.78,22915,8200,-114.35,0
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,1,4587,0.02,5.37,91,4614,1.97,223692.38,10553.95,236,98.36,4.74,23.2,46.3,90.06,2.61,137.64,24.07,5083585,94680267,1789539.07,13001.76,4587,4586,100,90.26,1.97,219871.92,161871.54,10558.14,90.8,0.23,0,131403.61,4839.77,3.27,3.14,54.5,3.56,0.88,0.04,30152.49,2097.51,11.6,1.03,145,16.11,33,5,2195,0,2156,59.76,45.84,0,0,4,0,0,12,1,0,0,12,0,24.65,0,112.14,NaN,0,0,1,2.67,NaN,35.04,19537,6845,-115.26,0
09/27/2025,23,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0,2291,0,0.19,35,2288,1.53,152969.45,11939.05,124,97.22,4.79,25.76,32.04,138.39,6.02,136.03,24.52,43529,23134518,1223755.63,8996.53,2291,2291,100,139.26,1.53,152412.43,79884.42,11949.52,143.99,0.14,0,61577.32,3746.81,3.94,4.72,73.16,3.64,2.06,0,18020.85,809.79,9.56,0.92,76,8.44,20,2,1380,0,1382,40.4,31.36,0,0,9,0,0,11,1,0,0,11,0,76.24,0,111.06,NaN,0,0,1,4.57,NaN,23.46,10079,2365,-115.59,0
