DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,6,0,0.17,0,5,0,161.42,43.51,1,98.49,28.04,2.58,2.53,39.86,2.79,14.17,3.74,6,3540,1291.39,91.16,6,6,100,40.34,0,144.55,8.84,42.55,NaN,NaN,NaN,0,0,NaN,NaN,33.42,0,50,0,8.79,1.31,6.11,9.63,0,0,0,0,0,0,0,0,0,18.85,589,111,-119.15,0,31,1,142.89
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,8,0,0.06,0,12,0,569.63,131.43,2,96.43,17.33,12.28,14.01,31.58,1.82,9.03,2.38,8,12336,4557.03,504.39,8,8,100,32.06,0,950.42,12.38,131.98,NaN,NaN,NaN,0,0,NaN,NaN,16.78,0,0,0,12.3,1.99,12.42,0.96,0,0,0,0,0,0,0,0,0,8.44,1541,130,-119.8,0,50,1,927.28
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,08,0,7,0,0.32,2,8,25,190.13,16.39,1,99.21,19.29,1.64,2.66,44.6,2.09,15.89,2.22,14,4354,1521.05,95.75,7,7,100,45.03,25,193.81,0.96,16.25,NaN,NaN,NaN,0,0,NaN,NaN,14.24,25,50,0,0.96,0.11,10.15,0.08,0,0,0,0,0,0,0,0,0,13.06,620,81,-119.19,0,48,2,190.97
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,08,1,170,0.59,2.96,1,159,0.63,531.4,40.65,4,98.45,17.25,4.34,7.26,78.24,1.85,16.28,2.08,6960,235110,4251.24,261.2,170,169,100,80.05,0.63,1173.63,462.81,41.36,NaN,NaN,NaN,0,0,NaN,NaN,69.27,0.63,2.86,0.59,453.12,13.02,14.58,4.35,0,0,0,0,0,0,0,0,0,42.07,1350,568,-120.48,0,29,14,1147.88
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,10,0,317,0,8.1,9,317,2.84,8533.91,288.37,16,99.38,4.92,34.32,25.81,200.84,2.14,91.84,9.34,78616,970020,68271.27,743.39,317,317,100,200.92,2.84,7729.21,5310.55,288.17,374.77,2.11,0,3500.4,39.58,3.93,4.11,80.91,3.15,0,0,1802.31,158.56,8.09,1.61,7,7,7,2,95,0,97,45.29,13.74,57.22,2812,1609,-115.47,0,95,39,7719.83
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,11,0,64,0,8.37,0,45,0,3552.89,208.13,6,99.9,2.24,15.34,10.77,187.87,11.47,91.67,15.08,2432,29056,28423.11,310.07,64,64,100,187.84,0,3452.71,3448.03,207.97,205.2,0,0,3216.11,182.05,2.19,16.49,98.05,0,0,0,225.66,25.25,2.67,4.75,3,3,3,0,8,0,8,93.15,87.54,62.74,416,261,-115.36,0,7,1,3446.41
09/27/2025,08,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,08,0,531,0,0.78,2,482,0.41,3331.11,613.56,15,99.1,8,23.89,38.98,53.01,10.25,18.99,5.71,19116,2462247,26648.9,1403.41,531,531,100,54.41,0.41,4731,3730.79,614.32,92.58,0,0,1326.56,384.71,3.4,13.77,45.55,0.49,2.81,0,2297.23,95.64,10.23,6.85,3,3,3,0,71,0,71,29.09,62.62,31.62,4601,1455,-120.18,0,140,0,4586.8
