DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,02,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,10,0,429,0,0.44,3,430,0.7,20050.87,1264.42,22,98.28,3.47,78.31,55.11,125.03,1.68,101.07,17.94,6006,1356069,160406.99,1587.11,429,429,100,125.08,0.7,18488.8,13544.07,1262.29,138.86,0.4,0,8898.7,225.37,1.92,0.54,117.99,1.13,1.74,0,4639.24,816.05,8.26,2.83,13,13,13,1,253,0,253,48.13,17.85,38.89,3147,1224,-114.63,0,101,6,18471.87
09/27/2025,02,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,11,0,309,0,0.71,1,327,0.31,8578.36,303.27,16,99.09,11.24,44.04,37.59,75.6,2.44,63.39,7.65,1545,218154,68626.9,1082.68,309,309,100,75.6,0.31,9380.52,9376.52,303.6,73.04,0.38,0,8647.27,271.92,10.54,2.37,96.05,0,0,0,706.7,29.39,19.86,3.25,11,11,11,1,263,0,246,92.18,89.57,26.11,701,183,-114.85,0,1,5,9357.97
09/27/2025,02,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,10,0,448,0,0.05,30,441,6.8,9847.69,2017.72,26,98.43,7.01,72.26,37.48,129.41,4.18,72.98,31.03,896,1796032,78781.55,1079.48,448,448,100,129.66,6.8,9507.76,5334.04,2028.2,263.42,8.09,0,82.9,152.97,2.9,16.35,138.78,6.23,6.45,0,5245.89,415.71,9.47,1.31,6,6,6,11,136,0,143,0.87,7.54,18.19,4007,729,-115.22,0,159,2,9454.71
09/27/2025,02,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,11,0,339,0,0,1,310,0.32,762.03,126.53,13,98.55,8.08,12.24,5.56,129.41,9.14,38.05,11.48,0,212892,6096.21,160.22,339,339,100,129.49,0.32,623.54,510.75,126.46,214.37,0,0,128.31,20.54,10.82,9.39,98.25,0.94,4.17,0,380.66,104.4,7.18,9.22,7,7,7,0,204,0,237,20.58,16.24,17.99,628,113,-114.73,0,2,0,619.78
09/27/2025,02,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,10,0,318,0,0.37,1,314,0.32,2802.24,426.28,13,99.32,7.98,41.11,15.39,183.16,2.15,50.59,11.52,2544,683382,22417.89,443.15,318,318,100,183.84,0.32,2767.82,1396.14,426.74,384.9,0,0,36.94,13.11,7.35,5.77,130.1,0.6,6.75,0,1356.81,137.17,7.41,0.86,5,5,5,0,147,0,148,1.33,3.07,12.1,2141,259,-114.81,0,138,8,2761.99
09/27/2025,02,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,11,0,155,0,0.59,2,139,1.44,392.64,93.49,8,99.8,5.18,8.74,3.54,143.08,11.74,30.84,11.89,310,52700,3141.16,101.87,155,155,100,144.16,1.44,362.59,357.02,93.52,50.28,1.28,0,8.99,5.91,8.97,6.59,146.17,1.64,7.41,0,347.17,87.08,4.84,12.11,4,4,4,1,78,0,95,2.48,6.31,17.46,338,59,-115.12,0,1,2,361.73
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,10,0,0.54,0,13,0,131.29,20.86,2,99.41,7.82,2.22,2.51,53.19,1.16,11.63,2.09,30,5570,1050.3,90.34,10,10,100,54.44,0,242.29,98.85,22.13,NaN,NaN,NaN,0,0,NaN,NaN,53.27,0,0,0,97.49,7.28,6.55,1.85,0,0,0,0,0,0,0,0,0,15.7,554,87,-119.24,0,26,3,237.39
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,4,0,0.33,0,4,0,289.61,37.72,1,98.05,10.67,2.36,4.56,55.59,6,14.11,3.55,8,2440,2316.89,164.16,4,4,100,59.82,0,514.82,0.01,33.28,NaN,NaN,NaN,0,0,NaN,NaN,0.37,0,0,0,0.01,0.01,6.24,5.56,0,0,0,0,0,0,0,0,0,14.14,608,86,-120.4,0,15,2,487.24
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
