DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0001,0002,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0001,0003,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0001,0,576,0,0.23,3,564,0.53,15301.52,1123.12,29,99.33,8.28,38.03,24.21,93.37,2.57,87.8,16.41,4608,2003904,122412.18,1394.25,576,576,100,94.22,0.53,14829.35,7652.49,1120.53,74.38,0,0,2695.21,242.89,1.68,10.61,85.31,0.79,0,0,4952.14,739.5,20.29,1.66,14,7,7,0,182,0,180,18.17,21.68,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.5,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0002,1,504,0.2,5.67,3,489,0.61,16434.72,1225.95,21,98.27,12.27,32.91,16.43,123.31,4.22,138.94,20.7,65677,1158696,131477.73,946.3,504,503,100,123.32,0.61,16424.39,12945.58,1226.12,260.35,0,0,11827.42,1046.67,10.38,4.7,64.79,2,0.28,0.6,1104.21,70.83,13.48,1.26,15,7.5,12,0,339,0,338,72.01,85.36,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.39,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0003,0,606,0,0.51,25,614,4.07,21066.74,575.97,27,96.22,3.88,32.43,27.13,89.74,2.34,107.85,9.87,7272,1415616,168533.88,1562.6,606,606,100,89.75,4.07,21122.8,13677.47,575.34,326.98,0.71,0,9319.04,141.83,2.33,15.55,46.32,11.4,1.78,0,4247.24,215.32,7.46,1.56,17,8.5,10,3,421,0,422,44.12,24.65,0,0,5,0,0,5,1,0,0,5,NaN,0.05,0,NaN,NaN,0,0,1,1.57,NaN,-115.21,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0001,0,4,0,5.44,0,4,0,129.1,12.05,1,99.71,5.14,0.88,1.54,59.58,5.96,18.59,3.03,32,588,1032.82,55.55,4,4,100,60.48,0,206.81,0.09,12.06,NaN,NaN,NaN,0,0,NaN,NaN,17.54,0,0,0,0.09,0.01,18.08,0.12,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-120.5,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0002,0,8,0,3.18,0,6,0,190.3,5.6,1,99.87,12.57,0.61,1.47,48.83,3.72,28.82,2.05,112,3520,1522.37,52.82,8,8,100,49.44,0,70.91,0.85,5.6,NaN,0,0,0.01,0.01,1.22,2.04,23.36,0,0,0,0.83,0.06,12.77,0.77,1,1,1,0,2,0,2,0.01,0.26,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-120.33,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0003,0,9,0,0,0,9,0,75.07,11.79,2,99.76,5.93,1.17,1.1,44.01,2.51,15.18,2.25,0,2124,600.55,39.56,9,9,100,45.87,0,85.52,38.22,11.83,NaN,NaN,NaN,0,0,NaN,NaN,39.65,0,0,0,37.73,6.58,7.13,1.96,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-120.5,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,0,216,0,4.34,2,235,0.85,701.04,36.61,10,99.68,1.78,7.51,3.84,44.86,1.48,25.34,2.71,7344,169344,5608.34,221.36,216,216,50,44.86,0.85,673.57,673.55,36.65,47.16,0.46,0,402.58,17.77,1.52,1,43.44,5.56,0,0,269.39,18.83,2.16,4.13,8,4,5,1,217,0,202,59.77,48.5,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.51,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,0,301,0,2.77,3,307,0.98,3353.67,2395.03,16,98.21,2.71,58.23,14.12,59.92,3.01,33,22.85,4515,162841,26829.35,813.02,301,301,50,59.9,0.98,3260.47,3222.3,2394.57,171.32,0.48,0,1311.82,950.19,1.5,2.45,35.51,2.04,0,0,1905.65,1440,3.6,5.7,10,5,5,1,209,0,200,40.23,39.68,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-114.1,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,1,631,0.16,6.35,10,594,1.68,12030.18,2496.9,34,97.55,5.78,64.35,28.67,94.12,3.03,58.27,21.56,137624,2166854,96241.46,1651.51,631,630,50,94.13,1.68,12189.96,9557.86,2492.69,161.52,0,0,3356.7,2101.99,2.36,6.46,79.82,3.31,0,0.3,6193.72,159.62,10.56,0.24,22,11,11,0,292,0,298,27.54,84.33,NaN,0,0,0,0,2,1,0,0,2,0,0.07,0,NaN,NaN,NaN,0,1,2.12,0,-115.31,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,0,1246,0,1.69,21,1232,1.7,27528.7,1184.61,51,96.64,5.78,52.83,33.74,86.39,0.89,113.32,12.46,58562,3473848,220229.58,1943.44,1246,1246,50,86.18,1.7,26995.86,20115.39,1184.64,90.34,0.3,0,17936.97,447.95,3.45,4.56,52.04,8.04,0,0,2051.57,174.8,10.36,0.3,42,21,21,3,1008,0,1031,66.44,37.81,0,0,2,0,0,2,1,0,0,2,NaN,0.03,0,12,NaN,0,0,1,1.84,NaN,-109.97,0.03
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0001,1,1692,0.06,0.57,12,1656,0.72,50976.85,4662.78,93,96.55,5.66,68.89,53.2,118.44,4.12,133.09,37.6,81184,14332932,407814.77,3064.27,1692,1691,100,118.37,0.72,50500.58,35207.61,4666.67,126.08,0.11,0,22858.94,1191.14,4.99,4.31,71.73,1.47,0.07,0.13,12186,992.99,9.22,1.42,52,26,31,1,907,0,903,45.26,25.52,0,0,4,0,0,7,1,0,0,7,0,9.47,2.37,215.96,8.24,0,0,1,1.43,0,-114.94,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0002,1,2103,0.05,1.48,42,2150,1.95,48636.69,2140.83,82,97.26,5.83,71.98,48.69,102.77,1.02,138.74,16.52,221518,14960742,389093.55,2804.51,2103,2102,100,102.79,1.95,48838.25,38362.48,2142.61,121.5,1.31,0,31036.57,820.05,4.9,1,54.22,3.55,0.41,0.17,7102.38,839.28,14.56,0.82,61,30.5,41,20,1529,0,1517,63.55,38.27,0,0,5,0,0,10,1,0,0,10,0,0.33,0,13.07,NaN,0,0,1,2.12,0,-114.4,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0003,0,17,0,5.83,0,16,0,281.19,19.34,6,99.22,4.34,1.72,0.85,115.93,5.72,45.75,6.25,663,11373,2249.54,49.17,17,17,100,115.58,0,271.47,249.22,19.34,NaN,NaN,NaN,0.09,0.12,0.87,NaN,112.32,0,0,0,248.8,16.6,4.6,5.43,1,0.5,1,0,0,0,0,0.03,0.6,0,0,1,NaN,0,0,1,NaN,0,0,0,0,0,NaN,NaN,0,NaN,1,1.5,NaN,-115.48,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0001,0,1373,0,1.31,18,1385,1.3,59934.97,2749.62,70,98.16,3.71,19.55,35.88,94.86,2.08,142.8,22.32,120824,9207338,479479.74,3357.68,1373,1373,100,95.1,1.3,58955.57,39652.18,2750.79,130.03,0.1,0,33346.59,833.69,2.98,1.73,30.9,4.71,0,0,6171.01,506.02,8.15,1.05,56,18.67,37,1,1024,0,996,56.56,30.31,NaN,0,0,0,0,2,1,0,0,2,0,0,0,NaN,NaN,NaN,0,1,NaN,NaN,-115.71,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0002,0,1399,0,12.39,29,1412,2.05,40528.76,3501.75,68,98.67,2.64,21.19,37.5,91.21,2.96,92.39,26.23,858986,6933444,324230.1,3509.34,1399,1399,100,91.61,2.05,39703.34,29879.89,3496.73,95.28,2.82,0,25631.46,589.97,1.94,1.59,48.8,1.28,0.88,0,4245.27,1108.41,6.65,2.86,46,15.33,28,20,708,0,701,64.56,16.87,NaN,0,0,NaN,0,0,1,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,1,4,NaN,-115.63,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0003,2,951,0.21,1.57,12,913,1.31,27995.8,2604.12,52,98.61,3.22,20.07,29.94,77.23,5.56,79.92,20.6,70154,4478259,223966.37,2802.42,951,949,100,77.41,1.31,27430.1,15651.98,2603.07,189.67,0.86,0,12003.06,1531.75,2,7.34,41,2.75,0.25,0.84,3579.17,312.61,10.85,1.65,41,13.67,24,6,696,0,714,43.76,58.84,0,0,2,0,0,2,1,0,0,2,0,2.88,0.42,58.54,8.49,0,0,1,3.35,NaN,-115.78,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0001,0,1132,0,0.06,3,1138,0.26,16180.1,4250.09,43,99.26,3,12.33,17.62,145.09,11.4,78.48,54.7,2264,3951812,129440.84,1649.24,1132,1132,100,145.48,0.26,15617.53,7135.16,4250.41,220.23,0,0,5530.34,136.18,3.22,2.25,33.02,1.17,1.47,0,1579.2,61.65,12.52,1.17,37,12.33,19,0,965,0,968,35.41,3.2,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-116.18,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0002,0,789,0,0.25,1,808,0.12,24589.83,1616.15,29,99.29,2.13,14.96,23.99,179.77,3.99,87.62,17.15,7101,2882217,196718.67,2245.02,789,789,100,180.92,0.12,24198.96,6435.14,1614.96,139.45,0,0,5898.94,458.05,2.55,1.89,35.95,1.09,0,0,531.7,206.2,4.56,7.02,25,8.33,13,0,716,0,695,24.38,28.36,0,0,5,0,0,5,1,0,0,5,NaN,0.09,0.02,NaN,NaN,0,0,1,1.64,NaN,-115.71,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0003,0,218,0,0.61,3,202,1.49,12115.84,2384.87,17,97.61,2.03,15.2,15.94,164.19,15.91,64.96,24.9,1962,322204,96926.7,1492.18,218,218,100,164.94,1.49,11972.01,7825.11,2370.3,180.49,1.46,0,7190.09,485.98,1.85,8.1,30.91,1.54,2.74,0,629.91,234.06,2.45,8.61,13,4.33,7,2,137,0,153,60.06,20.5,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-115.91,0
09/27/2025,02,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1439078,0001,0001,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
