DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,2,0,0.79,0,5,0,136.87,23.97,1,94.26,31.44,1.25,1.59,33.16,4.85,19.13,4.26,8,1016,1094.97,57.23,2,2,100,33.34,0,96.37,0.69,23.01,NaN,NaN,NaN,0,0,NaN,NaN,24.58,0,33.33,0,0.69,0.08,6.27,2.21,0,0,0,0,0,0,0,0,0,22.82,504,115,-119.31,0,20,4,95.53
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,4,0,0.1,0,5,0,459.84,40.34,1,95.35,16.23,4.37,7.59,29.96,1.99,13.47,2.05,4,3932,3678.75,273.1,4,4,100,30.31,0,571.08,3.44,40.05,NaN,NaN,NaN,0,0,NaN,NaN,71.73,0,66.67,0,3.33,0.9,5.01,2.24,0,0,0,0,0,0,0,0,0,12.53,982,123,-120.28,0,28,1,563.97
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,08,0,2,0,0.2,0,4,0,92.71,22.7,1,98.67,13.33,0.94,1.65,58.41,9.85,12.51,5.38,2,976,741.67,59.28,2,2,100,60.61,0,173.1,12.05,22.67,NaN,NaN,NaN,0,0,NaN,NaN,20,0,NaN,0,12.03,0.25,13.49,0.52,0,0,0,0,0,0,0,0,0,18.28,487,89,-119.37,0,22,1,167.22
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,08,0,200,0,2.15,1,183,0.55,469.67,186.36,6,97.86,10.23,7.69,7.99,56.97,5.36,13.06,5.39,6400,297400,3757.37,287.63,200,200,100,58.4,0.55,793.81,280.45,186.86,NaN,NaN,NaN,0,0,NaN,NaN,55.5,0.55,0,0,273.36,25.55,6.33,7.36,0,0,0,0,0,0,0,0,0,31.75,1455,462,-120.47,0,20,22,774.24
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,10,0,269,0,7.11,9,289,3.11,6942.48,392.44,18,99.69,3.31,27.83,22.56,217.41,6.37,85.47,15.67,57297,806193,55539.85,649.8,269,269,100,217.98,3.11,6527.38,4220.29,391.15,379.16,1.67,0,3197.18,28.43,3.35,3.04,62.48,4.17,0.27,0,1013.07,194.36,6.65,4.65,7,7,7,2,120,0,125,48.98,7.27,60.02,2784,1671,-115.48,0,96,38,6516.05
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,11,0,54,0,11.16,1,43,2.33,1915.55,95.92,4,99.84,1.25,9.14,6.88,129.17,11.59,77.31,11.66,2538,22734,15324.41,198.21,54,54,100,129.2,2.33,1764.33,1764.13,95.91,150.08,0,0,1619.33,84.96,1.11,18.23,81.63,3.33,0,0,144.13,10.88,2.81,2.91,3,3,3,0,13,0,11,91.78,88.58,64.97,374,243,-115.48,0,4,4,1763.66
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,08,0,298,0,1.04,1,261,0.38,1940.75,356.04,12,98.95,14.64,17.23,30.77,56.5,9.71,14.01,4.59,10430,998896,15526.03,1107.88,298,298,100,58.14,0.38,3114.85,2033.39,358.03,91.99,0,0,995.7,216.98,2.61,13.59,36.3,0.56,0,0,971.78,43.25,23.66,6.87,4,4,4,0,83,0,84,32.99,60.6,35.24,3317,1169,-120.33,0,125,0,3021.48
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,10,0,336,0,5.04,17,429,3.96,7329.59,277.79,20,92.27,6.17,40.36,29.68,70.92,2.25,68.6,7.65,67200,1332240,58636.74,854.75,336,336,100,72.18,3.96,6997.48,5921.21,274.63,81.43,10,0,4339.18,25.34,6.73,0.65,57.95,3.35,0.79,0,1557.56,196.48,4.98,2.47,6,6,6,4,40,0,41,62.3,9.23,55.01,3765,2071,-114.61,0,163,0,6972.89
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,11,0,67,0,5.8,0,43,0,1732.08,28.73,5,99.68,2.25,13.4,6.08,81.02,4.15,79.17,2.38,1742,30016,13856.61,175.02,67,67,100,81.48,0,1516.41,1515.67,29.53,132.21,0,NaN,1409.68,17.62,1.43,14.83,53.01,0,0,0,105.35,9.75,11.5,2.92,2,2,2,0,1,0,0,92.98,59.67,56.64,422,239,-114.21,0,5,1,1515.77
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,08,0,215,0,1.84,0,190,0,672.86,74.34,11,97.56,16.27,6.63,10.76,47.23,3.1,13.9,2.49,10965,595120,5382.86,387.26,215,215,100,47.98,0,1031.03,483.56,74.63,NaN,NaN,NaN,0,0,NaN,NaN,36.37,0,0,0,478.26,27.27,15.87,5.81,0,0,0,0,0,0,0,0,0,39.46,2717,1072,-120.47,0,105,2,1010.56
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,10,0,601,0,4.29,11,578,1.9,19555.42,727.26,33,99.34,4.87,68.77,49.67,71.53,1.48,109.35,11.75,147245,3430508,156443.33,1430.62,601,601,100,71.63,1.9,18989.44,15901.03,726.56,71.26,1.31,0,11861.61,337.21,4.54,2.55,73.89,2.12,0,0,4018.47,291.58,7.8,1.02,17,17,17,2,153,0,158,62.46,46.41,52.22,5463,2853,-115.2,0,188,24,18968.03
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,11,0,170,0,5.85,1,118,0.85,5805.61,372.58,14,98.38,2.24,38.19,33.19,98.47,5.03,48.59,10.84,10200,174420,46444.92,955.85,170,170,100,98.48,0.85,4624.57,4621.21,372.27,110.44,0,0,4366.51,343.19,1.84,8.28,49.89,1.28,0,0,243.87,28.45,8.77,1.05,9,9,9,0,40,0,41,94.42,92.19,58.18,966,562,-114.97,0,17,5,4613.74
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0001,0001,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0001,0002,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0001,0003,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0001,10,0,577,0,0.22,16,605,2.64,14069.7,1156.06,30,98.7,12.75,64.51,47.91,76.57,3.15,81.58,19.91,9809,4481559,112557.56,1379.71,577,577,100,76.73,2.64,14292.87,9964.87,1157.01,116.12,2.47,0,2474.96,226.68,3.05,7.09,63.5,2.67,0.43,0,7471.95,354.42,21.35,1.18,10,10,10,2,81,0,83,17.32,19.59,38.94,7750,3018,-115.25,0,108,9,14260.53
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0001,11,0,453,0,0.05,2,408,0.49,3829.78,213.39,16,97.07,6.88,21.68,14.61,116.4,6.89,72.82,10.94,453,869760,30638.26,420.72,453,453,100,116.63,0.49,3330.16,3291.53,213.86,156.28,1.22,0,1648.96,49.8,3.6,7.5,92.52,0,0.65,0,1615.14,157.14,9.85,7.31,9,9,9,2,164,0,165,49.52,23.28,44.87,1919,861,-115.45,0,4,1,3302.34
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0002,10,0,684,0,7.24,7,622,1.13,12722.65,870.92,24,99.59,11.12,47.64,27.69,111.88,4.21,127.63,20.31,303012,4184712,101781.22,797.46,684,684,100,111.83,1.13,13606.34,8443.14,870.1,282.61,1.67,0,5755.94,274.61,9.53,17.57,101.15,0.62,0.13,0,2663.91,169.11,15.83,1.46,11,11,11,5,299,0,306,42.3,31.56,51.72,5675,2935,-114.99,0,95,282,13575.09
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0002,11,0,225,0,7.06,1,209,0.48,2920.67,165.93,12,93.56,6.05,13.59,8.14,133.76,10.05,99.64,13.57,17775,251775,23365.34,234.49,225,225,100,133.77,0.48,1830.61,1826.74,165.9,209.47,0.88,0,1248.07,116.55,3.92,22.45,76.01,0,1.02,0,568.76,47.83,10.07,4.02,6,6,6,1,114,0,116,68.18,70.26,51.92,1040,540,-114.89,0,7,60,1820.7
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0003,10,0,592,0,1.72,10,578,1.73,13128.36,2191.43,22,99.57,8.36,62.85,53.25,48.81,1.27,68.48,38.74,27232,1585376,105026.91,1533.69,592,592,100,48.84,1.73,13264.26,5177.78,2192.67,108.48,0,0,335.45,47.19,10.8,16.92,51.97,2.57,2.42,0,4839.23,305.1,12.79,0.69,7,7,7,0,189,0,187,2.53,2.15,30.24,2632,796,-115.34,0,27,43,13245.94
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0003,11,0,254,0,0.97,0,251,0,784.69,16.12,7,99.54,7.18,3.71,2.88,51.48,3.95,75.78,4.82,1016,105156,6277.51,82.84,254,254,100,51.48,0,279.59,275.51,16.13,230.56,0,0,111.49,9.05,2.31,16.59,38.23,0,3.57,0,163.95,6.55,11.09,2.74,6,6,6,0,216,0,214,39.88,56.09,27.07,410,111,-115.42,0,0,4,279.5
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0001,08,0,2,0,1.07,0,2,0,106.93,17.97,1,99.76,17.36,4.04,1.54,67.85,0.68,15.45,0.99,6,560,855.4,55.38,2,2,100,69.95,0,135.22,0.24,16.5,NaN,NaN,NaN,0,0,NaN,NaN,20.21,0,NaN,0,0.24,0.02,33.06,0.35,0,0,0,0,0,0,0,0,0,19.13,277,53,-109.99,0,6,3,128.36
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0002,08,0,31,0,7.38,0,24,0,140.16,7.05,2,97.36,12.63,0.79,1.7,53.68,0.53,18.35,1.97,2170,29388,1121.3,61.12,31,31,100,55.15,0,96,7.07,6.95,1.57,0,0,0.11,0.13,1.32,0.98,85.9,0,33.33,0,6.8,0.2,41.86,1.75,1,1,1,0,16,0,17,0.11,1.85,42.37,878,372,-119.5,0,11,67,93.78
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0003,08,0,5,0,1.81,0,5,0,16.96,5.21,1,99.4,4.07,0.5,0.57,47.99,1.42,6.58,2.3,25,1385,135.7,20.62,5,5,100,49.46,0,15.39,0.08,4.39,NaN,NaN,NaN,0,0,NaN,NaN,12.3,0,NaN,0,0.08,0.1,1.96,1.41,0,0,0,0,0,0,0,0,0,20.96,272,57,-120.49,0,2,5,14.52
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,08,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,10,0,295,0,3.28,4,319,1.25,2804.38,102.05,12,97.06,4.67,26.56,12.38,101.64,0.56,62.91,4.27,13570,414180,22435.07,356.62,295,295,100,101.62,1.25,2727.52,2672.21,102.16,302.25,0.73,0,350.04,19.98,2.81,9.15,90.25,1.65,0,0,2318.32,74.9,4.95,0.39,5,5,5,1,137,0,133,12.83,19.56,46.98,1358,638,-115.24,0,35,31,2723.6
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,11,0,109,0,1.02,0,111,0,1921.07,79.3,8,96.3,2.88,12.07,8.83,88.77,4.63,60.44,7.3,218,21364,15368.56,254.28,109,109,100,88.67,0,2184.73,2184.45,79.42,152.95,0,0,1946.08,72.59,1.66,6.45,36.84,0,0,0,224.02,6.8,12.72,1.32,6,6,6,0,102,0,100,89.08,91.4,30.41,194,59,-115.37,0,4,2,2170.37
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,08,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,10,0,525,0,5.69,6,514,1.17,3205.89,135.13,13,97.53,7.82,39.69,14.33,54.49,0.4,62.13,3.78,37800,664650,25647.13,412.79,525,525,100,54.46,1.17,1694.62,1621.14,134.94,140.38,0,0,139.54,27.75,3.26,1.28,53.15,1.92,0,0,1480.57,105.14,8.69,0.33,7,7,7,0,202,0,199,8.23,20.57,34.67,1194,414,-113.28,0,16,48,1693.57
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,11,0,106,0,8.21,0,111,0,868.91,493.74,6,96.57,2.2,70.36,7.75,102.54,1.37,31.14,7.8,1802,21942,6951.31,223.2,106,106,100,102.35,0,2305.06,2305.06,493.27,110.74,0,0,2215.11,483.68,1.78,1.36,35.18,0,0,0,87.06,9.6,13.35,2.27,4,4,4,0,82,0,82,96.1,98.05,24.74,190,47,-110.22,0.01,1,17,2302.17
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,08,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,10,0,672,0,4.56,20,644,3.11,11659.63,1204.94,33,98.19,7.17,76.88,35.96,75.06,1.73,90.06,17.41,216384,4742976,93277.07,1035.74,672,672,100,74.5,3.11,11144.17,7889.52,1204.6,177.1,0,0,2152.63,41.7,2.04,0.21,66.37,3.83,0.06,0,5732.54,288.23,11.44,0.39,10,10,10,0,122,0,126,19.32,3.46,41.3,6736,2782,-114.91,0,83,127,11132.64
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,11,0,283,0,2.86,0,237,0,3242.8,151.83,17,97.03,14.81,22.29,14.39,109.2,3.25,62.61,7.57,9905,346109,25942.36,414.33,283,283,100,109.67,0,3200.42,3103.77,151.68,196.79,0,0,1760.41,81.79,1.99,7.32,83.56,0,0,0,1332.16,64.78,30.23,1.68,8,8,8,0,126,0,128,55.01,53.92,38.13,1188,453,-115.07,0,18,9,3189.01
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,08,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,10,0,777,0,1.36,27,835,3.23,24338.34,831.36,37,98.89,7.59,84.28,44.61,66.81,0.6,151.55,10.96,38073,2795646,194706.71,1284.77,777,777,100,66.8,3.23,21451.38,14765.71,831.2,53.63,0,0,8984.27,262.31,4.9,2.37,80.28,4.74,0,0,5774.08,414.86,12.33,0.49,21,21,21,0,265,0,264,41.88,31.56,32.49,3549,1153,-110.09,0.01,66,2,21440.96
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,11,0,690,0,0.28,1,666,0.15,8181.51,354.55,26,93.5,6.35,40.21,28.12,79.81,2.86,80.81,9.8,2070,733470,65452.06,809.92,690,690,100,79.8,0.15,10867.2,10770.36,353.42,80.35,0.19,0,9096.47,271.44,5.99,4.91,75.6,0,0,0,1593.28,73.77,7.75,1.17,20,20,20,1,539,0,543,83.71,76.8,12.45,1060,132,-109.13,0.01,10,2,10786.1
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0001,10,0,1541,0,0.51,22,1481,1.49,30054.05,1295.39,64,96.87,7.43,93.21,68.68,66.88,0.89,121.55,15.44,89378,17387103,240432.36,1978.11,1541,1541,100,66.86,1.49,28520.1,16501,1294.63,50.42,0.76,0,6780.14,230.45,9.16,0.62,54.26,2.31,0.25,0,9701.9,694.01,10.66,0.86,29,29,29,6,788,0,789,23.77,17.8,35.76,11225,4014,-114.45,0,78,24,28371.55
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0001,11,0,745,0,0.42,1,749,0.13,9617.28,380.44,32,99.06,6.36,46.37,36.62,108.26,3.05,72.96,9.12,6705,1586105,76938.22,1054.56,745,745,100,108.26,0.13,9937.8,9928.37,380.36,135.45,0,0,7193.17,183.42,6.03,3.5,75.35,0.52,0,0,2724.89,157.03,7.23,2.44,22,22,22,0,555,0,543,72.38,48.22,33.49,2120,710,-114.7,0,5,4,9927.47
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0002,10,2,2268,0.09,2.64,63,2260,2.79,25366.37,2625.78,66,97.45,7.37,95.76,59.09,93.43,1.87,119.24,30.47,848620,32123952,202930.95,1701.84,2268,2266,100,93.51,2.79,23769.77,18028.14,2626.58,140.84,2.25,0,8344.37,359.28,5.08,0.8,67.7,3.55,0.17,0.21,9634.04,683.24,10.97,0.65,38,38,38,30,1331,0,1323,35.11,13.68,44.84,13802,6189,-113.19,0,71,237,23706.26
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0002,11,1,830,0.12,3.56,20,759,2.64,6972.38,369.31,33,94.52,6.35,47.1,29.26,95.25,2.24,66.19,8.71,77226,2171280,55779.03,842.65,830,829,100,95.26,2.64,9059.38,8736.38,369.3,102.51,2.82,0,6493.35,193.34,4.47,2.79,67.79,2.35,0,0.27,2151.76,173.94,9.57,1.89,23,23,23,13,461,0,466,71.68,52.35,45.37,2526,1146,-112.76,0.03,11,66,8967.76
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0003,10,0,74,0,7.85,0,90,0,953.86,96.01,10,99.74,14.24,8.89,4.64,122.56,10.9,57.15,12,12802,163170,7630.84,133.52,74,74,100,122.79,0,1013.77,942.6,96.2,NaN,NaN,NaN,0,0,NaN,NaN,122.66,0,0,0,941.76,74.92,15.27,9.25,0,0,0,0,0,0,0,0,0,51.23,2032,1041,-115.41,0,148,171,1009.87
09/27/2025,07,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0003,11,0,13,0,10.26,1,23,4.35,249.14,14.09,4,99.86,13.14,1.85,1.03,63.4,5,66.96,8.44,364,3549,1993.12,29.77,13,13,100,63.41,4.35,159.94,158.67,14.16,NaN,NaN,NaN,0,0,NaN,NaN,63.11,4.35,0,0,158.3,13.97,13.19,4.99,0,0,0,0,0,0,0,0,0,52.65,245,129,-115.46,0,10,28,159.57
