DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,81,0,0,5,75,6.67,446.62,54.01,2,98.6,12.06,9.63,8.28,27.86,0.86,11.99,1.25,0,134136,3572.95,298.09,81,81,100,28.37,6.67,640.53,130.57,53.76,NaN,NaN,NaN,0,0,NaN,NaN,24.1,6.67,3.12,0,129.3,9.58,10.86,0.3,0,0,0,0,0,0,0,0,0,17.39,1656,288,-117.46,0,39,0,621.33
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,69,0,0.11,0,69,0,905.84,258.15,3,98.11,12.14,18.83,18.69,36.14,2.73,10.77,3.05,207,185472,7246.71,672.96,69,69,100,37.02,0,1267.61,297.8,250.19,NaN,NaN,NaN,0,0,NaN,NaN,17.22,0,0,0,295.61,40.88,3.73,0.55,0,0,0,0,0,0,0,0,0,7.37,2685,198,-119.11,0,96,3,1214.33
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,08,0,14,0,0,0,12,0,948.5,111.58,2,95.39,23.26,5.97,10.44,23.22,4.33,20.2,4.15,0,12600,7587.97,375.69,14,14,100,23.53,0,605.86,19.39,102.83,NaN,NaN,NaN,0,0,NaN,NaN,19.56,0,21.05,0,19.2,2.5,11.36,0.54,0,0,0,0,0,0,0,0,0,8.78,900,79,-118.57,0,85,0,597.51
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,08,0,131,0,2.36,0,115,0,1243.35,141.6,6,98.33,6.4,7.79,15.83,42.52,10.35,17.45,4.04,3406,144231,9946.81,569.9,131,131,100,43.11,0,1517.04,427.87,142.13,NaN,0,0,0,0,NaN,NaN,34.53,0,4.08,0,422.2,87.12,10.45,12.91,1,1,1,0,2,0,2,0,0,37.02,1075,398,-120.41,0,24,14,1491.83
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,10,0,308,0,5.81,5,318,1.57,8978.57,599.06,16,99.09,5.75,47.12,32.9,128.26,4.22,75.82,14.13,48048,826980,71828.59,947.39,308,308,100,127.53,1.57,9082.48,5936.79,598.55,286.26,0,0,2574.84,82.61,2.69,6.5,97.27,2.54,0,0,3346.79,391.13,8.26,3.46,7,7,7,0,121,0,125,28.35,13.8,55.48,2529,1403,-115.37,0,71,25,9066.25
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,11,0,55,0,11.9,0,34,0,5370.29,339.2,5,99.91,2.68,28.59,17.67,215.8,10.08,84.41,13.18,3025,25410,42962.36,508.98,55,55,100,215.8,0,4527.24,4516.17,339.18,237.97,NaN,NaN,4217.94,263.13,2.53,17.23,93.05,0,0,0,296.84,74.9,4.44,6.75,2,2,2,0,0,0,0,93.17,77.58,63.88,407,260,-115.13,0,5,15,4525.74
09/27/2025,21,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,08,0,525,0,0.98,3,488,0.61,6535.61,1024.31,22,98.75,11.39,36.96,55.77,38.81,8.62,26.04,6.16,19425,1978200,52284.88,2007.72,525,525,100,39.39,0.61,8664.4,7025.81,1024.06,55.34,1.2,0,3042.73,405.86,4.43,17,25.75,0.49,0.52,0,3862.37,536.23,11.52,7.73,5,5,5,1,83,0,81,35.45,39.63,31.6,3731,1179,-120.12,0,94,3,8483.61
