DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0,16,0,0.3,0,18,0,217.54,177.87,3,98.66,13.27,2.29,1.97,28.3,5.51,8.18,5.75,48,16064,1740.31,212.83,16,16,50,28.43,0,184.93,15.56,176.86,NaN,NaN,NaN,0,0,NaN,NaN,19.77,0,0,0,15.48,1.94,4.78,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.31,0,23.85,NaN,0,0,0,33.18,NaN,20.88,1001,209,-119.59,0
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,1,1367,0.07,4.12,25,1315,1.9,22634.69,1590.95,95,99.45,3.69,12.18,15.12,91.55,4.07,42.65,6.91,678652,16464148,181077.55,4245.6,1367,1366,100,92.61,1.9,21996.2,16454.53,1588.72,110.24,1.02,0,12541.42,1163.58,2.72,5.57,80.29,2.61,0,0.13,3856.36,264.7,6.61,1.64,45,5,17,6,588,0,606,57.02,73.24,0,0,5,0,0,6,1,0,0,6,0,0.75,0.02,145.31,3.22,0,0,1,1.33,NaN,46.93,11556,5423,-116.44,0
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1439028,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0,2043,0,2.6,16,2002,0.8,46059.09,2188.13,88,98.25,11.71,26.79,19.76,126.37,4,107.89,15.12,663975,25541586,368472.75,3415.23,2043,2043,100,127.46,0.8,45834.42,34614.25,2180.53,250.8,0,0,23005.64,867.67,6.88,5.45,114.31,1.73,1.1,0,11509.57,376.76,26.31,0.95,50,8.33,13,0,1078,0,1074,50.19,39.79,0,0,8,0,0,9,1,0,0,9,0,1.8,0.02,218.25,2.31,0,0,1,3.73,0,41.49,12177,5052,-115.45,0
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0,22,0,4.59,0,19,0,231.34,12.8,3,99.64,12.32,0.48,0.97,51.05,0.77,17.67,1.97,836,18216,1850.68,104.71,22,22,100,52.18,0,225.06,100.27,11.54,NaN,NaN,NaN,0,0,NaN,NaN,51.54,0,42.86,0,99.86,2.29,21.19,2.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.91,0,91.93,NaN,0,0,1,2.22,NaN,33.67,790,266,-119.09,0
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0,2535,0,3.24,22,2528,0.87,39576.74,4665.7,113,97.99,5.31,34.55,15.14,106.28,3.65,90.78,18.76,735150,22688250,316613.96,3487.85,2535,2535,50,106.25,0.87,38996.13,29360.75,4665.2,102.8,0.39,0,21710.77,1153.94,3.4,2.3,75.8,2.06,0.1,0,7482.91,1730.41,9.15,2.28,77,9.62,20,7,1801,0,1802,55.67,24.73,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,38.16,8660,3305,-113.79,0.01
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0,3810,0,1.72,75,3813,1.97,67633.18,3470.48,163,97.96,6.56,43.78,29.4,114.26,1.47,106.49,14.68,1150620,66751200,541065.42,5081.08,3810,3810,100,114.26,1.97,66725.45,52249.79,3469.84,149.98,1.31,0,36343.02,992.49,4.02,0.86,70.2,3.66,0,0,15741.28,1555.98,14.61,1.67,108,18,38,36,2745,0,2746,54.47,28.6,0,0,5,0,0,5,1,0,0,5,NaN,2.15,0,310.24,NaN,0,0,1,1.21,NaN,37.26,17218,6415,-114.73,0
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0,3650,0,4.9,19,3653,0.52,95294.05,4587.4,184,96.53,5.7,14.89,25.72,108.79,4.25,105.57,16.3,2814150,57396250,762352.39,7221.09,3650,3650,100,109.05,0.52,95644.33,76869.45,4584.52,113.09,0.26,0,68086.19,2195.68,4.13,3.76,47.74,1.26,0.34,0,8360.9,527.29,17.66,1.72,141,15.67,33,7,2698,0,2669,71.19,47.89,NaN,0,0,0,0,3,1,0,0,3,0,0.04,0.1,0.22,9.11,NaN,0,1,2.31,NaN,33.84,14954,5060,-116.02,0
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0,2423,0,0.2,41,2417,1.7,40950.94,4448.46,90,99.22,2.21,12.15,13.98,127.2,4.91,83.44,19.37,41191,20498580,327607.56,3926.48,2423,2423,100,127.59,1.7,39998.78,13256.5,4452.06,131.99,0.15,0,10894.79,2230.81,2.13,4.47,55.93,10.8,3.91,0,2351.83,142.01,8.36,0.9,74,8.22,18,3,2065,0,2066,27.24,50.11,0,0,5,0,0,6,1,0,0,6,0,0.01,0.08,NaN,20.64,0,0,1,1.68,NaN,24.17,8443,2041,-116.28,0
09/27/2025,05,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1439078,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,NaN
