DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,00,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,10,0,561,0,0.25,11,585,1.88,20050.32,4550.06,25,98.13,2.82,90.5,57.64,137.26,5.57,96.62,55.86,6171,2448204,160402.52,1660.16,561,561,100,137,1.88,17931.54,13777.43,4552.05,114.46,1.38,0,9599.62,3575.26,1.63,7.42,106.21,2.17,1.59,0,4167.61,830,4.83,2.05,12,12,12,3,217,0,217,53.53,78.54,47.21,4353,2055,-114.15,0,125,9,17884.42
09/27/2025,00,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,11,0,264,0,0.23,5,260,1.92,12692.23,654.07,14,98.05,8.45,60.97,52.86,73.7,3.57,66.7,11.92,528,231000,101537.81,1522.24,264,264,100,73.67,1.92,13949.35,13947.41,653.88,72.14,2.29,0,12980.51,582.92,8.1,3.74,87.14,1.18,0,0,937.62,70.11,13.48,2.7,10,10,10,4,175,0,171,93.05,89.15,34.94,873,305,-114.53,0,0,2,13920.07
09/27/2025,00,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,10,0,754,0,0.03,40,759,5.27,15028.96,4172.5,31,97.34,10.93,90.63,56.46,92.93,2.97,73.94,51.15,1508,5276492,120231.68,1626.12,754,754,100,93.16,5.27,13815.56,7881.27,4199.22,192.54,2.4,0,341.48,177.09,7.13,10.09,95.58,5.7,3.54,0,7529.37,725.83,14.9,1.38,8,8,8,3,125,0,138,2.48,4.22,17.85,6996,1249,-114.59,0,265,2,13220.22
09/27/2025,00,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,11,0,623,0,0.14,5,608,0.82,4267.89,684.01,24,98.9,9.93,42.9,24.1,111.97,6.12,49.19,17.72,1246,893382,34143.1,694.1,623,623,100,112.01,0.82,5162.55,5126.96,684.13,81.94,0,0,982.72,244.81,6.88,5.21,120.97,1.5,2.85,0,4123.89,429.45,10.72,6.57,8,8,8,0,274,0,284,19.04,35.78,19.83,1432,284,-114.75,0.06,4,2,5142.04
09/27/2025,00,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,10,1,371,0.27,0.58,5,373,1.34,18282.44,1136.28,14,99.76,5.83,53.36,31.56,270.03,2.64,160.93,23.66,6944,1203524,146259.55,908.83,371,370,100,270.57,1.34,19790.47,3000.67,1144.14,317.02,0,0,18.46,7.2,10.5,5.41,139.42,2.13,7.61,0.43,2977.53,154.73,10.41,1.07,4,4,4,0,138,0,137,0.09,0.63,14.56,3234,471,-114.09,0,167,10,19633.47
09/27/2025,00,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,11,0,129,0,0.64,3,107,2.8,3539.14,486.43,12,98.88,22.54,26.95,12.8,120.3,11.27,76.8,20.05,387,60888,28313.11,368.64,129,129,100,120.38,2.8,1871.22,1844.32,486.86,105.67,0,0,475.88,206.91,9.31,14.06,124.37,3.57,3.7,0,1365.89,274.65,28.59,10.66,6,6,6,0,23,0,40,25.43,42.5,18.76,469,88,-114.36,0,5,3,1867.81
09/27/2025,00,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,00,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,6,0,0.13,0,3,0,488.24,221.24,1,99.56,12.68,6.03,7.1,43.14,10.36,15.27,8.15,6,4758,3905.9,255.73,6,6,100,43.67,0,642.65,150.49,221.16,NaN,NaN,NaN,0,0,NaN,NaN,27.72,0,0,0,150.18,4.22,10.43,0.37,0,0,0,0,0,0,0,0,0,11.74,792,93,-118.5,0,23,1,634.27
09/27/2025,00,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,00,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,11,0,0.19,0,10,0,577.45,174.8,1,94.52,20.7,6.63,8.44,34.55,7.11,15.2,5.86,22,11825,4619.61,303.84,11,11,100,34.73,0,636.69,14.6,150.14,NaN,NaN,NaN,0,0,NaN,NaN,22.98,0,50,0,14.36,1.17,5.19,1.43,0,0,0,0,0,0,0,0,0,10.07,1073,108,-119.46,0,32,2,631.73
09/27/2025,00,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,00,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,08,0,7,0,0.23,1,5,20,193.76,34.47,1,98.81,12.04,1.47,2.78,30.74,6.4,15.47,5.2,7,3087,1550.12,100.22,7,7,100,31.69,20,145.35,2.96,32.48,NaN,NaN,NaN,0,0,NaN,NaN,15.29,20,0,0,2.96,0.29,12.33,0.28,0,0,0,0,0,0,0,0,0,17.73,440,78,-119.06,0,21,1,141.45
09/27/2025,00,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,08,0,110,0,1.99,2,105,1.9,401.54,50.95,4,98.67,10.03,3.6,6.21,42.16,5.91,14.37,3.14,1760,88330,3212.36,223.6,110,110,100,43.17,1.9,574.57,246.93,51.13,14.6,0,0,0.03,0.25,4.3,12.95,36.86,1.92,27.27,0,242.09,14.01,11.64,7.87,1,1,1,0,1,0,1,0.01,0.48,28.46,787,224,-120.46,0,15,12,560.65
09/27/2025,00,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,10,0,254,0,5.75,4,238,1.68,4591.33,140.55,12,99.8,3.03,21.22,13.95,293.31,3.39,91.44,7.36,23622,410972,36730.63,401.71,254,254,100,293.48,1.68,4410.19,3197.19,140.47,434.74,0.77,0,2253.56,23.36,3.7,4.46,160.11,2.78,0,0,938.23,58.56,3.28,1.79,6,6,6,1,130,0,130,51.1,16.63,54.56,1525,832,-115.33,0,46,19,4404.68
