DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,22,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,10,0,536,0,0.03,17,514,3.31,20992.61,1340.3,31,97.07,6.67,82.91,61.52,78.14,1.27,94.79,17.96,1072,3077176,167940.87,1771.71,536,536,100,78.14,3.31,8565.13,6626.29,1337.11,86.89,0.85,0,2694.32,75.8,3.54,0.2,60.66,4.03,2.26,0,3921.73,1157.83,7.11,2.03,7,7,7,1,117,0,119,31.46,5.67,32.01,5739,1837,-114.05,0,325,2,8546.25
09/27/2025,22,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0001,11,1,324,0.31,0.45,2,319,0.63,9528.96,685.12,23,99.64,3.78,54.77,35.99,145.93,3.29,73.55,13.9,2036,450360,76231.7,1036.4,324,323,100,145.94,0.63,20908.11,20896.1,685.19,166.29,0,0,18457.26,303.1,3.27,1.71,74.02,1.38,0,0.66,2185.82,380.82,7.5,6.77,13,13,13,0,174,0,172,88.28,44.24,34.22,1388,475,-113.52,0,3,2,20655.07
09/27/2025,22,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,10,0,1320,0,0.08,90,1375,6.55,20797.74,4314.06,43,97.89,9.14,97,67.67,74.8,2.26,85.38,49.42,14520,17838480,166381.9,1948.82,1320,1320,100,74.9,6.55,18248.19,11413.3,4431.25,1.59,0,0,0.83,2.66,5.56,2.45,67.28,7.17,2.28,0,11392.06,1655.62,11.22,1.42,4,4,4,0,115,0,119,0,0.06,21.82,13503,2946,-114.27,0,685,11,17886.66
09/27/2025,22,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0002,11,0,972,0,0.16,26,932,2.79,6997.58,1432.5,33,98,10.55,64.98,41.96,66.57,4.28,46.33,24.5,3888,2432916,55980.64,1208.4,972,972,100,66.72,2.79,8703.05,8692.92,1431.83,69.03,9.42,0,2563.36,319.99,5.53,4.24,65.71,1.08,2.12,0,6080.26,1109.98,12.42,4.3,9,9,9,18,191,0,196,29.59,22.35,15.57,2499,389,-113.28,0,5,4,8653.73
09/27/2025,22,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,10,1,619,0.16,0.23,15,624,2.4,21869.47,1382.51,23,99.32,7.94,68.04,47.3,188.69,2.93,128.43,22.58,8147,3512825,174955.79,1362.28,619,618,100,188.92,2.4,21512.95,4690.59,1382.47,131.09,0,0,79.52,13.91,6.95,10.76,67.49,2.97,3.28,0.2,4607.13,444.25,9.6,1.13,5,5,5,0,119,0,121,0.37,1.01,13.03,5671,739,-114.4,0,547,4,21405.97
09/27/2025,22,5GNR,Florida,143,Jacksonville,11_E_FORSYTH,1437221,0001,0003,11,0,309,0,0.29,10,251,3.98,5245.81,532.42,14,98.63,11.46,28.72,18.97,85.34,7.6,76.83,20.6,927,315180,41966.45,546.2,309,309,100,85.36,3.98,3629.29,3626.93,532.79,99.01,9.68,0,1495.03,29.12,4.91,6.97,81.29,3.18,1.37,0,2094.74,503.14,15.84,7.61,5,5,5,3,31,0,48,41.19,5.46,13.77,1017,140,-113.79,0,4,3,3592.13
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,36,0,0.24,5,34,14.71,391.52,58.2,2,98.8,14.74,5.81,6.81,35.14,1.51,12.77,2.23,108,44172,3132.18,245.31,36,36,100,35.28,14.71,556.58,72.16,59.24,NaN,NaN,NaN,0,0,NaN,NaN,22.33,14.71,0,0,71.02,4.17,8.36,0.22,0,0,0,0,0,0,0,0,0,11.36,1224,139,-117.55,0,31,3,546.31
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,47,0,0,8,51,15.69,1170.85,336.93,2,97.78,17.69,16.13,18.35,32.67,3.12,14.18,4.64,0,97901,9366.77,660.55,47,47,100,32.93,15.69,1604.89,72.29,229.08,NaN,NaN,NaN,0,0,NaN,NaN,19.05,16,0,0,71.61,4.4,9.92,1.06,0,0,0,0,0,0,0,0,0,6.43,2083,134,-119.31,0,110,0,1507.39
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,08,0,5,0,0.28,0,8,0,529.51,42.2,1,99.08,82.06,2.15,4.34,187.8,4.84,27.12,4.36,10,3620,4236.06,156.17,5,5,100,190.63,0,2078.94,2.28,42.16,NaN,NaN,NaN,0,0,NaN,NaN,16.9,0,66.67,0,2.25,0.14,10.51,0.52,0,0,0,0,0,0,0,0,0,13.3,722,96,-118.68,0,105,1,2059.06
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,08,0,180,0,2.13,4,180,2.22,795.25,38.02,6,95.38,15.07,4.93,10.09,34.68,2.19,17.51,1.71,4500,211680,6361.97,363.24,180,180,100,35.06,2.22,971.71,428.45,38.67,NaN,0,0,0,0,45.4,NaN,34.47,2.27,16.67,0,424.42,7.39,14.12,2.4,1,1,1,0,4,0,4,0,0,34.4,1151,396,-120.45,0,21,17,960.87
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,10,1,309,0.32,6.89,10,341,2.93,9825.18,369.65,16,99.61,21.88,39.33,41.4,139.29,3.45,65.93,10.44,53649,778989,78601.46,1192.24,309,308,100,139.44,2.93,18101.31,15380.97,368.89,302.78,0,0,1711.36,23.91,1.36,3.2,139.28,4.55,0.3,0.53,13664.15,259.96,28.96,3.01,5,5,5,0,121,0,120,9.45,6.48,54.01,2355,1272,-115.25,0,72,29,18094.64
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,11,0,48,0,10.89,2,32,6.25,11146.38,168.25,5,99.85,2.48,18.91,17.93,162.46,11.31,172.68,9.89,2352,21600,89171.04,516.41,48,48,100,162.43,6.25,2012.27,2010.09,168.25,205.35,NaN,NaN,1728.48,143.6,2,21.41,83.78,6.25,0,0,280.59,23.99,5.43,3.65,1,1,1,0,0,0,0,85.9,85.35,63.34,401,254,-115.16,0,3,7,2011.25
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,08,0,458,0,0.83,5,431,1.16,6199.42,730.45,19,99.01,7.11,32.16,52.37,43.08,10.32,26.31,5.05,13282,1602542,49595.34,1885.3,458,458,100,43.78,1.16,7975.35,7032.2,730.87,57.81,0,0,2934.89,408.5,3.94,17.23,33.11,1.4,1.72,0,3976.3,188.26,8.07,6.59,4,4,4,0,74,0,75,37.14,55.89,33.05,3470,1147,-120.02,0,114,3,7747.44
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,10,0,267,0,4.62,9,250,3.6,7393.41,407.6,13,99.32,6.71,43.04,33.07,64.57,3.05,62.11,10.52,45123,976152,59147.32,952.36,267,267,100,64.63,3.6,5671.47,3469.96,407.07,179.69,9.09,0,1801.77,33.48,1.45,7.06,73.92,3.36,0,0,1667.27,215.96,7.2,2.58,4,4,4,1,11,0,12,31.77,8.22,57.18,3487,1994,-114.54,0,152,2,5670.15
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,11,0,51,0,4.23,1,21,4.76,2251.77,66.45,4,99.54,2.64,13.03,7.51,150.91,10.27,83.27,5.67,969,22899,18014.18,216.34,51,51,100,151.33,4.76,1770.3,1750.79,66.56,204.58,NaN,NaN,1532.82,17.01,1.18,11.74,142.43,4.76,0,0,216.82,47.25,9.39,11.46,2,2,2,0,0,0,0,86.59,25.55,61.63,430,265,-114.43,0,10,2,1769.14
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,08,1,270,0.37,1.57,7,259,2.7,1162.88,133.8,6,95.43,14.29,10.69,17.23,37.84,3.96,15,2.78,10911,694440,9303.06,620.2,270,269,100,38.64,2.7,1844.51,848.45,134.03,NaN,NaN,NaN,0,0,NaN,NaN,31.18,2.71,0,0.37,837.35,73.02,17.09,6.9,0,0,0,0,0,0,0,0,0,38.33,2541,974,-120.42,0,67,4,1772.31
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,10,0,620,0,3.69,12,642,1.87,27184.14,1073.33,29,99.36,5.26,80.04,66.57,68.93,1.57,113.44,14.9,125240,3395120,217473.14,1917.08,620,620,100,68.95,1.87,25925.04,23545.19,1077.59,74.79,0.76,0,16663.02,559.49,3.46,2.1,58.37,2.65,0,0,6836.16,389.74,10.66,1.1,13,13,13,2,262,0,260,64.27,51.92,50.7,5274,2674,-115.21,0,140,17,25874.16
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,11,0,156,0,4.48,9,141,6.38,9808.62,612.47,13,98.3,3.44,50.96,55.1,70.05,6.87,49.45,13.35,6708,149760,78468.93,1586.92,156,156,100,70.35,6.38,9873.75,9845.03,612.81,89.27,3.85,0,8790.23,565.6,1.84,7.45,36.08,6.96,0,0,1021.22,47.03,16.75,3.69,7,7,7,1,26,0,28,89.13,92.3,57.03,917,523,-115.16,0,10,5,9840.16
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0001,10,1,840,0.12,0.41,7,824,0.85,48108.23,3679.06,42,98.08,4.02,92.2,83.37,97.18,3.14,160.3,44.34,28519,7041720,384865.82,2400.95,840,839,100,97.19,0.85,41528.77,23553.9,3669.39,77.95,0,0,14279.68,880.93,2.6,7.49,88.8,0.97,0.13,0.14,9218.82,885.23,7.74,1.03,10,10,10,0,100,0,99,34.39,24.01,33.6,8359,2809,-114.48,0,112,5,41282.33
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0001,11,0,558,0,0.05,3,470,0.64,7136.74,535.23,24,98.41,4.72,38.88,27.48,89.55,6.49,72.13,15.3,558,1206396,57093.93,791.52,558,558,100,89.64,0.64,12977.52,12901.45,537.06,113.05,0,0,9486.63,70.64,1.97,5.37,66.66,0.93,0.58,0,3222.19,459.85,12.16,6.68,6,6,6,0,146,0,150,73.1,13.15,37.71,2161,815,-114.86,0,10,1,12784.02
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0002,10,0,665,0,5.79,20,660,3.03,34616.4,1864.27,21,99.77,5.42,62.69,46.9,99.49,3.41,205.03,33.04,205485,3549770,276931.19,1350.71,665,665,100,99.53,3.03,34627.38,18001.59,1860.69,287.76,0,0,15761.41,256.69,2.63,6.58,59.89,4.9,0.13,0,2223.64,183.36,10.95,1.26,11,11,11,0,251,0,255,45.52,13.8,48.42,5029,2435,-114.56,0,42,210,34584.05
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0002,11,0,139,0,7.05,0,131,0,5774.07,188.15,11,97.17,6.76,28.49,19.22,146.62,5.38,83.44,7.34,8201,116343,46192.57,553.59,139,139,100,146.6,0,5021.31,5003.71,188.29,204.87,0,0,4086.81,102.19,5.21,12.17,65.16,0,1.54,0,870.4,85.58,13.78,3.5,5,5,5,0,52,0,50,81.39,54.27,50.64,778,394,-115.21,0,1,45,4974.8
09/27/2025,22,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0003,10,0,454,0,1.12,4,484,0.83,27346.55,2626.58,25,98.92,6.07,71.47,68.99,82.5,2.34,110.11,40.84,14528,1292538,218772.38,1986.87,454,454,100,82.52,0.83,27509.88,15272.94,2629.05,330.72,0,0,7732,501.53,1.34,38.19,152.6,0.95,1.67,0,7525.39,377.02,13.63,0.96,6,6,6,0,64,0,60,28.11,19.08,34.6,2815,974,-115.12,0,62,31,27489.07
