DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,VNFC_TYPE,VNFC_ID,PORTTYPE,PORTID,InErrors_VM_AUPF,InOctets_VM_AUPF,InPkts_VM_AUPF,InThruPeakCnt_VM_AUPF,InThruPeak_VM_AUPF,OutErrors_VM_AUPF,OutOctets_VM_AUPF,OutPkts_VM_AUPF,OutThruPeakCnt_VM_AUPF,OutThruPeak_VM_AUPF
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UIC,1,EXTERNAL_TYPE,0,0,8,63248,358,0.06,0,5,56235,358,0.05
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UIC,1,EXTERNAL_TYPE,1,0,0,9,358,0,0,0,0,358,0
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UIC,1,INTERNAL_TYPE,0,0,32,147728,358,0.38,0,20,112100,358,0.4
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UIC,1,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UMC,1,INTERNAL_TYPE,0,0,160,1072372,358,2.85,0,156,1125198,358,4.59
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UMC,1,INTERNAL_TYPE,1,0,0,3848,358,0.01,0,0,0,358,0
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UMC,1,MANAGEMENT_TYPE,0,0,0,28945,358,0.04,0,13,24718,358,1.11
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UPC,0,EXTERNAL_TYPE,0,0,20147,26292089,358,317.48,0,19949,21676513,358,320.71
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UPC,0,EXTERNAL_TYPE,1,0,14603,18591187,358,410.38,0,14349,14152378,358,413.55
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UPC,0,INTERNAL_TYPE,0,0,13,97250,358,0.44,0,28,113285,358,1.09
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UPC,0,INTERNAL_TYPE,1,0,0,2886,358,0.01,0,0,0,358,0
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UPC,1,EXTERNAL_TYPE,0,0,24102,26868405,358,436.1,0,23904,22003349,358,439.48
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UPC,1,EXTERNAL_TYPE,1,0,27867,30302256,358,250.98,0,27704,25672460,358,251.19
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UPC,1,INTERNAL_TYPE,0,0,12,95193,358,0.44,0,28,114864,358,1.26
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_FRUITRIDGE_MLK,0360064,UPC,1,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,UIC,0,EXTERNAL_TYPE,0,0,4,43345,358,0.03,0,4,39475,358,0.03
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,UIC,0,EXTERNAL_TYPE,1,0,0,8,358,0,0,0,0,358,0
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,UIC,0,INTERNAL_TYPE,0,0,28,121756,358,0.29,0,16,95629,358,0.28
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,UIC,0,INTERNAL_TYPE,1,0,0,0,358,0,0,0,0,358,0
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,UMC,1,INTERNAL_TYPE,0,0,156,1063794,358,2.71,0,154,1122044,358,2.59
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,UMC,1,INTERNAL_TYPE,1,0,0,3774,358,0.01,0,0,0,358,0
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,UMC,1,MANAGEMENT_TYPE,0,0,0,28531,358,0.02,0,8,22313,358,1.02
10/07/2025,03,ICL 1,N. California,036,Rocklin,CA_SAC_SACRAMENTODT_203,0360002,UPC,0,EXTERNAL_TYPE,0,0,2862,4722441,357,226.5,0,2730,2876662,357,228.61
