DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,VNFC_TYPE,VNFC_ID,CpuUsageAvg_AUPF,CpuUsageMax_AUPF,CpuUsageMin_AUPF,DiskUsageAvg_AUPF,DiskUsageMax_AUPF,DiskUsageMin_AUPF,MemUsageAvg_AUPF,MemUsageMax_AUPF,MemUsageMin_AUPF,MemUsageTot_AUPF,DiskUsageTot_AUPF,CpuUsageTot_AUPF,DiskUsageCnt_AUPF,CpuUsageAvg_ACPF,CpuUsageMax_ACPF,CpuUsageMin_ACPF,DiskUsageAvg_ACPF,DiskUsageMax_ACPF,DiskUsageMin_ACPF,MemUsageAvg_ACPF,MemUsageMax_ACPF,MemUsageMin_ACPF,MemUsageTot_ACPF,DiskUsageTot_ACPF,CpuUsageTot_ACPF,InThruPeak_VM_AUPF,OutThruPeak_VM_AUPF,InThruPeak_VM_ACPF,OutThruPeak_VM_ACPF
10/07/2025,14,5GNR,Georgia/Alabama,172,Atlanta NW - Alpharetta2,ALPHARETTA_MTSO_EXPANSION,1720001,UIC,1,4.71,5.21,2.83,9.66,9.68,9.64,88.39,88.57,88.25,31819.15,3476.81,1693.27,360,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.21,0,0
10/07/2025,14,5GNR,Georgia/Alabama,172,Atlanta NW - Alpharetta2,ALPHARETTA_MTSO_EXPANSION,1720001,UMC,1,3.02,13.5,2.06,1.77,1.78,1.77,19.6,19.81,19.56,7054.67,638.6,1089.19,360,0,0,0,0,0,0,0,0,0,0,0,0,2.88,2.77,0,0
10/07/2025,14,5GNR,Georgia/Alabama,172,Atlanta NW - Alpharetta2,ALPHARETTA_MTSO_EXPANSION,1720001,UPC,0,3.46,5.83,2.99,2.4,2.4,2.39,53.56,53.58,53.55,19283.51,862.93,1244.03,360,0,0,0,0,0,0,0,0,0,0,0,0,599.31,616.22,0,0
10/07/2025,14,5GNR,Georgia/Alabama,172,Atlanta NW - Alpharetta2,ALPHARETTA_MTSO_EXPANSION,1720001,UPC,1,3.75,6.92,3.29,2.4,2.4,2.39,53.57,53.58,53.56,19284.8,862.91,1349.64,360,0,0,0,0,0,0,0,0,0,0,0,0,566.76,576.16,0,0
10/07/2025,14,5GNR,Georgia/Alabama,172,Atlanta NW - Alpharetta2,ALPHARETTA_MTSO_EXPANSION,1720001,CIC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,4.09,3.2,2.54,2.54,2.53,38.45,38.47,38.43,13840.96,913.94,1280.31,0,0,2.22,1.74
10/07/2025,14,5GNR,Georgia/Alabama,172,Atlanta NW - Alpharetta2,ALPHARETTA_MTSO_EXPANSION,1720001,CMC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,4.47,1.02,1.29,1.3,1.29,13.87,13.93,13.85,4994.86,465.06,661.04,0,0,12.13,6.74
10/07/2025,14,5GNR,Georgia/Alabama,172,Atlanta NW - Alpharetta2,ALPHARETTA_MTSO_EXPANSION,1720001,CPC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,1.82,0.76,13.31,13.31,13.3,74.11,74.13,74.08,26677.82,4790.84,382.91,0,0,1.24,16.24
Total,*,*,*,*,*,*,*,*,*,3.73,13.5,2.06,4.06,9.68,1.77,53.78,88.57,19.56,77442.13,5841.25,5376.13,1440,2.15,4.47,0.76,5.71,13.31,1.29,42.14,74.13,13.85,45513.64,6169.84,2324.26,599.31,616.22,12.13,16.24
