DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,23,5GNR,Upstate New York,073,Rochester,GREE3_HNRT,0730033,0,1.33,218103.81,12582.91,260,15,35074,525,0.11,720,4,0,79.13,0,418,99.28,418,415,1,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0730001,0,8.99,947912.7,28521.27,1130,34,41304,1356,0.29,720,7.12,0,211.87,0,936,100,936,936,4,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0730031,0.01,1.76,206359.76,118279.37,246,141,62570,6106,0.42,720,4,0,300.77,0,1023,100,1023,1023,6,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0730032,0,0.6,95630.13,43620.76,114,52,10047,519,0,0,0,0,0,0,461,100,461,461,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0730035,0.01,3.02,67108.86,52009.37,80,62,11831,681,0,0,0,0,0,0,683,99.85,683,682,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0730036,0.01,0.54,36071.01,20132.66,43,24,3527,655,0,720,0,0,0,0,433,100,433,433,1,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0730037,0,0.83,127506.84,30198.99,152,36,33786,2211,0,0,0,0,0,0,544,99.82,544,543,6,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0730041,0,5.73,86402.66,10905.19,103,13,3866,171,0,0,0,0,0,0,468,100,468,468,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0730100,0,0,73819.75,838.86,88,1,618,9,0,720,0.38,0,0.38,0,60,100,60,60,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739301,0,819.69,1014182.71,117440.51,1209,140,1720988,184825,19.47,3600,51.12,0,70074.72,0.01,76520,99.97,76519,76497,319,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739302,0.01,1076.42,2906652.67,231525.58,3465,276,5505292,457354,0,0,0,0,0,0,192319,99.96,192314,192236,825,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739303,0.01,3566.99,2857159.88,235719.88,3406,281,4780922,396346,16.04,2880,42,0,46190.12,0.03,170060,99.94,170013,169956,678,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739306,0.01,604.79,1871498.44,166094.44,2231,198,1911115,162786,12.68,1440,34.38,0,18259.28,0.01,71218,99.93,71206,71171,320,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739379,0,0,0,0,0,0,0,0,0.01,1440,2,0,14.87,0,0,NaN,0,0,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,23,5GNR,Upstate New York,073,Rochester,HNRT,0739399,0.01,0,109890.76,25165.82,131,30,3842,629,0,0,0,0,0,0,562,99.82,562,561,3,0,0,0
Total,*,*,*,*,*,*,*,0,6090.69,2906652.67,235719.88,3465,281,14124782,1214173,5.45,12960,51.12,0,135131.14,0,515705,99.95,515640,515442,2163,0,0,0
