DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909152,0.01,206.9,572103.07,70464.31,682,84,589337,48919,10.96,2880,30.25,0,31562.24,0,35452,99.67,35452,35334,128,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909158,0,348.14,733164.34,68786.59,874,82,207002,21967,17.75,2880,47.12,0,51135.62,0,11772,99.92,11772,11762,48,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909151,0,355.17,384198.25,81369.5,458,97,424599,39323,0,0,0,0,0,0,20688,99.86,20688,20660,60,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909153,0,68.03,842216.24,123312.54,1004,147,954824,99710,0,0,0,0,0,0,23674,99.84,23674,23635,66,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909154,0,348.2,557842.43,72142.03,665,86,501440,61128,0,0,0,0,0,0,21350,99.97,21350,21343,90,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909155,0.01,270.36,624112.44,70464.31,744,84,743343,64698,0,0,0,0,0,0.01,30482,99.9,30474,30450,100,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909156,0,20.15,311217.36,126667.98,371,151,303649,26945,0,0,0,0,0,0,14454,99.96,14454,14448,46,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909157,0,149.53,645083.96,39426.46,769,47,174384,17900,0,0,0,0,0,0,6913,99.55,6913,6882,33,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909159,0.03,188.21,529321.16,73819.75,631,88,509230,46730,0,0,0,0,0,0,20093,99.98,20093,20088,75,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909160,0,259.96,644245.09,81369.5,768,97,704266,59385,0,0,0,0,0,0.03,19230,99.62,19230,19157,89,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909161,0.02,38.7,578813.95,92274.69,690,110,606122,60703,0,0,0,0,0,0,25548,99.95,25548,25536,108,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909164,0.02,819.68,319605.96,60397.98,381,72,393903,41308,0,0,0,0,0,0.03,15936,99.94,15936,15927,43,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909165,0,600.21,1665977.55,130862.28,1986,156,1771137,169504,0,0,0,0,0,0,48747,99.92,48746,48707,177,0,0,0
10/07/2025,23,5GNR,New York Metro,090,NorthWest - Wayne 2,BBTP,0909906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.01,3673.24,1665977.55,130862.28,1986,156,7883236,758220,14.36,5760,47.12,0,82697.86,0.01,294339,99.86,294330,293929,1063,0,0,0
