DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330200,0.01,6.46,496605.59,94791.27,592,113,98989,11798,3.4,720,8.25,1.5,2446.62,0,8352,99.9,8352,8344,58,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330201,0.01,8.65,997405.49,109051.9,1189,130,71011,7764,0,0,0,0,0,0,7069,99.86,7069,7059,48,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330202,0,5.15,1565314.25,177838.49,1866,212,96395,11141,0,0,0,0,0,0,6203,99.98,6203,6202,11,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330203,0.01,6.55,686188.13,61236.84,818,73,147280,11741,0,0,0,0,0,0,5510,99.93,5509,5506,26,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330204,0.02,6.57,169449.88,62914.56,202,75,77241,8891,1.94,1800,9.12,1,3491.1,0,5610,99.96,5610,5608,19,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330205,0,4.26,449629.39,74658.61,536,89,79895,6291,2.4,1080,10.25,0.5,2597.25,0,3424,99.82,3424,3418,36,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330206,0,2.44,457179.14,64592.28,545,77,90007,4688,3.16,720,9,1.12,2272.88,0,3044,100,3044,3044,3,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330207,0.01,3.15,444596.22,30198.99,530,36,74130,4889,0,0,0,0,0,0,3146,99.9,3146,3143,17,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330208,0.41,1.96,223975.83,115762.79,267,138,25514,2082,0,0,0,0,0,0,2059,99.61,2059,2051,51,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330209,0.01,0.42,105696.46,20132.66,126,24,5309,684,0,0,0,0,0,0,703,100,703,703,2,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330210,0.01,8.44,232364.44,65431.14,277,78,89947,10758,0,0,0,0,0,0,2822,99.93,2822,2820,13,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330211,0.01,1.52,338899.76,32715.57,404,39,52136,3349,0,0,0,0,0,0,1694,99.94,1694,1693,13,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330212,0.01,1.18,166933.3,23488.1,199,28,7459,562,0,0,0,0,0,0,799,99.37,799,794,15,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330214,0.02,0.56,169449.88,56203.67,202,67,35689,3638,2.35,720,12,1,1691.5,0,2420,99.83,2420,2416,16,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330215,0.01,1.31,444596.22,28521.27,530,34,48132,6519,0,0,0,0,0,0,5211,99.9,5211,5206,72,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330216,0.01,6.16,91435.83,31037.85,109,37,19788,1882,0,0,0,0,0,0,2253,99.91,2253,2251,17,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330217,0,8.31,203843.17,46137.34,243,55,35530,2507,0,0,0,0,0,0,2588,99.96,2588,2587,10,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330218,0.01,0.89,158544.69,59559.12,189,71,20396,1409,0,0,0,0,0,0,1290,100,1290,1290,1,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330219,0,2.92,350643.81,82208.36,418,98,39929,2811,0,0,0,0,0,0,1993,100,1993,1993,13,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330221,0.01,0.66,166094.44,21810.38,198,26,19886,402,0,0,0,0,0,0,325,100,325,325,4,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330222,0.06,0.3,52848.23,46137.34,63,55,4719,310,0,0,0,0,0,0,189,100,189,189,0,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330223,0,0.17,193776.84,36909.88,231,44,19522,3293,0,0,0,0,0,0,1424,100,1424,1424,0,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330224,0.01,0.01,65431.14,36909.88,78,44,3878,283,0,0,0,0,0,0,478,99.79,478,477,4,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330226,0.01,7.75,224814.69,35232.15,268,42,45082,3449,0,0,0,0,0,0,2621,99.77,2621,2615,6,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330228,0.01,0.3,75497.47,10066.33,90,12,5612,392,0.01,1080,1,0,8.89,0,829,100,829,829,2,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1330249,0.01,76.89,428657.87,54525.95,511,65,39595,4808,0,0,0,0,0,0.02,2832,99.72,2828,2824,4,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339200,0.03,5738.7,2009910.48,206359.76,2396,246,6002937,612846,19.65,4320,48.38,0,84908.35,0.05,418291,99.72,417421,417107,3074,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339201,0.01,2111.14,1863948.7,387553.69,2222,462,6909657,763791,19.13,5040,46.75,0,96405.26,0,482841,99.83,482259,482021,3558,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339202,0.07,3378.38,3759774.11,303667.61,4482,362,10060141,889685,32.24,3600,74.75,0,116079,0.01,526424,99.92,526325,525996,4453,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339204,0.02,1379.77,819567,183710.52,977,219,1902861,200250,0,0,0,0,0,0.02,142764,99.89,142718,142607,979,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339207,0.01,156.77,746586.11,78852.92,890,94,1302699,100473,0,0,0,0,0,0,51949,99.96,51948,51929,410,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339211,0.01,2835.97,1045220.56,161900.13,1246,193,1293443,136359,65.78,1080,78.5,52,71041,0.05,70280,99.92,70264,70227,384,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339212,0,16.43,420269.26,82208.36,501,98,173259,25132,16.26,720,25,11.25,11706,0,9794,99.98,9794,9792,41,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339225,0.01,1543.02,749102.69,181193.93,893,216,1828484,212502,0,0,0,0,0,0.02,137370,99.95,137368,137296,873,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339226,0.05,129.09,793562.32,150156.08,946,179,1183732,111784,0,0,0,0,0,0,58987,99.95,58985,58956,400,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,18,5GNR,Central Texas,133,Dallas,ELSS,1339249,0.02,1.24,134217.73,13421.77,160,16,21016,1506,0,0,0,0,0,0,2527,99.96,2527,2526,4,0,0,0
Total,*,*,*,*,*,*,*,0.02,17453.49,3759774.11,387553.69,4482,462,31931300,3170669,15.12,20880,78.5,0,392647.85,0,1976115,99.86,1974492,1973268,14637,0,0,0
