DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239301,0.02,26.9,595591.17,141767.48,710,169,634800,75248,0,0,0,0,0,0,58145,99.98,58144,58134,245,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239302,0.01,572.05,397620.02,40265.32,474,48,267977,22035,0,0,0,0,0,0.05,22071,99.95,22071,22061,60,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239303,0.02,151.88,438724.2,47815.07,523,57,169491,15839,0,0,0,0,0,0,10421,99.97,10421,10418,48,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239304,0.01,296.86,1144206.13,145122.92,1364,173,1629943,155229,0,0,0,0,0,0.01,116667,99.7,116337,116313,462,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239305,0.07,17.47,446273.95,122473.68,532,146,585107,51717,0,0,0,0,0,0,45543,99.95,45542,45518,181,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239350,0,20.13,420269.26,78852.92,501,94,154189,8671,0,0,0,0,0,0.03,8733,99.93,8733,8727,42,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239351,0,0.93,154350.39,93113.55,184,111,19320,1206,0,0,0,0,0,0,2348,100,2348,2348,17,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239306,0.01,0,10066.33,838.86,12,1,672,11,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,06,ICL 1,Houston/Gulf Coast,123,Cypress,HSNO,1239998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.01,1086.22,1144206.13,145122.92,1364,173,3461499,329956,0,0,0,0,0,0.01,263928,99.85,263596,263519,1055,0,0,0
