DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279701,0.02,1551.25,593913.45,78852.92,708,94,987124,75701,39.99,5760,89.38,0,230359.99,0.03,43797,99.95,43794,43776,261,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279702,0.06,3.49,422785.84,36909.88,504,44,141542,18583,0,0,0,0,0,0,11613,99.95,11611,11607,38,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279703,0.02,2578.26,1958739.97,180355.07,2335,215,6137436,479889,0,0,0,0,0,0,241081,99.89,241075,240805,1344,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279704,0.01,470.99,3545864.6,295279,4227,352,7367789,637473,0,0,0,0,0,0,279189,99.93,279148,278999,1478,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279705,0.01,411.02,2222142.26,201326.59,2649,240,3942203,347168,0,0,0,0,0,0,142478,99.96,142478,142419,869,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279706,0.01,94.73,1419352.47,140928.61,1692,168,1899770,167136,0,0,0,0,0,0,84357,99.97,84356,84332,531,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279707,0.01,56.68,618240.41,124151.4,737,148,931587,84574,0,0,0,0,0,0,54944,99.62,54778,54735,366,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279708,0.01,1.1,75497.47,23488.1,90,28,20014,1965,0,0,0,0,0,0,873,99.77,873,871,32,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1270153,0,0,0,0,0,0,0,0,3.67,720,9.12,2,2645.86,0,0,NaN,0,0,0,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1270165,0,1.02,140928.61,62914.56,168,75,41237,2930,1.08,720,4,0,778,0,2249,99.87,2249,2246,10,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279709,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279807,0,0,0,0,0,0,0,0,0,1440,0.88,0,0.88,0,0,NaN,0,0,0,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1270151,0.01,1.11,171966.46,22649.24,205,27,54369,4962,0,0,0,0,0,0,3568,99.86,3568,3563,9,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1270152,0.01,1.86,198810.01,56203.67,237,67,30269,2679,0,0,0,0,0,0,2034,99.95,2034,2033,2,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1270155,0,8.09,1033476.51,78852.92,1232,94,159608,16422,0,0,0,0,0,0,14676,99.82,14673,14650,179,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1270163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1270166,0.01,1.8,345610.65,52848.23,412,63,90478,4827,0,0,0,0,0,0,1778,100,1778,1778,7,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,BTRH,1279901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,19,ICL 1,Houston/Gulf Coast,127,Pensacola,VZW_9_MILE_PENSACOLA_IB_5G,1270156,0.01,2.29,710515.1,138412.03,847,165,70681,9686,0,0,0,0,0,0,3151,99.94,3151,3149,8,0,0,0
Total,*,*,*,*,*,*,*,0.01,5183.69,3545864.6,295279,4227,352,21874107,1853995,8.95,10080,89.38,0,233784.73,0,885788,99.91,885566,884963,5134,0,0,0
