DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303070_LAKE_WALES_FL,1477028,0,4193,0,7.73,37,4092,0.9,72745.49,4102.17,157,98.2,7.25,46.69,32.19,104.22,1.76,104.61,16.27,7442575,96233543,581963.93,5563.07,4193,4193,100,104.27,0.9,71747.51,67137.35,4096.6,129.91,0.17,0,43622.71,1304.26,4.98,1.59,78.64,1.21,0,0,23308.41,2333.29,10.44,1.54,63,10.5,26,2,1199,0,1211,60.8,31.84,0,0,35,0,0,36,2,0,0,36,0,41.36,1.95,200.55,11.69,0,0,2,2.08,0,41.76,21176,8844,-115.45,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_303133_SEBRING_FL,1477030,3,4464,0.07,7.07,332,4355,7.62,65485.2,3274.25,185,98.62,8.38,45.36,29.42,85.47,1.07,103.05,13.37,7467279,105560208,523881.6,5083.52,4464,4461,100,85.41,7.62,64153.48,55982.16,3274.16,160.75,10.09,0,26338.52,764.51,3.98,1.73,59.15,6,0.02,0.11,29405.29,2059.42,13.24,0.88,68,11.33,20,175,1735,0,1726,41.06,23.35,NaN,0,0,0,0,6,1,0,0,6,0,0,0,NaN,NaN,NaN,0,1,5,NaN,44.63,21989,9814,-115.26,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_3RD_STREET_WATER_TANK,1477222,5,12738,0.04,0.16,245,12698,1.93,160539.75,18664.13,436,98.98,8.96,85.88,64.09,83.66,1.92,115.97,40.25,969869,589399998,1284317.97,11074.53,12738,12733,100,83.69,2.13,157268.62,137146.01,18658,92.55,0.58,0,40161.49,5879.23,3.89,3.66,75.01,2.28,0.17,0.05,96565.63,11339.38,11.32,1.45,72,12,15,5,866,0,871,25.54,31.51,-60.71,-17,28,0,0,79,3,0,0,79,0,26.01,9.82,89.16,20.6,0,0,3,1.94,NaN,17.09,46213,7899,-114,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_60TH_AND_14TH,1479066,0,116,0,0.26,2,121,1.65,898.76,217.18,7,99.83,8.23,10.9,11.01,58.41,5.06,18.15,4.43,348,135488,7190.09,396.19,116,116,100,58.42,1.65,856.02,339.15,217.14,NaN,NaN,NaN,0,0,NaN,NaN,53.1,1.65,15.66,0,339.15,93.47,8.63,8.07,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,1,0,0,13,0,0.24,0.03,35.47,7.61,0,0,1,2.05,NaN,16.22,1165,189,-120.25,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ABSOLUTE_TRAILER,1477260,1,2139,0.05,0.5,44,2026,2.17,28080.86,2640.27,118,99.81,9.92,36.05,19.72,73.1,1.68,65.91,13.56,108500,21715128,224646.89,3408.31,2139,2138,100,73.13,2.17,25649.77,21035.96,2642.18,157.1,0,0,3483.78,215.15,5.06,2.96,62.39,2.42,3.11,0.05,17527.78,2163.51,12.01,1.53,9,1.5,3,0,209,0,209,13.58,8.14,0,0,4,0,0,5,1,0,0,5,0,0.01,0,NaN,NaN,0,0,1,1.5,0,25.76,10106,2603,-115.72,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_EAST_FROSTPROOF,1477365,1,1992,0.05,11.5,103,1937,5.32,31708.14,858.55,63,97.61,7.09,25.03,16.08,93.8,0.58,91.29,6.35,1377812,11977896,253665.11,2778.77,1992,1991,100,93.85,5.32,31419.12,30544.81,858.53,99.35,7.96,0,22987.12,436.74,6.1,0.48,76.01,1.71,0.64,0.12,7475.76,399.72,10.34,0.7,37,6.17,21,89,1118,0,1141,73.16,50.87,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,48.59,5324,2587,-115.5,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ACME_SANDHILL,1477156,3,2503,0.12,6.39,51,2442,2.09,27403.89,1909.54,102,98.92,3.87,38.26,19.12,192.52,0.97,66.37,9.24,3215279,50292779,219231.15,3303.38,2503,2500,50,192.51,1.85,26824.86,21182.89,1910.54,240.85,0,0,1400.05,233.73,1.92,0.59,175.99,2.09,0.15,0.12,19737.19,1208.81,4.02,0.85,13,2.17,7,0,218,0,214,5.22,12.23,-50,-2,4,0,0,11,2,0,0,11,0,50.17,17.95,224.7,6.7,0,0,2,1.31,0,39.75,18831,7486,-115.42,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_AIR_STAR_TREK,1477268,3,4752,0.06,0.39,71,4728,1.5,66498.06,4521.38,197,99.2,13.57,37.61,34.32,59.33,1.61,55.21,6.36,736944,189405216,531984.44,9636.08,4752,4749,100,59.45,1.34,64479.14,35606.48,4518.55,90.51,0.66,0,13607.14,1136.97,7.09,1.16,41.66,1.65,4.94,0.04,21897.26,1480.97,16.18,1.59,79,8.78,26,7,1059,0,1029,21.1,25.16,-37.5,-15,40,0,0,95,2,0,0,95,0,177.23,3.1,92.51,2.1,0,0,2,8.67,0,16.7,39728,6636,-115.75,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ALHAMBRA,1477149,0,1283,0,0.58,47,1310,3.59,16864.29,1646.87,70,98.96,8.84,17.07,12.38,77.93,4.54,52.2,9.75,59018,10176756,134914.32,2584.33,1283,1283,100,78.18,3.59,16418.97,11581.47,1646.57,186.81,0,0,5048.22,151.14,3.44,2.54,60.33,4.24,0.4,0,6490.67,673.46,13.69,2.37,13,1.86,8,0,201,0,200,30.75,9.18,0,0,1,0,0,1,1,0,0,1,0,18.62,0,198.46,NaN,0,0,1,2.05,NaN,26.03,7886,2053,-115.78,0
10/06/2025,08,5GNR,Florida,147,Sarasota - Tampa2,4G5G_ANCHORAGE,1477137,2,5979,0.03,2.2,112,6031,1.86,61054.05,2338.59,183,98.91,13.52,9.82,20.96,83.49,6.56,66.06,8.54,4776569,217246965,488432.43,7393.98,5979,5977,100,83.71,1.86,59741.37,44056.36,2338.01,246.93,0.15,0,12843.97,1.78,7.33,0.04,63.18,2.73,2.95,0.05,31186.83,7.54,18.89,0.59,57,5.18,15,3,2038,0,1992,21.5,0.08,0,0,40,0,0,50,2,0,0,50,0,36.51,3.22,97.46,3.39,0,0,2,2.52,0,24.13,35548,8577,-116.94,0
