Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Ericsson5GCarrier.pmEndcSetupUeAtt','Ericsson5GCarrier.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','Ericsson5GCarrier.EBSN_ENDC_Peak_UE_FWA_Spid125','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_pct_of_Total','Ericsson5GCarrier.5GNR_ENDC_Drop_pct','Ericsson5GCarrier.5GNR_ENDC_Drop_Num','Ericsson5GCarrier.5GNR_ENDC_Drop_Den','Ericsson5GCarrier.5GNR_Cell_Availability_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Num','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Den','Ericsson5GCarrier.5GNR_DL_MAC_Volume_MB'
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_10,2025-09-27T00:00:00-04:00,3600,561,114.46,9599.62,12,53.53,1.88,11,585,100,47.21,2055,4353,20050.32
143,Florida,VCP Far Edge,NR,,,1437221_0001_0001_11,2025-09-27T00:00:00-04:00,3600,264,72.14,12980.51,10,93.05,1.92,5,260,100,34.94,305,873,12692.23
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_10,2025-09-27T00:00:00-04:00,3600,754,192.54,341.48,8,2.48,5.27,40,759,100,17.85,1249,6996,15028.96
143,Florida,VCP Far Edge,NR,,,1437221_0001_0002_11,2025-09-27T00:00:00-04:00,3600,623,81.94,982.72,8,19.04,0.82,5,608,100,19.83,284,1432,4267.89
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_10,2025-09-27T00:00:00-04:00,3600,371,317.02,18.46,4,0.09,1.34,5,373,100,14.56,471,3234,18282.44
143,Florida,VCP Far Edge,NR,,,1437221_0001_0003_11,2025-09-27T00:00:00-04:00,3600,129,105.67,475.88,6,25.43,2.8,3,107,100,18.76,88,469,3539.14
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_04,2025-09-27T00:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_08,2025-09-27T00:00:00-04:00,3600,6,NaN,0,0,0,0,0,3,100,11.74,93,792,488.24
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_04,2025-09-27T00:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_08,2025-09-27T00:00:00-04:00,3600,11,NaN,0,0,0,0,0,10,100,10.07,108,1073,577.45
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_04,2025-09-27T00:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_08,2025-09-27T00:00:00-04:00,3600,7,NaN,0,0,0,20,1,5,100,17.73,78,440,193.76
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_08,2025-09-27T00:00:00-04:00,3600,110,14.6,0.03,1,0.01,1.9,2,105,100,28.46,224,787,401.54
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_10,2025-09-27T00:00:00-04:00,3600,254,434.74,2253.56,6,51.1,1.68,4,238,100,54.56,832,1525,4591.33
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_11,2025-09-27T00:00:00-04:00,3600,16,210.84,87.26,2,63.29,0,0,12,100,72.93,97,133,196.38
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_08,2025-09-27T00:00:00-04:00,3600,269,75.38,2314.85,3,60.96,2.41,6,249,100,27.37,476,1739,2676.3
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_10,2025-09-27T00:00:00-04:00,3600,183,303.87,1391.67,4,37.59,1.56,3,192,100,52.48,993,1892,4809.94
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_11,2025-09-27T00:00:00-04:00,3600,15,305.71,3239.43,2,99.26,5.88,1,17,100,64.82,129,199,3579.61
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_08,2025-09-27T00:00:00-04:00,3600,144,NaN,0,1,0,1.42,2,141,100,31.92,496,1554,1237.63
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_10,2025-09-27T00:00:00-04:00,3600,431,55.5,8654.68,16,63.93,1.16,5,430,100,49.43,1591,3219,15128.36
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_11,2025-09-27T00:00:00-04:00,3600,141,71.94,3797.43,9,94.66,0.87,1,115,100,53.46,278,520,3240.46
143,Florida,VCP Far Edge,NR,,,1439028_0001_0001_01,2025-09-27T00:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439028_0001_0002_01,2025-09-27T00:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439028_0001_0003_01,2025-09-27T00:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437396_0001_0001_10,2025-09-27T00:00:00-04:00,3600,341,151.93,3806.63,7,18.36,0.62,2,321,100,37.47,1377,3675,22740.95
143,Florida,VCP Far Edge,NR,,,1437396_0001_0001_11,2025-09-27T00:00:00-04:00,3600,219,118.1,2639.89,7,43.3,1.1,2,182,100,43.63,394,903,4580.44
143,Florida,VCP Far Edge,NR,,,1437396_0001_0002_10,2025-09-27T00:00:00-04:00,3600,517,103.67,8249.87,12,42.03,1.35,7,520,100,46.63,1351,2897,18020.59
143,Florida,VCP Far Edge,NR,,,1437396_0001_0002_11,2025-09-27T00:00:00-04:00,3600,96,181.34,217.03,4,51.28,2.02,2,99,100,54.39,260,478,2336.03
143,Florida,VCP Far Edge,NR,,,1437396_0001_0003_10,2025-09-27T00:00:00-04:00,3600,274,319.57,5438.23,8,17.34,2.18,6,275,100,35.04,651,1858,30036.39
143,Florida,VCP Far Edge,NR,,,1437396_0001_0003_11,2025-09-27T00:00:00-04:00,3600,243,278.22,8675.52,8,95.1,0,0,240,100,27.64,115,416,10904.69
