DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HOU0099,1290099,0,0.13,43620.76,10066.33,52,12,2086,94,0,1080,2,0,2.33,0,24,100,24,24,0,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290001,0.01,5.82,310378.5,44459.62,370,53,80194,2719,2.66,720,6,1,1915.76,0,1481,99.46,1481,1473,20,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290005,0.02,1.28,165255.58,67947.72,197,81,43105,4682,2.41,720,9.38,1,1733.63,0,2550,99.49,2550,2537,28,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290008,0.01,7.51,178677.35,41943.04,213,50,68455,3267,2.44,720,8.25,1,1759.74,0,6251,97.31,6250,6083,32,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290012,0,13.27,800273.2,113246.21,954,135,187625,6118,3.87,720,12,1.12,2782.15,0,4520,98.85,4519,4468,40,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290013,0.01,0.08,106535.32,30198.99,127,36,24981,1865,2.18,720,9,1,1570.87,0,2129,97.23,2129,2070,11,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290016,0.01,1.54,234881.02,39426.46,280,47,34903,2531,2.83,720,10,1,2040.88,0,4044,99.48,4043,4023,38,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290022,0.01,1.63,338899.76,96468.99,404,115,44305,3742,2.65,720,5.12,1,1909.77,0,2634,99.39,2634,2618,13,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290024,0.01,3.32,354838.12,106535.32,423,127,81324,8326,1.48,1080,5.25,0,1601.86,0,1952,99.54,1952,1943,3,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290028,0,0.88,596430.03,121634.82,711,145,43296,2747,2.05,720,7,0.62,1475.25,0,2003,99.7,2003,1997,16,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290034,0.08,1.61,274307.48,78852.92,327,94,81177,4768,3.68,720,9.12,1,2653.87,0,3192,99.75,3192,3184,5,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290041,0,0.17,122473.68,29360.13,146,35,7815,1335,1.17,720,11.12,0,845.49,0,1014,70.12,1014,711,5,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290051,0.01,0.36,734003.2,42781.9,875,51,74518,7937,1.92,1080,6,0.25,2073.52,0,3295,98.36,3295,3241,19,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290075,0.01,7.87,295279,78852.92,352,94,77555,6271,3.23,720,8,1.12,2326.64,0,3049,99.48,3049,3033,13,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290002,0.01,5.43,104018.74,26843.55,124,32,19578,4232,0,0,0,0,0,0,1506,99,1504,1491,10,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290003,0.01,1.92,152672.67,50331.65,182,60,30653,6284,0,0,0,0,0,0,3910,98.82,3910,3864,11,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290004,0,2.75,239075.33,76336.33,285,91,36119,5143,0,0,0,0,0,0,3026,99.27,3025,3004,19,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290006,0.01,3.31,327994.57,49492.79,391,59,92474,7983,0,0,0,0,0,0,3103,99.52,3103,3088,16,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290010,0.01,0.17,184549.38,50331.65,220,60,34770,2471,0,0,0,0,0,0,1790,98.55,1790,1764,8,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290011,0.05,9.45,242430.77,113246.21,289,135,78687,4524,0,0,0,0,0,0,2567,98.95,2567,2540,22,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290014,0.01,23.19,655150.28,65431.14,781,78,85302,9141,0,0,0,0,0,0,7862,98.86,7862,7772,57,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290015,0.01,218.81,268435.46,77175.19,320,92,40563,2625,0,0,0,0,0,0.01,2976,98.72,2976,2938,10,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290017,0.01,2.36,818728.14,124151.4,976,148,121093,17398,0,0,0,0,0,0,4798,99.23,4798,4761,27,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290018,0.01,0.23,366582.17,58720.26,437,70,46925,4922,0,0,0,0,0,0,2421,98.72,2420,2390,45,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290019,0.01,0.34,462212.3,40265.32,551,48,18852,1520,0,0,0,0,0,0,1567,99.17,1567,1554,2,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290021,0,2.06,322122.55,40265.32,384,48,31645,6760,0,0,0,0,0,0,1082,98.89,1082,1070,6,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290023,0.01,1.16,288568.12,54525.95,344,65,67291,5435,0,0,0,0,0,0,2375,98.65,2375,2343,21,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290025,0,4.49,970561.95,145961.78,1157,174,96593,11884,0,0,0,0,0,0,3136,99.17,3136,3110,21,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290026,0.01,2.62,215587.23,26004.68,257,31,36352,3992,0,0,0,0,0,0,2052,98.44,2051,2020,20,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290027,0.11,3.9,121634.82,52848.23,145,63,25952,1542,0,0,0,0,0,0,2340,99.02,2339,2317,23,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290029,0,2.01,157705.83,15938.36,188,19,43378,3389,0,0,0,0,0,0,3403,99.15,3403,3374,13,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290030,0,6.83,346449.51,181193.93,413,216,106189,13254,0,0,0,0,0,0.23,3336,99.85,3335,3331,5,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290036,0,0.93,787690.29,52848.23,939,63,157563,3492,0,0,0,0,0,0,2107,99.76,2107,2102,6,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290037,0.01,1.27,438724.2,62914.56,523,75,81277,12187,0,0,0,0,0,0,3484,99.86,3483,3479,19,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290038,0.01,0,7549.75,838.86,9,1,131,10,0,0,0,0,0,0,177,94.35,176,167,2,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290039,0.01,0.37,198810.01,32715.57,237,39,41119,4365,0,0,0,0,0,0,1945,99.69,1945,1939,3,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290040,0.04,0.09,82208.36,37748.74,98,45,4162,313,0,0,0,0,0,0,1007,99.7,1007,1004,7,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290042,0,0.34,203004.31,23488.1,242,28,25029,976,0,0,0,0,0,0,929,99.89,929,928,1,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290044,0.01,0.29,140089.75,22649.24,167,27,32427,3350,0,0,0,0,0,0,2247,99.29,2247,2231,14,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290045,0,36.12,721420.29,20971.52,860,25,40576,1711,0,0,0,0,0,0,1950,99.54,1950,1941,11,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290046,0.02,1.2,154350.39,50331.65,184,60,33528,2616,0,0,0,0,0,0,4255,99.13,4255,4218,29,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290047,0,0.05,62075.7,16777.22,74,20,10314,445,0,0,0,0,0,0,358,99.72,358,357,6,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290049,0.01,0.2,93952.41,4194.3,112,5,2450,162,0,0,0,0,0,0,541,98.15,539,531,3,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290052,0.01,0.1,104018.74,35232.15,124,42,12021,1259,0,0,0,0,0,0,918,99.46,918,913,6,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290054,0.01,0.36,234042.16,49492.79,279,59,46812,6453,0,0,0,0,0,0,3479,99.25,3479,3453,12,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290055,0.01,3.26,353160.4,47815.07,421,57,95117,5813,0,0,0,0,0,0,2683,99.33,2683,2665,9,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290057,0.01,1.9,191260.26,69625.45,228,83,24947,3862,0,0,0,0,0,0,789,98.99,789,781,2,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290058,0.01,3.51,141767.48,22649.24,169,27,18098,1228,0,0,0,0,0,0,1506,96.75,1506,1457,10,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290059,0,1.31,125829.12,46976.2,150,56,30715,1737,0,0,0,0,0,0,797,99.75,797,795,3,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290060,0.19,0.54,141767.48,16777.22,169,20,19941,1590,0,0,0,0,0,0,459,100,459,459,3,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290064,0.01,2.72,251658.24,72142.03,300,86,63864,4863,0,0,0,0,0,0,2274,99.69,2274,2267,20,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290065,0.01,1,343094.07,78014.05,409,93,34546,2102,0,0,0,0,0,0,1486,99.87,1486,1484,5,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290066,0.01,0.89,384198.25,74658.61,458,89,72871,5266,0,0,0,0,0,0,1811,99.61,1811,1804,11,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290067,0.01,0.4,346449.51,24326.96,413,29,22540,1676,0,0,0,0,0,0,1698,97.53,1698,1656,5,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290068,0,1.08,781818.27,67108.86,932,80,8274,334,0,0,0,0,0,0,282,96.81,282,273,3,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290069,0.01,0.19,158544.69,26004.68,189,31,24880,1506,0,0,0,0,0,0,835,99.88,835,834,2,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290070,0.01,0.2,521771.42,86402.66,622,103,125357,13060,0,0,0,0,0,0,3838,99.37,3838,3814,26,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290071,0.01,0.81,262563.43,33554.43,313,40,26253,7611,0,0,0,0,0,0,1884,98.46,1884,1855,19,0,0,0
10/07/2025,20,ICL 1,Houston/Gulf Coast,129,Houston,HSNO,1290072,0.12,5.7,264241.15,30198.99,315,36,71709,8149,0,0,0,0,0,0,1800,99.39,1800,1789,16,0,0,0
