DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,ARTN,1869301,0.02,1077.23,1139172.97,135895.45,1358,162,3161405,238479,0,0,0,0,0,0.01,237452,99.93,237443,237293,2003,0,0,0
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,ARTN,1869302,0.02,459.2,1515821.47,197971.15,1807,236,4802636,406489,0,0,0,0,0,0,340644,99.95,340637,340468,2627,0,0,0
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,TULY,1869300,0.02,66.28,2226336.56,185388.24,2654,221,2353285,174628,0,0,0,0,0,0,150472,99.95,150467,150390,1152,0,0,0
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,TULY,1869303,0.01,1665.6,1553570.2,141767.48,1852,169,2060888,165796,0,0,0,0,0,0.04,139858,99.96,139857,139802,655,0,0,0
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,TULY,1869304,0.01,471.34,620756.99,72142.03,740,86,379500,25115,0,0,0,0,0,0.02,27774,99.95,27773,27759,217,0,0,0
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,TULY,1869305,0.02,0.02,36909.88,20132.66,44,24,4535,512,0,0,0,0,0,0,1813,99.94,1813,1812,3,0,0,0
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,ARTN,1869350,0,0,0,0,0,0,0,0,21.4,3600,52.38,0,77047.88,0,0,NaN,0,0,0,0,0,0
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,TULY,1869306,0,0,0,0,0,0,0,0,14.8,1440,38.12,0,21312.37,0,0,NaN,0,0,0,0,0,0
10/07/2025,16,5GNR,South Central,186,Northwest Arkansas,TULY,1869351,0,0,0,0,0,0,0,0,15.57,1440,39.12,0,22420.38,0,0,NaN,0,0,0,0,0,0
Total,*,*,*,*,*,*,*,0.01,3739.67,2226336.56,197971.15,2654,236,12762249,1011019,17.26,6480,52.38,0,120780.63,0.01,898013,99.95,897990,897524,6657,0,0,0
