DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,PdcpSduLossRateUL,PdcpSduRetxByteDL,PdcpMaxThroughputDL,PdcpMaxThroughputUL,PdcpSduMaxVolumeDL,PdcpSduMaxVolumeUL,PdcpSduVolumeDL,PdcpSduVolumeUL,UpcLoadAvg,UpcLoadCnt,UpcLoadMax,UpcLoadMin,UpcLoadTot,PdcpSduLossRateDL,ENDCAddAtt,ENDCAddSuccRate,ENDCAddprepSucc,ENDCAddsucc,ENDCRelbySgnb,CAUSEE1APTRANSPORTLAYERTRANSPORTRESOURCEUNAVAILABLE,InThruPeak,OutThruPeak
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0649401,0.02,452.49,1409286.14,239914.19,1680,286,2663717,330360,18.88,2880,44.88,0,54379.39,0.03,227405,99.92,227350,227226,1316,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0649402,0.02,622.07,1284295.88,162739,1531,194,2786204,260448,0,0,0,0,0,0.07,219254,99.93,219250,219095,1196,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0649403,0.01,555.09,1153433.6,173644.19,1375,207,2596087,261456,0,0,0,0,0,0,249240,99.94,249219,249085,1523,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0649404,0.01,673.74,3322727.63,398458.88,3961,475,5995121,741635,0,0,0,0,0,0,454557,99.96,454545,454355,2178,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0649450,0,0.21,63753.42,10066.33,76,12,5353,488,0,0,0,0,0,0,797,99.75,797,795,0,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0640548,0,0.04,34393.29,9227.47,41,11,1176,70,0,720,0,0,0,0,168,100,168,168,0,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0640888,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,NaN,0,0,0,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0649439,0,0,0,0,0,0,0,0,26.85,2160,62.5,0,58002.75,0,0,NaN,0,0,0,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0649440,0,0,0,0,0,0,0,0,9.33,2880,27.12,0,26883.36,0,0,NaN,0,0,0,0,0,0
10/07/2025,16,5GNR,New England,064,Central Counties Wallingford 1,WNDS,0640501,0.01,1.06,387553.69,17616.08,462,21,10999,1222,0,0,0,0,0,0,2751,99.64,2751,2741,12,0,0,0
Total,*,*,*,*,*,*,*,0.01,2304.7,3322727.63,398458.88,3961,475,14058657,1595679,11.01,9360,62.5,0,139265.5,0.01,1154172,99.94,1154080,1153465,6225,0,0,0
