Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T15:00:00-04:00,3600,762.97,89,,24,47,47,100,78,78,100,72.33,99.2,248,250,5.67,14,247,120.22,23.63,1.81,0.93,2,0.13,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T15:00:00-04:00,3600,1180.11,63,,13,81,80,98.77,31,31,100,46.06,99.26,269,271,13.48,36,267,3.98,11.89,2.42,43.49,0.16,0.12,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T15:00:00-04:00,3600,1051.72,38,,9,64,64,100,1047,1047,100,44.81,99.85,1369,1371,0.58,8,1368,139.52,19.1,1.35,1.1,4.75,0.05,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T15:00:00-04:00,3600,235.47,6,,3,35,35,100,14,14,100,403.32,98.29,115,117,0,0,113,48.84,18.75,2.52,0.56,0.16,0.04,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T15:00:00-04:00,3600,1186.69,54,,19,198,198,100,920,920,100,1702.36,99.76,2121,2126,0.38,8,2094,45.34,26,7.67,3.07,3.3,0.06,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,4416.95,250,,24,425,424,99.76,2090,2090,100,2268.87,99.69,4122,4135,1.61,66,4089,12.9,23.54,3.15,9.83,0.45,0.08,100
