Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T15:00:00-04:00,3600,1.56,2.21,1.38,6.92,6.93,6.9,41.98,42.09,41.88,15113.75,2489.39,562.68,360,0.38,0.39
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T15:00:00-04:00,3600,3.85,15.24,2.27,1.01,1.01,1.01,19.67,19.71,19.63,7080.67,363.34,1383.63,360,3.46,2.77
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T15:00:00-04:00,3600,4.21,8.5,3.64,2.36,2.36,2.35,55.83,55.84,55.81,20097.65,847.9,1515.03,360,1339.95,1351.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T15:00:00-04:00,3600,4.29,6.77,3.74,2.36,2.36,2.35,55.83,55.84,55.81,20096.08,848.17,1546.65,360,1013.04,1020.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T15:00:00-04:00,3600,1.49,1.72,1.32,6.87,6.89,6.85,42.1,42.18,42.02,15157.49,2473.84,535.79,360,0.39,0.38
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T15:00:00-04:00,3600,3.61,14.1,2.31,1.72,1.72,1.72,19.83,19.9,19.77,7137.4,618.55,1299.05,360,3.45,2.62
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T15:00:00-04:00,3600,4.01,6.27,3.49,2.4,2.41,2.4,55.55,55.56,55.53,19996.91,865.09,1444.34,360,2499.86,2524.61
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T15:00:00-04:00,3600,3.9,6.8,3.34,2.35,2.35,2.34,55.52,55.53,55.51,19988.58,844.27,1403.13,360,2570.44,2593.71
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T15:00:00-04:00,3600,1.88,2.26,1.32,6.7,6.71,6.68,41.51,41.58,41.43,14942.86,2411.48,675.93,360,0.18,0.14
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T15:00:00-04:00,3600,3.32,10.16,2.29,0.79,0.79,0.79,18.89,18.92,18.86,6801.24,285.09,1195.71,360,2.84,2.75
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T15:00:00-04:00,3600,3.28,6.35,2.78,2.3,2.31,2.3,52.99,53.01,52.98,19076.06,829.18,1182.24,360,0.24,0.21
