Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Carrier5G.S5NC_DRBSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_num_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_num_SA_SNSSAI6','Carrier5G.S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6','Carrier5G.S5ND_DLActiveUE_Avg_SNSSAI6','Carrier5G.S5ND_DLRLC_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NR_DLPRBUtilization_pct_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.RLCDLPKTDISCARDCNTPDCP_5QI133','Carrier5G.RLCDLPKTDROPCNTFULLBUF_5QI133','Carrier5G.RLCDLPKTRECEIVECNT_5QI133','Carrier5G.ErabAddAtt_per_GNB','Carrier5G.RssiPathAvg_Path0','Carrier5G.RssiPathAvg_Path1','Carrier5G.RssiPathAvg_Path2','Carrier5G.RssiPathAvg_Path3','Carrier5G.RssiPathAvg','Carrier5G.S5NR_DLPRBUtilization_pct','Carrier5G.S5NR_ULPRBUtilization_pct','Carrier5G.5GNR_ENDC_Drop_pct','Carrier5G.5GNR_ENDC_Drop_pct_num','Carrier5G.5GNR_ENDC_Drop_pct_den','Carrier5G.S5NR_PDCCH_Blocking_Tot_pct','Carrier5G.S5NR_Cell_Availability_pct','Carrier5G.S5NC_MaxUENo_SPID125','Carrier5G.S5ND_TotalMACDataVolumeDL_MB_SPID125','Carrier5G.S5ND_DLUeThru_Mbps_SPID125','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct_num','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct','Carrier5G.S5NC_ERABSetupFailureRate_pct_QCI132','Carrier5G.S5NR_MaxRRCconnectedUsersPerDU','Carrier5G.S5NR_TotalDLRLCLayerDataVolume_MB','Carrier5G.S5NR_DLUserPerceivedTput_Mbps','Carrier5G.S5NR_TotalERABSetupFailureRate_pct','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_num','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_den','Carrier5G.S5NC_DRBDrop_pct_SA','Carrier5G.S5NC_DRBDrop_num_SA','Carrier5G.S5NC_DRBDrop_den_SA','Carrier5G.S5NC_DRBSetupFail_pct_SA','Carrier5G.S5NC_DRBSetupFail_num_SA','Carrier5G.S5NC_DRBSetupFail_den_SA','Carrier5G.S5NR_IntragNBHOFailRate_pct','Carrier5G.S5NR_IntragNBHOFailRate_den','Carrier5G.S5NR_IntragNBHOFailRate_num','Carrier5G.S5NR_IntergNBHOFailRate_pct','Carrier5G.S5NR_IntergNBHOFailRate_den','Carrier5G.S5NR_IntergNBHOFailRate_num','Carrier5G.S5NR_AvgRRCconnectedUsersPerDU_PerCell','Carrier5G.S5NR_DLMACLayerDataVolume_MB','Carrier5G.S5NR_PUCCHAvgSINR_dB','Carrier5G.S5NR_PUSCHAvgSINR_dB','Carrier5G.S5NR_TotalULRLCLayerDataVolume_MB','Carrier5G.S5NR_ULMACLayerDataVolume_MB','Carrier5G.S5NR_ULUserPerceivedTput_Mbps'
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-116.22,-115.25,-115.51,-115.06,-115.51,5.76,0.16,0,0,4,0.02,100,1,801.96,54.7,0,NaN,NaN,,1437.54,54.7,0,0,4,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1.03,804.93,16.42,11.3,9.76,28.66,5.27
070,Upstate New York,VCP Far Edge,NR,,,07000020081-81-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,18,-115.69,-114.22,-115.36,-115.76,-115.26,0.08,0.03,4.76,1,21,0,100,0,0,NaN,0,NaN,NaN,,13.6,47.02,0,0,18,NaN,0,0,NaN,0,0,0,6,0,NaN,0,0,0.16,23.63,17.12,11.75,1.39,2.98,2.51
070,Upstate New York,VCP Far Edge,NR,,,07000020095-95-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-108.25,-113.49,-114.19,-114.76,-112.67,2.12,0.41,NaN,0,0,0.07,100,1,3502.98,280.86,0,NaN,NaN,,1959.66,280.86,0,0,4,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,3535.32,17.44,20.4,87.69,218.92,80.39
070,Upstate New York,VCP Far Edge,NR,,,07000020096-96-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-111.03,-113.47,-110.58,-112.3,-111.84,2.76,0.79,NaN,0,0,0,100,1,5995.78,390.32,0,NaN,NaN,,3807.68,390.32,0,0,4,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,5973.74,17.01,20.52,88.77,429.3,87.25
070,Upstate New York,VCP Far Edge,NR,,,07000020097-97-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-113.5,-115.27,-111.98,-115.15,-113.98,1.74,0.76,NaN,0,0,0,100,1,3485.56,551.59,0,NaN,NaN,,3665.11,551.59,0,0,4,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,3491.01,17.42,20.69,278.58,441.23,33.71
070,Upstate New York,VCP Far Edge,NR,,,07000020086-86-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-115.49,-115.34,-114.28,-115,-115.03,0.28,0.08,0,0,5,0,100,0,0,NaN,0,NaN,NaN,,56.51,66.74,0,0,3,NaN,0,0,NaN,0,0,0,1,0,NaN,0,0,0.17,169.26,16.93,11.3,3.59,12.37,3.99
070,Upstate New York,VCP Far Edge,NR,,,07000020087-87-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-115.88,-114.69,-115.96,-115.35,-115.47,0.06,0,10,1,10,0,100,0,0,NaN,0,NaN,NaN,,8.68,43.25,0,0,9,NaN,0,0,NaN,0,0,0,2,0,NaN,0,0,0.06,18.51,17.36,11.92,0.04,0.71,1.88
070,Upstate New York,VCP Far Edge,NR,,,07000020088-88-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-116.92,-114.42,-116.52,-116.62,-116.12,0.22,0.02,0,0,5,0,100,0,0,NaN,0,NaN,NaN,,113.63,219.92,0,0,5,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.02,99.14,16.65,11.63,1.2,2.81,3.14
070,Upstate New York,VCP Far Edge,NR,,,07000020047-47-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,77,-115.65,-115.74,-115.51,-114.9,-115.45,0.73,0.45,15.22,14,92,0.21,100,0,0,NaN,0,NaN,NaN,,204.34,68.39,1.3,1,77,NaN,0,0,NaN,0,0,0,24,0,NaN,0,0,0.49,295.74,16.37,12.04,40.91,56.32,6.71
070,Upstate New York,VCP Far Edge,NR,,,07000020048-48-1,2025-09-27T13:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-116.53,-115.52,-115.48,-115.75,-115.82,0.5,0.09,8.33,4,48,0.01,100,0,0,NaN,0,NaN,NaN,,85.96,91.59,0,0,43,NaN,0,0,NaN,0,0,0,9,0,NaN,0,0,0.25,131.39,16.66,13.24,3.44,10.64,4.5
