Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T23:00:00-04:00,3600,7.24,8.31,6.56,2.46,2.47,2.46,41.26,41.28,41.24,14853.25,886.34,2604.21,,2.38,2.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T23:00:00-04:00,3600,3.99,16.94,2.4,0.67,0.67,0.67,7.69,7.9,7.66,2769.69,241.09,1435.96,,16.8,23.58
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T23:00:00-04:00,3600,1.12,1.77,0.89,12.87,12.88,12.87,85.32,85.33,85.3,30714.61,4634.25,402.62,,21.38,66.86
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T23:00:00-04:00,3600,7.29,7.99,6.91,2.47,2.47,2.46,41.7,41.72,41.68,15010.97,888.59,2625.52,,2.57,2.65
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T23:00:00-04:00,3600,4.09,10.06,3.21,0.73,0.73,0.72,8.62,8.64,8.6,3102.08,261.13,1471.47,,26.44,36.3
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T23:00:00-04:00,3600,1.34,2.03,0.99,12.87,12.88,12.87,85.53,85.54,85.52,30790.46,4632.86,482.22,,32.73,41.81
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T23:00:00-04:00,3600,6.18,6.79,5.96,2.33,2.34,2.33,40.66,40.67,40.64,14636.85,839.13,2224.68,,0.51,0.42
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T23:00:00-04:00,3600,1.18,3.55,0.91,0.46,0.46,0.46,6.59,6.6,6.58,2371.6,166.41,423.74,,1.82,2.14
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T23:00:00-04:00,3600,0.78,1.18,0.56,12.81,12.82,12.81,84.18,84.19,84.17,30304.1,4613.27,280.11,,0.28,0.28
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T23:00:00-04:00,3600,12.42,24.07,2.97,2.45,2.47,2.43,37.9,38.73,37.06,27283.73,1764.06,8944.78,,97.89,89.36
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T23:00:00-04:00,3600,7.86,32.83,1.13,1.68,2.1,1.3,18.24,25.06,12.04,13130.48,1209.45,5661.44,,222.2,236.4
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T23:00:00-04:00,3600,6.43,14.32,0.5,9.92,9.94,9.9,78.34,80.01,76.66,56403.19,7142.15,4627.47,,64.98,5205.32
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T23:00:00-04:00,3600,12.11,14.1,10.63,9.93,9.93,9.92,79.94,79.96,79.93,28780.28,3574.07,4358.78,,75.44,5688.84
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T23:00:00-04:00,3600,0.64,1.03,0.53,9.86,9.86,9.85,76.64,76.68,76.61,27587.36,3548.54,230.02,,0.39,0.38
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T23:00:00-04:00,3600,8.97,9.96,8.11,2.47,2.48,2.46,38.93,38.97,38.91,14015.2,888.89,3228.71,,30.01,27.62
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T23:00:00-04:00,3600,3.81,4.34,3.17,2.43,2.44,2.43,37.03,37.05,37.01,13330.29,875.08,1372.15,,0.89,0.31
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T23:00:00-04:00,3600,6.64,29.75,1.02,1.57,1.85,1.31,15.91,20.38,11.87,11452.75,1131.94,4780.1,,107.51,94.86
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T23:00:00-04:00,3600,6.3,7.77,4.68,9.93,9.93,9.92,79.86,79.87,79.84,28748.19,3573.1,2268.87,,32.33,561.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-01,2025-09-27T23:00:00-04:00,3600,0.64,0.99,0.54,9.91,9.91,9.9,76.66,76.67,76.65,27596.61,3566.06,228.85,,0.31,0.29
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T23:00:00-04:00,3600,5.89,6.84,4.66,9.93,9.93,9.92,79.82,79.83,79.8,28734.4,3573.29,2122.53,,32.61,1120.24
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T23:00:00-04:00,3600,0.6,1,0.5,9.91,9.92,9.91,76.76,76.77,76.74,27632.16,3568.59,216.19,,0.29,0.29
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T23:00:00-04:00,3600,3.56,4.81,2.99,2.44,2.45,2.43,37.28,37.55,37.03,26843.8,1756.72,2561.17,,2.6,3.61
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T23:00:00-04:00,3600,1.32,3.13,1.1,1.28,1.28,1.28,11.8,11.84,11.79,4249.86,461.26,473.42,,1.84,2.51
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T23:00:00-04:00,3600,2.22,7.05,1.25,1.29,1.29,1.29,12.54,12.6,12.52,4514.03,462.95,799.39,,12.8,18.33
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T23:00:00-04:00,3600,0.96,2.58,0.61,9.91,9.93,9.91,77.59,78.45,76.74,55863.84,7140.25,688.26,,4.28,1658.7
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T23:00:00-04:00,3600,0.97,2.39,0.55,9.87,9.87,9.85,77.56,78.47,76.66,55845.2,7100.7,699.34,,8.88,1046.63
