Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T03:00:00-05:00,3600,23,23,23,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T03:00:00-05:00,3600,979,979,979,,1,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T03:00:00-05:00,3600,1441,1441,1441,,3,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T03:00:00-05:00,3600,179,179,179,,1,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T03:00:00-05:00,3600,131024,131021,130928,,454,99.93
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T03:00:00-05:00,3600,105559,105558,105493,,312,99.94
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T03:00:00-05:00,3600,12,12,12,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T03:00:00-05:00,3600,22,22,22,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T03:00:00-05:00,3600,591,591,591,,4,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T03:00:00-05:00,3600,118231,118230,118163,,405,99.94
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T03:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T03:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T03:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T03:00:00-05:00,3600,71,71,71,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T03:00:00-05:00,3600,31,31,30,,0,96.77
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,358163,358158,357932,,1180,99.94
