DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,14,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,1054.07,92,56,56,100,23,56,56,100,155.04,99.55,221,222,2.71,6,221,42.86,27.26,3.37,3.59,1.02,0.17,100,100,92,222,9824.66,9796.9
09/27/2025,14,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,433.21,64,38,32,84.21,14,25,25,100,99.76,98.28,229,233,21.53,45,209,54.23,27.44,2.15,1.15,4.43,0.25,100,100,64,233,4037.8,4025.28
09/27/2025,14,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,1669.82,36,168,167,99.4,12,1046,1046,100,130.09,99.93,1442,1443,0.76,11,1440,70.56,26.78,3.02,3.49,3.32,0.11,100,100,36,1443,15563.87,15524.38
09/27/2025,14,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,670.23,7,38,38,100,4,53,53,100,151.31,98.94,186,188,0.56,1,178,18.21,5.71,3.12,4.3,0.41,0.23,100,100,7,188,6246.98,6229.61
09/27/2025,14,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,12031.65,79,75,74,98.67,18,1000,1000,100,308.58,100,2223,2223,0.45,10,2205,150.9,3.85,9.59,9.32,0.65,0.1,100,100,79,2223,112143.08,111864.24
Total,*,*,*,*,*,*,*,*,15858.98,278,375,367,97.87,23,2180,2180,100,844.78,99.81,4301,4309,1.72,73,4253,91.79,7.01,4.25,4.37,1.24,0.15,100,500.0,278.0,4309.0,147816.39,147440.41
