Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.DL_GTP_Data_Volume_RN_MB','GNB.ENDC.Sessions.RN','GNB.Intra.CU.HO.Attempts.number','GNB.Max.ENDC.Sessions.RN.number','GNB.Intra_CU_HO_Attempts_RN','GNB.Intra_CU_HO_Success_RN','GNB.Intra_CU_HO_Success_Rate_RN_pct','GNB.SgNB_Modification_Attempts_RN','GNB.SgNB_Modification_Success_RN','GNB.SgNB_Modification_Success_Rate_RN_pct','GNB.UL_GTP_Data_Volume_RN_MB','GNB.Attach_Success_rate_pct_RN','GNB.Attach_Success_RN_Num','GNB.Attach_Success_RN_Den','GNB.Drop_rate_pct_RN','GNB.Drop_RN_Num','GNB.Drop_RN_Den','GNB.DL_Tput_RN_Mbps','GNB.UL_Tput_RN_Mbps','GNB.UL_TTI_Util_Rate_pct_RN','GNB.DL_TTI_Util_Rate_pct_RN','GNB.DL_HARQ_Residual_BLER_pct_RN','GNB.UL_HARQ_Residual_BLER_pct_RN','GNB.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,4G5G_SELVA_MARINA,1439935,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SHADY_GROVE,1437789,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SHADY_GROVE,1439789,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SHARER,1437819,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SHELL_POINT,1439157,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SHELTON_TRUCKING,1437027,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SHELTON_TRUCKING,1439027,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SHERWOOD_PLAZA,1437057,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SHERWOOD_PLAZA,1439057,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SILVERLEAF_ST_JOHNS,1437900,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SKYWAY_KYLE_STARK,1437448,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_ARLINGTON,1437010,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_ARLINGTON,1439010,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_DICKERT,1437606,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_GCS,1437128,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_GCS,1439128,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_HAWTHORNE,1437684,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_KERNAN,1437260,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_LACROSSE,1437630,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPECTRASITE_MILL_COVE,1437270,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPENCER_RD_N_BLANDING_BLVD,1437237,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPRINGER_COOKS_HAMMOCK,1437315,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SPRINT_HECKSHER,1437105,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SS_BASEBALL_YELLOW_SC001,1437437,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_STARKE,1437688,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_STARKE,1437689,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_STARKE_FL100,1437482,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_ST_GEORGE_ISLAND_WT,1437865,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SUWANNEE_BIG_BEND,1437452,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SUWANNEE_BIG_BEND,1439452,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SWITZERLAND,1437053,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SW_69TH_DR,1439159,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_SW_GAINESVILLE,1437656,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TALLAHASSEE_AIRPORT,1437846,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TALLAHASSEE_AIRPORT,1439846,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TALLAHASSEE_STATE_COMPLEX,1437842,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TALLAHASSEE_STATE_COMPLEX,1439842,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TALLAHASSEE_WTR_TK_RELHR,1437150,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TALLAHASSEE_WTR_TK_RELHR,1439150,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TECH_TOWER_CORP_SQUARE,1437250,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TECH_TOWER_CORP_SQUARE,1439250,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TIMBERLANE,1437815,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TIMUQUANA,1437015,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TMOBILE_CECIL_FIELD_EAST,1437394,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TMOBILE_FERNANDINA_BEACH,1437293,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TMOBILE_FOLEY,1437793,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TMOBILE_SAN_MATEO,1437500,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCOM_ARCHER,1437647,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCOM_GVILLE_REG_AIRPORT,1437680,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCOM_NATURAL_BRIDGE,1437875,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCOM_NE_HAVANA_CONCORD,1437869,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCOM_NE_HAVANA_CONCORD,1439869,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCOM_NOCATEE_TOWN_CENTER,1437537,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCOM_NOCATEE_TOWN_CENTER,1439537,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCOM_PALATKA,1437246,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWERCO_PUTNAM_HALL,1437565,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWER_ASSETS_PALATKA,1437568,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWER_ASSETS_PALATKA,1439568,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWN_CENTER,1439916,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TOWN_CENTER_E,1439193,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TPC_SAWGRASS_2025,1438930,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TRILLION_YULEE,1437579,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TRINITY_CHRISTIAN_CHURCH,1437817,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TSI_TENNILE_CROSSROADS,1437798,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_TSI_TENNILE_CROSSROADS,1439798,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_UF_FOUNDATION,1437668,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_UF_HEALTH_NORTH_JAX,1437371,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_UF_STADIUM,1437670,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_UNIVERSITY_ATLANTIC,1437499,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_UNIVERSITY_ATLANTIC,1439499,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_UNIVERSITY_US441_GATOR_WESLEY,1437441,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_UNIVERSITY_US441_GATOR_WESLEY,1439441,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_VENETIA_PLAZA,1437974,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_VERTEX_GAINESVILLE_WEST,1439654,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_VERTEX_WEST_HAMILTON,1437319,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_VILANO_CAUSEWAY,1437512,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_VILLAGE_SQUARE_VS002,1438814,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_VW_DOWNTOWN_JAX,1439273,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WACISSA,1437778,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WAKULLA_SPRINGS_TALQUIN,1437870,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WALDO,1437686,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WALDO,1439686,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WALMART_PALATKA,1437837,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WALMART_PALATKA,1437921,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WARREN_COVE,1437420,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WARREN_COVE,1439420,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WATERMARK,1437814,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WEBB_RD,1437570,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WEBB_RD,1439570,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WEEDMAN,1437247,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WELLBORN,1437614,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WESTSIDE_FAMILY_CHURCH,1437722,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WESTSIDE_FAMILY_CHURCH,1439722,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WESTWOOD,1437114,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WESTWOOD,1439114,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WEST_SIDE_INDUSTRIAL,1437058,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WEST_SIDE_INDUSTRIAL,1439058,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WFSU_TOWER_RELHR,1437210,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WFSU_TOWER_RELHR,1439210,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Global,Florida,VCP Far Edge,NR,,4G5G_WHITE_SPRINGS,1437119,2025-09-27T21:00:00-04:00,3600,0,0,30,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
