DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,1,0,0,15,100,12,12,24.84,0.06,87.34,0,0,0,1.93,17.51,11.96,16.27,0,0.37,1.18,0.01,3.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.34,-115.22,-115.46,-115.2,-115.56,0,0,0,NaN,0,NaN,NaN,0,12,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.19,16.32
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,2,0,0,2,100,2,2,1.09,0,14.56,0,0,0,12.88,14.99,5.82,0.02,0,0.01,0.02,0,0.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.36,-115.33,-115.86,-115.25,-115.7,0,0,0,NaN,0,NaN,NaN,0,2,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0.02
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,1,8.33,1,12,100,11,11,41.36,0.14,50.24,0,0,0,3.11,17.08,10.24,15.38,0,3.85,6.78,0.08,3.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.84,-114.39,-115.51,-115.74,-115.37,0,0,0,NaN,0,NaN,NaN,0,11,0,0,NaN,0,0,0,3,0,NaN,0,0,0.05,28.46
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0081,81,2,0,0,2,100,3,3,3.31,0.01,71.92,0,0,0,2.13,16.81,12.26,0.81,0,0.09,0.16,0,4.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.94,-114.82,-115.77,-115.92,-115.61,0,0,0,NaN,0,NaN,NaN,0,3,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0.81
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0082,82,1,0,0,7,100,8,8,3.58,0.02,25.6,0,0,0,1.98,16.49,10.44,4.03,0,0.1,0.22,0,1.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.42,-115.39,-114.28,-115.38,-115.12,0,0,0,NaN,0,NaN,NaN,0,8,0,0,NaN,0,0,0,1,0,NaN,0,0,0.01,4.03
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,1,NaN,0,0,100,4,4,1111.72,1.29,331.16,0.1,0.09,0,0.01,18.14,20.84,450.83,0,15.28,83.3,0.14,97.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-107.88,-114.09,-115.36,-115.21,-113.14,0.09,1,1112.3,331.16,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,451.36
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,2,0,0,4,100,4,4,943.73,3.26,108.58,0.01,0.01,0,0.08,17.02,12.29,1455.03,0,30.52,62.18,0.35,6.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.33,-115.5,-115.89,-115.66,-115.84,0.01,1,944.93,108.58,0,NaN,NaN,0,4,0,0,NaN,0,0,0,1,0,NaN,0,0,1.01,1455.03
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0095,95,3,12.5,2,16,100,14,14,238.52,0.83,23.39,0.01,0.01,0.38,3.9,16.91,11.87,0.95,0,0.06,0.15,0,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.63,-115.84,-116.08,-116.08,-115.91,0.01,0,237.76,NaN,0,NaN,NaN,0,14,0,0,NaN,0,0,0,4,0,NaN,0,0,0.02,0.95
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,96,1,NaN,0,0,100,4,4,2206.4,1.34,225.89,0,0,0,0.01,17.01,20.84,1393.14,0,90.19,543.84,0.94,56.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-110.6,-113.28,-109.92,-112.21,-111.5,0,1,2205.18,225.89,0,NaN,NaN,0,4,0,0,NaN,0,0,NaN,0,0,NaN,0,0,1,1393.84
09/27/2025,23,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,AMERICAN_STORAGE-HNRT,0096,96,2,9.09,1,11,100,9,9,383.11,0.24,62.72,0.01,0.01,0,0.43,16.91,14.28,19.34,0,0.37,1.98,0.01,2.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-117.43,-117.13,-116.64,-115.54,-116.69,0.01,0,337.69,NaN,0,NaN,NaN,0,9,0,0,NaN,0,0,0,6,0,NaN,0,0,0.12,19.34
