DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,0,65,0,0.11,0,62,0,490.89,198.3,2,98.73,17.19,8.38,8.99,29.03,4.7,12.14,5.26,130,123435,3927.09,323.48,65,65,50,29.42,0,573.28,75.64,182.93,NaN,NaN,NaN,0,0,NaN,NaN,18.9,0,14.81,0,75.6,3.02,17.93,0.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,6,0,0.01,0.05,21.32,3.19,0,0,1,3.05,NaN,-117.87,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,0,31,0,0.1,1,32,3.12,829.97,180.92,2,97.28,14.46,10.03,14.51,40.37,3.69,12.71,4.01,93,92535,6639.78,522.4,31,31,50,40.7,3.12,1142.09,76.09,151.05,NaN,NaN,NaN,0,0,NaN,NaN,26.91,3.12,0,0,75.26,4.87,9.57,1.71,0,0,0,0,0,0,0,0,0,0,0,7,0,0,16,1,0,0,16,8.33,1.35,0.01,21.66,NaN,0,0,1,9.34,0,-118.92,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,0,11,0,0.3,0,10,0,276.27,78.87,2,98.1,21.52,4.57,4.84,78.16,2.11,12.67,3.84,33,11000,2210.16,174.4,11,11,50,80.27,0,596.53,9.64,44.28,NaN,NaN,NaN,0,0,NaN,NaN,53.65,0,25,0,9.53,7.31,3.73,6.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0.09,0,50.18,NaN,0,0,1,1.69,NaN,-118.28,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,0,790,0,6.56,11,760,1.45,18826.2,1199.03,34,99.15,4.92,15.81,20.6,86.04,6.75,78.1,12.04,371300,5658770,150609.6,1928.46,790,790,100,86.33,1.45,18518.3,16938.95,1198.57,222.09,1.15,0,13142.56,320.59,1.78,13.35,48.74,1.54,0.73,0,3775.31,632.13,13.64,5.93,13,4.33,8,2,174,0,180,70.97,26.75,0,0,8,0,0,8,2,0,0,8,0,0.65,0,0.72,NaN,0,0,2,2.34,0,-116.41,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,1,1253,0.08,2.83,35,1204,2.91,13822.84,1110.3,39,98.61,12.77,26.76,29.85,40.96,7.03,39.58,6.59,450911,15926883,110582.76,2794.14,1253,1252,100,41.5,2.91,13114.3,11411.07,1109.9,77.46,1.9,0.67,4752.78,293.66,3.81,11.89,32.78,3.06,0.19,0,6629.59,667.07,16.58,6.5,13,4.33,7,3,158,1,149,36.24,26.46,0,0,6,0,0,16,2,0,0,16,0,7.18,0,36.49,NaN,0,0,2,7.78,NaN,-115.29,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0003,0,1742,0,3.66,26,1621,1.6,48293.76,3656.82,76,98.37,4.26,35.26,51.16,77.98,2.75,80.68,16.46,1048684,28655900,386350.08,4788.81,1742,1742,100,78.35,1.6,47394.68,41193.96,3654.8,83.07,0.3,0,29620.7,2083.31,2.02,4.79,75.1,1.94,0,0,11437.28,1098.51,9.15,1.51,30,10,17,1,329,0,321,62.5,57,0,0,46,0,0,62,3,0,0,62,0,14.43,1.88,76.4,4.12,0,0,3,4.22,NaN,-116.18,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0001,1,3166,0.03,0.46,59,3027,1.95,79756.1,9071.18,122,98.63,9.77,84.17,76.54,68.43,3.29,144.72,59.88,408067,89493322,638048.82,4408.71,3166,3165,100,68.45,1.95,78011.67,51913.11,9083.02,58.21,0,0,19074.99,2083.79,3.91,6.77,60.13,2.05,0.18,0.03,32687.9,3842.53,16.34,1.92,15,7.5,10,0,150,0,152,24.45,22.94,0,0,46,0,0,75,3,0,0,75,2.56,28.3,1.61,350.87,1.32,0,0,3,2.2,0,-114.05,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0002,1,1222,0.08,6.75,21,1143,1.84,30926.8,2099.08,45,98.82,6.41,53.6,34.92,77.79,3.24,122.99,21.76,1081494,16031418,247414.42,2011.68,1222,1221,100,77.78,1.84,30172.7,20389.65,2100.83,108.85,0.33,0,14993.32,1332.61,3.48,9.2,79.47,2.38,0.32,0.11,5295.73,382.53,12,1.37,17,8.5,10,1,302,0,290,49.69,63.43,0,0,6,0,0,11,1,0,0,11,0,9.85,0,201.16,NaN,0,0,1,4.9,0,-114.91,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0003,0,875,0,3.22,32,863,3.71,16495.96,977.75,40,98.54,5.71,45.7,28.87,98.82,1.59,79.37,11.89,137375,4262125,131967.66,1662.67,875,875,100,98.82,3.71,16262.17,10692.31,978.06,171.51,0,0,5165.88,168.45,3.02,6.6,65.89,5.39,1.72,0,5509.28,417.86,10.47,0.8,15,7.5,9,0,267,0,280,31.77,17.22,0,0,3,0,0,4,1,0,0,4,NaN,0.44,0,222.39,NaN,0,0,1,1.28,0,-115.34,0
09/27/2025,18,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0001,0,33,0,0,0,34,0,801.09,134.33,2,99.59,10.89,13.93,11.15,67.46,1.38,15.96,2.14,0,55968,6408.73,401.5,33,33,100,69.63,0,917.98,21.39,116.82,NaN,NaN,NaN,0,0,NaN,NaN,32.88,0,100,0,21.29,1.52,21.37,1.14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1,0,0,6,0,0.08,0,25.09,NaN,0,0,1,1.23,NaN,-109.99,0
