Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T22:00:00-04:00,3600,1.47,2.13,1.3,6.92,6.93,6.9,42.27,42.36,42.19,15217.05,2489.6,530.04,360,0.5,0.27
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T22:00:00-04:00,3600,3.83,15.14,2.24,1.01,1.01,1.01,20.07,20.12,20.04,7226.47,363.96,1377.58,360,3.2,2.8
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T22:00:00-04:00,3600,3.93,5.31,3.44,2.35,2.36,2.35,55.87,55.89,55.86,20113.46,847.77,1413.84,360,581.55,584.55
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T22:00:00-04:00,3600,4.09,8.18,3.54,2.36,2.36,2.35,55.87,55.88,55.86,20113.01,848.63,1472.35,360,907.68,909.84
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T22:00:00-04:00,3600,1.46,2.1,1.27,6.87,6.89,6.85,42.34,42.42,42.27,15242.84,2473.77,525.63,360,0.33,0.28
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T22:00:00-04:00,3600,3.63,14.41,2.22,1.72,1.72,1.72,20.2,20.25,20.17,7271.68,619.08,1305.37,360,2.85,2.7
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T22:00:00-04:00,3600,3.96,6.78,3.45,2.4,2.41,2.4,55.61,55.63,55.6,20021.46,865.1,1424.94,360,833.2,836.42
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T22:00:00-04:00,3600,3.83,5.27,3.39,2.35,2.35,2.34,55.59,55.61,55.58,20013.77,844.39,1377.71,360,702.98,706.11
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T22:00:00-04:00,3600,1.9,2.46,1.27,6.7,6.71,6.68,41.74,41.82,41.67,15028.22,2410.62,684.53,360,0.17,0.12
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T22:00:00-04:00,3600,3.37,10.09,2.27,0.79,0.8,0.79,19.34,19.4,19.3,6963.91,286.06,1214.86,360,2.76,2.64
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T22:00:00-04:00,3600,3.27,5.32,2.83,2.3,2.31,2.3,53.03,53.06,53.02,19091.33,829.51,1177.71,360,0.4,0.41
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T22:00:00-04:00,3600,3.28,6.28,2.78,2.3,2.31,2.3,52.94,52.96,52.93,19059.39,829.19,1182.85,360,0.32,0.29
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T22:00:00-04:00,3600,1.4,2.03,1.25,7.05,7.07,7.04,41.79,41.88,41.72,15045.24,2538.87,503.6,360,0.29,0.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T22:00:00-04:00,3600,7.65,8.63,5.17,7.06,7.07,7.04,41.94,42.01,41.85,15097.14,2541.35,2752.81,360,7.74,8.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T22:00:00-04:00,3600,5.04,32.67,2.39,2.7,3.41,2.01,21.72,23.94,19.61,15636.51,1944.46,3631.59,720,44.49,22.4
