Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T17:00:00-04:00,3600,378.87,81,,21,32,32,100,39,39,100,41.38,100,183,183,2.75,5,182,8.04,14.32,1.91,7.72,1.15,0.18,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T17:00:00-04:00,3600,1675.51,53,,13,85,84,98.82,29,29,100,68.18,98.97,192,194,16.39,30,183,165.33,21.38,1.89,1.48,2.68,0.25,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T17:00:00-04:00,3600,93.72,16,,8,25,25,100,1004,1004,100,17.42,100,1256,1256,0.4,5,1254,6.74,20.69,0.51,2.1,1.52,0.08,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T17:00:00-04:00,3600,253.47,7,,6,44,43,97.73,86,86,100,78.97,100,240,240,0.42,1,240,6.97,4.81,1.93,4.25,1.32,0.13,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T17:00:00-04:00,3600,484.09,47,,15,35,35,100,836,836,100,705.43,100,2214,2214,0.59,13,2186,24.75,22.23,3.72,2.29,2.32,0.08,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,2885.66,204,,21,221,219,99.1,1994,1994,100,911.38,99.95,4085,4087,1.33,54,4045,22,16.55,1.99,3.57,1.5,0.14,100
