Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T22:00:00-05:00,3600,6249,6249,6244,,43,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T22:00:00-05:00,3600,3180,3180,3172,,21,99.75
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T22:00:00-05:00,3600,921,921,920,,7,99.89
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T22:00:00-05:00,3600,237626,237626,237414,,1782,99.91
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T22:00:00-05:00,3600,198450,198447,198331,,1247,99.94
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T22:00:00-05:00,3600,2645,2645,2644,,5,99.96
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T22:00:00-05:00,3600,155,155,155,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T22:00:00-05:00,3600,395,395,395,,3,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T22:00:00-05:00,3600,1202,1202,1201,,8,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T22:00:00-05:00,3600,225696,225692,225476,,1779,99.9
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T22:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T22:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T22:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T22:00:00-05:00,3600,186,186,186,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T22:00:00-05:00,3600,17,17,17,,0,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,676722,676715,676155,,4895,99.92
