Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Carrier5G.S5NC_DRBSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_num_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_num_SA_SNSSAI6','Carrier5G.S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6','Carrier5G.S5ND_DLActiveUE_Avg_SNSSAI6','Carrier5G.S5ND_DLRLC_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NR_DLPRBUtilization_pct_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.RLCDLPKTDISCARDCNTPDCP_5QI133','Carrier5G.RLCDLPKTDROPCNTFULLBUF_5QI133','Carrier5G.RLCDLPKTRECEIVECNT_5QI133','Carrier5G.ErabAddAtt_per_GNB','Carrier5G.RssiPathAvg_Path0','Carrier5G.RssiPathAvg_Path1','Carrier5G.RssiPathAvg_Path2','Carrier5G.RssiPathAvg_Path3','Carrier5G.RssiPathAvg','Carrier5G.S5NR_DLPRBUtilization_pct','Carrier5G.S5NR_ULPRBUtilization_pct','Carrier5G.5GNR_ENDC_Drop_pct','Carrier5G.5GNR_ENDC_Drop_pct_num','Carrier5G.5GNR_ENDC_Drop_pct_den','Carrier5G.S5NR_PDCCH_Blocking_Tot_pct','Carrier5G.S5NR_Cell_Availability_pct','Carrier5G.S5NC_MaxUENo_SPID125','Carrier5G.S5ND_TotalMACDataVolumeDL_MB_SPID125','Carrier5G.S5ND_DLUeThru_Mbps_SPID125','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct_num','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct','Carrier5G.S5NC_ERABSetupFailureRate_pct_QCI132','Carrier5G.S5NR_MaxRRCconnectedUsersPerDU','Carrier5G.S5NR_TotalDLRLCLayerDataVolume_MB','Carrier5G.S5NR_DLUserPerceivedTput_Mbps','Carrier5G.S5NR_TotalERABSetupFailureRate_pct','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_num','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_den','Carrier5G.S5NC_DRBDrop_pct_SA','Carrier5G.S5NC_DRBDrop_num_SA','Carrier5G.S5NC_DRBDrop_den_SA','Carrier5G.S5NC_DRBSetupFail_pct_SA','Carrier5G.S5NC_DRBSetupFail_num_SA','Carrier5G.S5NC_DRBSetupFail_den_SA','Carrier5G.S5NR_IntragNBHOFailRate_pct','Carrier5G.S5NR_IntragNBHOFailRate_den','Carrier5G.S5NR_IntragNBHOFailRate_num','Carrier5G.S5NR_IntergNBHOFailRate_pct','Carrier5G.S5NR_IntergNBHOFailRate_den','Carrier5G.S5NR_IntergNBHOFailRate_num','Carrier5G.S5NR_AvgRRCconnectedUsersPerDU_PerCell','Carrier5G.S5NR_DLMACLayerDataVolume_MB','Carrier5G.S5NR_PUCCHAvgSINR_dB','Carrier5G.S5NR_PUSCHAvgSINR_dB','Carrier5G.S5NR_TotalULRLCLayerDataVolume_MB','Carrier5G.S5NR_ULMACLayerDataVolume_MB','Carrier5G.S5NR_ULUserPerceivedTput_Mbps'
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-1,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,22,-116.29,-115.22,-115.44,-115.11,-115.52,1.2,0.08,11.11,2,18,0.01,100,1,141.48,45.23,1,10,0,,229.98,45.27,0,0,22,NaN,0,0,NaN,0,0,0,3,0,NaN,0,0,0.93,170.19,17.4,12.01,4.57,12.84,5.65
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-2,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,16,-116.29,-115.28,-115.85,-115.24,-115.67,0.46,0.09,6.25,1,16,0.14,100,0,44.4,NaN,1,100,0,,34.98,88.37,0,0,16,NaN,0,0,NaN,0,0,0,3,0,NaN,0,0,0.41,102.94,16.15,14.38,4.35,16.58,9.85
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-3,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-116.2,-115.49,-115.33,-115.34,-115.59,0.31,0.01,0,0,7,0.13,100,0,27.75,NaN,0,NaN,NaN,,5.79,65.47,0,0,7,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.07,44.72,16.79,11.15,0.53,1.18,1.82
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-4,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-115.73,-115.55,-115.7,-115.56,-115.64,0.38,0.01,0,0,1,0.02,100,0,14.1,NaN,0,NaN,NaN,,21.88,67,0,0,2,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0.07,45.96,16.85,11.84,0.35,1.02,7.7
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-5,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-115.85,-115.33,-115.22,-115.38,-115.44,0.34,0,NaN,0,0,0,100,0,6.86,NaN,0,NaN,NaN,,0,NaN,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,9.75,0,0,0,0,NaN
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-6,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-115.3,-115,-114.41,-114.68,-114.85,0.3,0,NaN,0,0,0.04,100,0,7.15,NaN,0,NaN,NaN,,0,NaN,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,9.67,0,0,0,0,NaN
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-7,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-115.34,-114.86,-115.22,-114.78,-115.05,0.27,0,NaN,0,0,0.02,100,0,7.14,NaN,0,NaN,NaN,,0,NaN,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,10.13,0,0,0,0,NaN
070,Upstate New York,VCP Far Edge,NR,,,07000020080-80-8,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-115.68,-114.51,-114.75,-114.48,-114.85,0.23,0,NaN,0,0,0,100,0,7.7,NaN,0,NaN,NaN,,0,NaN,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,10.46,0,0,0,0,NaN
070,Upstate New York,VCP Far Edge,NR,,,07000020081-81-1,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,25,-115.49,-114.27,-115.08,-115.47,-115.08,0.17,0.04,15.38,4,26,0,100,0,0,NaN,0,NaN,NaN,,32.08,76.25,0,0,25,NaN,0,0,NaN,0,0,0,1,0,NaN,0,0,0.19,58.03,16.54,9.42,0.68,2.29,0.66
070,Upstate New York,VCP Far Edge,NR,,,07000020081-81-2,2025-09-27T12:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-115.57,-114.48,-115.35,-115.57,-115.24,0,0,16.67,1,6,0,100,0,0,NaN,0,NaN,NaN,,0.04,17.64,0,0,2,NaN,0,0,NaN,0,0,0,2,0,NaN,0,0,0.03,3.41,12.84,5.28,0,0.02,0
