Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'sector.DL_GTP_Data_Volume_RN_MB','sector.ENDC.Sessions.RN','sector.Intra.CU.HO.Attempts.number','sector.Max.ENDC.Sessions.RN.number','sector.Intra_CU_HO_Attempts_RN','sector.Intra_CU_HO_Success_RN','sector.Intra_CU_HO_Success_Rate_RN_pct','sector.SgNB_Modification_Attempts_RN','sector.SgNB_Modification_Success_RN','sector.SgNB_Modification_Success_Rate_RN_pct','sector.UL_GTP_Data_Volume_RN_MB','sector.Attach_Success_rate_pct_RN','sector.Attach_Success_RN_Num','sector.Attach_Success_RN_Den','sector.Drop_rate_pct_RN','sector.Drop_RN_Num','sector.Drop_RN_Den','sector.DL_Tput_RN_Mbps','sector.UL_Tput_RN_Mbps','sector.UL_TTI_Util_Rate_pct_RN','sector.DL_TTI_Util_Rate_pct_RN','sector.DL_HARQ_Residual_BLER_pct_RN','sector.UL_HARQ_Residual_BLER_pct_RN','sector.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000-0001,2025-09-27T20:00:00-04:00,3600,168.27,54,,20,1,1,100,24,24,100,25.78,100,5,5,50,2,4,88.92,20.18,1.52,0.54,0.4,0.22,100
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000-0002,2025-09-27T20:00:00-04:00,3600,5406.77,8,,3,0,0,NaN,0,0,NaN,8.86,100,7,7,0,0,8,490.24,4.65,2.9,4.19,0.34,0.02,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000-0001,2025-09-27T20:00:00-04:00,3600,83.79,32,,9,3,2,66.67,10,10,100,12.27,93.55,29,31,36.36,8,22,72.52,16.4,0.9,0.34,5.85,0.98,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000-0002,2025-09-27T20:00:00-04:00,3600,33.68,0,,3,3,3,100,2,2,100,0.78,100,2,2,0,0,1,197.46,11.94,0.08,0.06,1.15,0.02,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000-0001,2025-09-27T20:00:00-04:00,3600,52.34,18,,8,0,0,NaN,776,776,100,7.53,99.89,949,950,0.74,7,949,79.19,18.69,0.47,0.19,1.48,0.04,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000-0002,2025-09-27T20:00:00-04:00,3600,9.87,2,,1,0,0,NaN,76,76,100,1.58,100,100,100,1,1,100,67.4,20.86,0.09,0.04,0.63,0.15,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000-0001,2025-09-27T20:00:00-04:00,3600,0.27,0,,1,1,1,100,0,0,NaN,0.1,100,5,5,0,0,7,19.64,2.48,0.01,0,0,0,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000-0002,2025-09-27T20:00:00-04:00,3600,96.12,1,,2,3,3,100,6,6,100,12.89,100,24,24,0,0,22,81.47,5.44,0.56,0.28,0.15,0.07,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000-0001,2025-09-27T20:00:00-04:00,3600,84.14,15,,7,7,7,100,239,239,100,10.3,100,684,684,0.29,2,692,47.57,4.18,0.58,0.41,20.38,0.38,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000-0002,2025-09-27T20:00:00-04:00,3600,69.57,18,,10,21,18,85.71,391,391,100,9.71,100,891,891,0.7,6,856,32.95,3.56,0.65,0.49,21.58,0.07,100
Global,*,VCP Far Edge,NR,,*,000000*000*-*,,3600,6004.81,148,,20,39,35,89.74,1524,1524,100,89.81,99.89,2696,2699,0.98,26,2661,325.96,7.31,0.78,0.65,2.59,0.2,100
