DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,00,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,121.9,64,0,0,NaN,13,16,16,100,18.24,100,4,4,0,0,4,85.35,17.84,0.57,0.19,0.13,0.3,100,100,64,4,1136.2,1132.57
09/27/2025,00,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,1.05,9,0,0,NaN,4,13,13,100,0.97,76.92,10,13,20,2,10,9.56,9.69,0.06,0.02,22.71,1.46,100,100,9,13,9.8,9.78
09/27/2025,00,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,18.5,6,0,0,NaN,4,411,411,100,2.6,100,505,505,0.6,3,504,81.47,16.06,0.1,0.03,2.77,0.04,100,100,6,505,172.41,171.87
09/27/2025,00,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/27/2025,00,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,108.89,32,3,3,100,7,535,535,100,17.99,100,1288,1288,0.7,9,1284,31.95,4.18,0.51,0.4,17.26,0.03,100,100,32,1288,1014.89,1011.74
Total,*,*,*,*,*,*,*,*,250.34,111,3,3,100,13,975,975,100,39.8,99.83,1807,1810,0.78,14,1802,47.68,7.01,0.25,0.13,9.82,0.21,100,500.0,111.0,1810.0,2333.3,2325.96
