DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,04,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,170.39,60,0,0,NaN,12,28,28,100,21.32,100,6,6,0,0,6,103.08,19.99,0.68,0.26,0.63,0.36,100,100,60,6,1588.12,1583.4
09/27/2025,04,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,16.06,20,0,0,NaN,5,0,0,NaN,3.27,100,21,21,5,1,20,46.06,13.76,0.14,0.05,16.05,2.15,100,100,20,21,149.64,149.17
09/27/2025,04,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,31.74,3,0,0,NaN,3,239,239,100,3.91,100,277,277,0.72,2,277,107.32,20.25,0.12,0.04,0.59,0.03,100,100,3,277,295.83,294.95
09/27/2025,04,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/27/2025,04,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,121.87,32,4,4,100,8,704,704,100,21.09,100,1354,1354,1.11,15,1347,44.84,4.23,0.59,0.32,13.6,0.07,100,100,32,1354,1135.9,1132.32
Total,*,*,*,*,*,*,*,*,340.05,115,4,4,100,12,971,971,100,49.6,100,1658,1658,1.09,18,1650,68.74,7.78,0.31,0.13,6.93,0.36,100,500.0,115.0,1658.0,3169.49,3159.84
