DAY,HR,5G,REGION,MARKET,MARKET_DESC,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_SA_RRC_Setup_Fail_%,5G_SA_RRC_Setup_Fail_Num,5G_SA_RRC_Setup_Fail_Den,5G_SA_Bearer_Drop_%,5G_SA_Bearer_Drop_%_Num,5G_SA_Bearer_Drop_%_Den,5G_SA_HO_Exe_Failure_%,5G_SA_HO_Exe_Failure_%_Num,5G_SA_HO_Exe_Failure_%_Den,5G_SA_IRAT_Handover_Failure_%,5G_SA_IRAT_Handover_Failure_%_num,5G_SA_IRAT_Handover_Failure_%_den,5G_SA_RRC_Setup_Fail_%_Overall,5G_SA_RRC_Setup_Fail_Overall_Num,5G_SA_RRC_Setup_Fail_Overall_Den
09/27/2025,15,5GNR,Florida,143,Jacksonville,1304,1692970,0.08,3.43,50190,1670481,3,49531114.11,3406995.95,76491,98.59,8.24,15.08,13.04,79.72,2.24,108.16,20.1,654617588542,19097063895580,396248912.88,3663677.91,1692970,1691666,96.8,79.84,3.01,48589344.48,37413246.71,3406812.01,104.61,1.93,0.02,23747310.78,1065564.55,5.26,2.42,54.48,3.35,1.03,0.1,13387235.4,1254963.72,14.55,1.37,27489,2.79,47,7958,413248,64,413346,48.87,31.28,36.52,10901943,3981796,0.13,2363,1816205,0.18,5130,2794026,0.61,5408,883995,0.68,699,102715,0.32,6635,2083495
Total,*,*,*,*,*,1304,1692970,0.08,3.43,50190,1670481,3,49531114.11,3406995.95,76491,98.59,8.24,15.08,13.04,79.72,2.24,108.16,20.1,654617588542,19097063895580,396248912.88,3663677.91,1692970,1691666,96.8,79.84,3.01,48589344.48,37413246.71,3406812.01,104.61,1.93,0.02,23747310.78,1065564.55,5.26,2.42,54.48,3.35,1.03,0.1,13387235.4,1254963.72,14.55,1.37,27489,2.79,47,7958,413248,64,413346,48.87,31.28,36.52,10901943,3981796,0.13,2363,1816205,0.18,5130,2794026,0.61,5408,883995,0.68,699,102715,0.32,6635,2083495
