Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'CorningCarrier.COR_NSA_Cell_Availability','CorningCarrier.COR_NSA_Cell_NumOf_ENDC_sessions','CorningCarrier.COR_NSA_Cell_X2AP_SgNBAddRqst','CorningCarrier.COR_NSA_Cell_DL_Avg_DUu_GTP_TPT','CorningCarrier.COR_NSA_Cell_DL_Avg_S1U_GTP_TPT','CorningCarrier.DL_GTP_Data_Volume_RN_MB'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000-0001-01,2025-09-27T22:00:00-04:00,3600,100,52,5,1684.22,1679,180.7
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000-0002-01,2025-09-27T22:00:00-04:00,3600,100,8,0,4.07,4.04,0.44
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000-0001-01,2025-09-27T22:00:00-04:00,3600,100,21,67,669.79,667.64,71.86
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000-0002-01,2025-09-27T22:00:00-04:00,3600,100,0,0,0,0,0
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000-0001-01,2025-09-27T22:00:00-04:00,3600,100,17,1072,665.59,663.65,71.41
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000-0002-01,2025-09-27T22:00:00-04:00,3600,100,0,7,0.06,0.06,0.01
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000-0001-01,2025-09-27T22:00:00-04:00,3600,100,0,0,0,0,0
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000-0002-01,2025-09-27T22:00:00-04:00,3600,100,0,0,0,0,0
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000-0001-01,2025-09-27T22:00:00-04:00,3600,100,10,603,427.02,425.7,45.81
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000-0002-01,2025-09-27T22:00:00-04:00,3600,100,16,783,429.31,427.8,46.06
Global,*,VCP Far Edge,NR,,*,000000*000*-*-*,,3600,1000.0,124.0,2537.0,3880.06,3867.89,416.28
