Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Ericsson5GCarrier.pmEndcSetupUeAtt','Ericsson5GCarrier.EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB','Ericsson5GCarrier.EBSN_ENDC_Peak_UE_FWA_Spid125','Ericsson5GCarrier.EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_pct_of_Total','Ericsson5GCarrier.5GNR_ENDC_Drop_pct','Ericsson5GCarrier.5GNR_ENDC_Drop_Num','Ericsson5GCarrier.5GNR_ENDC_Drop_Den','Ericsson5GCarrier.5GNR_Cell_Availability_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Num','Ericsson5GCarrier.5GNR_RACH_Msg3_Failure_pct_Den','Ericsson5GCarrier.5GNR_DL_MAC_Volume_MB'
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_04,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0001_08,2025-09-27T14:00:00-04:00,3600,46,NaN,0,0,0,0,0,51,100,9.81,173,1764,1166.49
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_04,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0002_08,2025-09-27T14:00:00-04:00,3600,4,NaN,0,0,0,14.29,1,7,100,10.54,202,1917,552.21
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_04,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439221_0001_0003_08,2025-09-27T14:00:00-04:00,3600,21,NaN,0,0,0,0,0,21,100,22.75,200,879,153.87
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_08,2025-09-27T14:00:00-04:00,3600,432,NaN,0.04,1,0,0.74,3,405,100,36.54,878,2403,1375.09
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_10,2025-09-27T14:00:00-04:00,3600,396,330.77,6128.6,7,52.7,1.83,8,437,100,57.78,2302,3984,12345.95
143,Florida,VCP Far Edge,NR,,,1437028_0001_0001_11,2025-09-27T14:00:00-04:00,3600,103,189.39,4683.94,4,92.26,0,0,87,100,63.67,454,713,5401.98
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_08,2025-09-27T14:00:00-04:00,3600,1315,36.31,2964.3,4,19.15,1.45,18,1242,100,29.63,2661,8980,8559.01
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_10,2025-09-27T14:00:00-04:00,3600,745,176.49,1683.12,6,16.55,3.04,28,922,100,56.62,4845,8557,16857.45
143,Florida,VCP Far Edge,NR,,,1437028_0001_0002_11,2025-09-27T14:00:00-04:00,3600,155,170.1,397.94,1,47.72,2.68,3,112,100,60.76,638,1050,2047.49
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_08,2025-09-27T14:00:00-04:00,3600,387,NaN,0,0,0,0.54,2,369,100,37.58,2036,5418,2073.37
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_10,2025-09-27T14:00:00-04:00,3600,1232,96.27,17518.73,19,54.51,2.3,25,1086,100,54.13,6219,11488,36500.64
143,Florida,VCP Far Edge,NR,,,1437028_0001_0003_11,2025-09-27T14:00:00-04:00,3600,383,120.23,6944.13,8,80.42,2.94,8,272,100,58,1247,2150,7065.45
143,Florida,VCP Far Edge,NR,,,1439028_0001_0001_01,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439028_0001_0002_01,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1439028_0001_0003_01,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437396_0001_0001_10,2025-09-27T14:00:00-04:00,3600,2054,76.45,11511.1,9,21.4,1.76,38,2156,100,34.54,10161,29422,55763.17
143,Florida,VCP Far Edge,NR,,,1437396_0001_0001_11,2025-09-27T14:00:00-04:00,3600,1496,89.85,5819.08,8,30.67,1.61,20,1243,100,38.98,2927,7509,18433.04
143,Florida,VCP Far Edge,NR,,,1437396_0001_0002_10,2025-09-27T14:00:00-04:00,3600,1273,111.55,5321.75,9,27.7,1.94,22,1133,100,52.98,7081,13366,20038.3
143,Florida,VCP Far Edge,NR,,,1437396_0001_0002_11,2025-09-27T14:00:00-04:00,3600,409,224.61,3405.25,7,41.73,0.85,3,355,100,52.89,1512,2859,8376.38
143,Florida,VCP Far Edge,NR,,,1437396_0001_0003_10,2025-09-27T14:00:00-04:00,3600,632,401.75,1219.95,7,8.89,3.73,25,670,100,41.84,1558,3724,10434.14
143,Florida,VCP Far Edge,NR,,,1437396_0001_0003_11,2025-09-27T14:00:00-04:00,3600,132,188.65,3928.3,7,83.73,0,0,127,100,34.27,110,321,7985.54
143,Florida,VCP Far Edge,NR,,,1439396_0001_0001_08,2025-09-27T14:00:00-04:00,3600,40,NaN,0,0,0,0,0,38,100,5.06,105,2077,1247.6
143,Florida,VCP Far Edge,NR,,,1439396_0001_0002_08,2025-09-27T14:00:00-04:00,3600,56,NaN,0,1,0,0,0,49,100,38.66,602,1557,380.69
143,Florida,VCP Far Edge,NR,,,1439396_0001_0003_08,2025-09-27T14:00:00-04:00,3600,9,NaN,0,0,0,0,0,8,100,51.25,144,281,76.22
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_04,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_08,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_10,2025-09-27T14:00:00-04:00,3600,331,106.66,2870.9,7,55.71,2.04,8,393,100,47.35,947,2000,5421.09
143,Florida,VCP Far Edge,NR,,,1437648_0001_0001_11,2025-09-27T14:00:00-04:00,3600,108,168.04,624.45,5,91.73,0,0,107,100,27.2,68,250,1106.2
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_04,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
143,Florida,VCP Far Edge,NR,,,1437648_0001_0002_08,2025-09-27T14:00:00-04:00,3600,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0
