Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'DU.DL_GTP_Data_Volume_RN_MB','DU.ENDC.Sessions.RN','DU.Intra.CU.HO.Attempts.number','DU.Max.ENDC.Sessions.RN.number','DU.Intra_CU_HO_Attempts_RN','DU.Intra_CU_HO_Success_RN','DU.Intra_CU_HO_Success_Rate_RN_pct','DU.SgNB_Modification_Attempts_RN','DU.SgNB_Modification_Success_RN','DU.SgNB_Modification_Success_Rate_RN_pct','DU.UL_GTP_Data_Volume_RN_MB','DU.Attach_Success_rate_pct_RN','DU.Attach_Success_RN_Num','DU.Attach_Success_RN_Den','DU.Drop_rate_pct_RN','DU.Drop_RN_Num','DU.Drop_RN_Den','DU.DL_Tput_RN_Mbps','DU.UL_Tput_RN_Mbps','DU.UL_TTI_Util_Rate_pct_RN','DU.DL_TTI_Util_Rate_pct_RN','DU.DL_HARQ_Residual_BLER_pct_RN','DU.UL_HARQ_Residual_BLER_pct_RN','DU.Cell_Availability_RN'
Global,Florida,VCP Far Edge,NR,,5GNB_NOJACKSONVILLE_VZ_STORE,14312530000,2025-09-27T03:00:00-04:00,3600,408.51,63,,14,0,0,NaN,194,194,100,35.05,100,43,43,9.3,4,43,138.67,20.21,1.01,0.42,0.57,0.2,100
Global,Florida,VCP Far Edge,NR,,5GNB_ORANGEPARK_VZ_STORE,14312550000,2025-09-27T03:00:00-04:00,3600,36.9,21,,6,0,0,NaN,41,41,100,7.08,100,43,43,0,0,42,50.07,19.14,0.22,0.11,8.79,0.33,100
Global,Florida,VCP Far Edge,NR,,5GNB_STJOHNJAX_VZ_STORE,14312570000,2025-09-27T03:00:00-04:00,3600,51.28,5,,3,0,0,NaN,265,265,100,8.78,100,269,269,0.37,1,268,73.68,21.28,0.25,0.1,0.41,0.01,100
Global,Florida,VCP Far Edge,NR,,5GNB_ST_JOHNS_TOWN_CTR_APPLE,14310760000,2025-09-27T03:00:00-04:00,3600,0,0,,0,0,0,NaN,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100
Global,Florida,VCP Far Edge,NR,,5GNB_TALLAHASSEE_VZ_STORE,14312590000,2025-09-27T03:00:00-04:00,3600,331,36,,9,0,0,NaN,780,780,100,34.38,99.93,1351,1352,0.6,8,1342,81.21,4.28,0.96,0.48,7.49,0.15,100
Global,*,VCP Far Edge,NR,,*,000000*000*,,3600,827.69,125,,14,0,0,NaN,1280,1280,100,85.3,99.94,1706,1707,0.77,13,1695,97.69,8.05,0.49,0.22,4.02,0.17,100
