DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,23,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,182.32,62,0,0,NaN,15,51,51,100,27.5,100,74,74,4.05,3,74,85.68,20.11,0.83,0.32,0.85,0.22,100,100,62,74,1699.38,1694.02
09/27/2025,23,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,23.48,20,0,0,NaN,6,22,22,100,3.09,95.45,21,22,15.79,3,19,54.33,13.1,0.14,0.06,4.68,0.81,100,100,20,22,218.81,218.16
09/27/2025,23,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,33.76,8,0,0,NaN,7,524,524,100,5.12,100,634,634,0.16,1,634,30.64,17.55,0.2,0.19,4.36,0.02,100,100,8,634,314.65,313.67
09/27/2025,23,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/27/2025,23,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,130.31,28,4,4,100,9,585,585,100,20.25,100,1355,1355,0.52,7,1348,43.31,3.97,0.61,0.35,15.27,0.03,100,100,28,1355,1214.62,1210.84
Total,*,*,*,*,*,*,*,*,369.87,118,4,4,100,15,1182,1182,100,55.96,99.95,2084,2085,0.67,14,2075,55.07,8.11,0.36,0.18,6.57,0.17,100,500.0,118.0,2085.0,3447.46,3436.6899999999996
