DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,11,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,374.46,75,22,22,100,21,43,43,100,37.59,100,145,145,0.69,1,144,83.03,15.35,1.43,0.64,1.11,0.16,100,100,75,145,3490.21,3479.6
09/27/2025,11,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,477.68,44,32,28,87.5,14,51,51,100,39.48,94.94,169,178,21.85,33,151,78.43,17.72,1.34,0.89,5.36,0.53,100,100,44,178,4452.26,4440.14
09/27/2025,11,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,1826.46,32,223,222,99.55,13,956,956,100,74.57,99.93,1520,1521,1.06,16,1512,131.41,19.51,2.27,2.02,2.14,0.09,100,100,32,1521,17023.88,16978.96
09/27/2025,11,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,602.09,5,40,40,100,4,15,15,100,40.4,99.28,138,139,0.73,1,137,133.14,4.59,1.05,0.53,0.6,0.07,100,100,5,139,5611.91,5597.59
09/27/2025,11,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,812.63,58,64,64,100,15,913,913,100,379.15,99.9,1925,1927,0.52,10,1906,70.77,14.04,3.17,1.35,3.81,0.04,100,100,58,1927,7574.26,7552.43
Total,*,*,*,*,*,*,*,*,4093.32,214,381,376,98.69,21,1978,1978,100,571.2,99.67,3897,3910,1.58,61,3850,101.02,12.89,1.85,1.09,2.75,0.14,100,500.0,214.0,3910.0,38152.520000000004,38048.72
