Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T10:00:00-04:00,3600,1.46,2.14,1.3,6.91,6.93,6.89,41.69,41.78,41.6,15010.17,2487.82,526.97,360,0.45,0.42
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T10:00:00-04:00,3600,3.79,15.39,2.22,1,1.01,1,19.27,19.31,19.22,6935.61,360.41,1364.91,360,3.11,2.71
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T10:00:00-04:00,3600,3.87,6.52,3.19,2.36,2.36,2.35,55.78,55.8,55.77,20082.1,847.98,1393.81,360,886.72,896.51
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T10:00:00-04:00,3600,4,5.66,3.54,2.35,2.36,2.35,55.78,55.79,55.77,20080.5,847.89,1439.78,360,551.17,557.14
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T10:00:00-04:00,3600,1.48,2.26,1.31,6.87,6.89,6.85,41.84,41.93,41.74,15062.22,2472.4,532.02,360,0.38,0.36
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T10:00:00-04:00,3600,3.62,13.69,2.37,1.71,1.71,1.71,19.43,19.48,19.38,6994.27,616.58,1303.17,360,3.11,2.84
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T10:00:00-04:00,3600,3.96,6.7,3.4,2.4,2.41,2.4,55.48,55.5,55.47,19973.39,864.86,1426.27,360,2081.88,2093.77
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T10:00:00-04:00,3600,3.85,6.75,3.34,2.34,2.35,2.34,55.45,55.47,55.44,19963.8,843.96,1383.84,360,1842.28,1877.78
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T10:00:00-04:00,3600,1.9,2.26,1.32,6.7,6.71,6.68,41.23,41.33,41.12,14844.24,2410.64,682.46,360,0.18,0.12
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T10:00:00-04:00,3600,3.33,10.18,2.19,0.79,0.79,0.79,18.58,18.61,18.55,6687.99,285.19,1197.29,360,2.76,2.71
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T10:00:00-04:00,3600,3.27,5.82,2.68,2.3,2.31,2.3,52.95,52.96,52.93,19060.43,828.96,1178.22,360,0.27,0.22
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T10:00:00-04:00,3600,3.27,4.64,2.78,2.3,2.31,2.3,52.86,52.88,52.84,19030.29,829.29,1177.82,360,0.35,0.32
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T10:00:00-04:00,3600,1.4,2.12,1.22,7.05,7.07,7.03,41.28,41.36,41.2,14861.4,2538.73,504.52,360,0.4,0.36
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T10:00:00-04:00,3600,9.15,10.1,7.21,7.06,7.08,7.05,41.38,41.45,41.28,14896.09,2542.88,3294.06,360,11.55,12.14
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T10:00:00-04:00,3600,5.5,33,2.32,2.67,3.34,2.01,20.77,22.74,18.9,14953.71,1922.51,3960.19,720,46.96,29.25
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T10:00:00-04:00,3600,7.84,16.37,2.99,2.36,2.4,2.32,54.49,56.45,52.53,39232.78,1700.07,5646.91,720,4438.18,4428.73
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T10:00:00-04:00,3600,7.77,15.77,2.93,2.34,2.34,2.33,54.51,56.46,52.55,39244.86,1683.35,5592.65,720,4148.57,4171.33
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T10:00:00-04:00,3600,8.08,15.87,2.94,2.37,2.39,2.33,54.52,56.48,52.56,39252.91,1702.2,5820.37,720,4004.44,4009.31
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T10:00:00-04:00,3600,8.22,18.43,3.09,2.34,2.34,2.33,54.5,56.46,52.56,39243.54,1681.47,5921.6,720,4604.85,4656.25
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T10:00:00-04:00,3600,8.07,18.68,2.83,2.33,2.34,2.33,54.51,56.45,52.56,39244.62,1681.05,5813.94,720,4705.74,4718.21
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T10:00:00-04:00,3600,3.58,6.12,1.33,6.99,7.07,6.91,41.48,41.84,41.17,29869.82,5034.79,2581.44,720,4.92,5.14
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T10:00:00-04:00,3600,3.72,24.18,2.17,2.6,3.14,2.06,19.67,20.39,19.04,14164.63,1873.39,2676.52,720,16.11,16.54
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T10:00:00-04:00,3600,6.51,15.14,2.83,2.36,2.4,2.33,54.47,56.35,52.59,39219.45,1702.51,4687.57,720,3451.99,3463.69
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T10:00:00-04:00,3600,6.45,16.84,2.88,2.35,2.38,2.33,54.45,56.31,52.58,39200.52,1694.65,4640.74,720,3080.21,3093.2
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T10:00:00-04:00,3600,6.7,14.45,2.94,2.39,2.4,2.39,54.43,56.31,52.55,39190.84,1722.67,4821.14,720,3372.67,3360.48
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T10:00:00-04:00,3600,1.39,2.2,1.13,6.98,7.08,6.88,41.36,41.61,41.13,29779.26,5024.66,1004.01,720,0.24,0.35
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-00,2025-09-27T10:00:00-04:00,3600,2.67,9.5,1.96,2.18,2.18,2.17,18.68,18.72,18.63,6723.86,783.56,959.82,360,2.86,2.54
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T10:00:00-04:00,3600,3.17,12.85,2.42,3.08,3.08,3.08,19.48,19.58,19.44,7013.82,1108.67,1139.67,360,2.72,2.76
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T10:00:00-04:00,3600,3.33,6.11,2.68,2.38,2.4,2.36,54.13,55.7,52.55,38970.57,1712.1,2398.23,720,84.24,84.09
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T10:00:00-04:00,3600,3.34,7.37,2.83,2.34,2.34,2.33,54.1,55.66,52.54,38952.46,1683.66,2406.34,720,157.81,159.17
