Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'ACPF.CpuUsageAvg.percent','ACPF.CpuUsageMax.percent','ACPF.CpuUsageMin.percent','ACPF.DiskUsageAvg.percent','ACPF.DiskUsageMax.percent','ACPF.DiskUsageMin.percent','ACPF.MemUsageAvg.percent','ACPF.MemUsageMax.percent','ACPF.MemUsageMin.percent','ACPF.MemUsageTot.number','ACPF.DiskUsageTot.number','ACPF.CpuUsageTot.number','ACPF.DiskUsageCnt.number','ACPF.InThruPeak_VM.number','ACPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T17:00:00-04:00,3600,7.48,8.2,6.86,2.46,2.47,2.46,41.21,41.24,41.19,14836.14,886.85,2691.65,,4.74,4.76
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T17:00:00-04:00,3600,4,11.05,2.48,0.67,0.68,0.67,7.64,7.67,7.64,2753.36,241.58,1440.42,,21.21,26.74
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T17:00:00-04:00,3600,1.59,2.27,1.19,12.87,12.88,12.87,85.26,85.28,85.25,30694.46,4634.67,573.98,,22.18,137.27
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-01,2025-09-27T17:00:00-04:00,3600,7.43,8.11,6.93,2.47,2.47,2.46,41.65,41.67,41.63,14993.28,888.14,2674.85,,2.78,3.15
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T17:00:00-04:00,3600,4.97,14.87,3.17,0.72,0.73,0.72,8.53,8.55,8.51,3069.59,260.83,1788.84,,27.01,35.45
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T17:00:00-04:00,3600,1.6,2.34,1.24,12.87,12.88,12.87,85.5,85.51,85.48,30778.42,4633.23,577,,32.86,81.67
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T17:00:00-04:00,3600,6.18,6.68,5.89,2.33,2.33,2.32,40.6,40.65,40.59,14617.46,838.56,2224.84,,0.59,0.59
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-00,2025-09-27T17:00:00-04:00,3600,1.18,3.12,0.96,0.46,0.46,0.46,6.53,6.54,6.52,2350.55,166.27,423.67,,1.58,1.81
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T17:00:00-04:00,3600,0.77,1.17,0.54,12.81,12.82,12.81,84.14,84.16,84.13,30291.7,4612.77,277.41,,0.51,0.55
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CIC-00,2025-09-27T17:00:00-04:00,3600,22.1,43.51,2.95,2.45,2.47,2.43,37.84,38.68,37,27246.35,1764.73,15912.03,,193.74,168.02
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CMC-01,2025-09-27T17:00:00-04:00,3600,8.41,25.34,1.14,1.7,2.13,1.29,18.16,24.66,11.89,13074.01,1221.32,6055.23,,483.88,513.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-00,2025-09-27T17:00:00-04:00,3600,13.03,27.93,0.5,9.92,9.94,9.9,78.3,79.98,76.63,56375.94,7141.89,9380.06,,114.12,7179.88
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-02,2025-09-27T17:00:00-04:00,3600,25.66,27.73,24.16,9.93,9.94,9.92,79.91,79.94,79.89,28765.87,3574,9237.73,,112.34,6225.52
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,ACPF-CPC-03,2025-09-27T17:00:00-04:00,3600,0.64,1.07,0.54,9.86,9.86,9.85,76.59,76.63,76.57,27571.68,3548.5,230.22,,0.26,0.24
