Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPFVMInterface.InErrors_VM_AUPF','AUPFVMInterface.InOctets_VM_AUPF','AUPFVMInterface.InPkts_VM_AUPF','AUPFVMInterface.InThruPeakCnt_VM_AUPF','AUPFVMInterface.InThruPeak_VM_AUPF','AUPFVMInterface.OutErrors_VM_AUPF','AUPFVMInterface.OutOctets_VM_AUPF','AUPFVMInterface.OutPkts_VM_AUPF','AUPFVMInterface.OutThruPeakCnt_VM_AUPF','AUPFVMInterface.OutThruPeak_VM_AUPF'
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T05:00:00-04:00,3600,0,4,28218,358,0.03,0,0,22209,358,0.02
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T05:00:00-04:00,3600,0,0,2593,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T05:00:00-04:00,3600,0,26,121559,358,0.58,0,16,99361,358,0.32
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T05:00:00-04:00,3600,0,0,2585,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T05:00:00-04:00,3600,0,156,1080844,358,2.88,0,156,1137385,358,2.76
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T05:00:00-04:00,3600,0,0,3539,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T05:00:00-04:00,3600,0,0,14552,358,0.04,0,11,23497,358,0.56
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-00-EXTERNAL,2025-09-27T05:00:00-04:00,3600,0,10977,12968464,358,186.22,0,10740,9086017,358,186.66
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-01-EXTERNAL,2025-09-27T05:00:00-04:00,3600,0,3290,6142870,358,580.59,0,3044,2892024,358,586.23
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-00-INTERNAL,2025-09-27T05:00:00-04:00,3600,0,12,90016,358,0.57,0,24,99320,358,0.69
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-01-INTERNAL,2025-09-27T05:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
