DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,S5NC_DRBSetupFail_%_SA_SNSSAI6,S5NC_DRBSetupFail_%_den_SA_SNSSAI6,S5NC_DRBSetupFail_num_SA_SNSSAI6,S5NC_PDUSetupFail_%_SA_SNSSAI6,S5NC_PDUSetupFail_%_den_SA_SNSSAI6,S5NC_PDUSetupFail_%_num_SA_SNSSAI6,S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6,S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6,S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6,S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6,S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6,S5ND_DLActiveUE_Avg_SNSSAI6,S5ND_DLRLC_SDU_Drop_pmm%_5QI133_SNSSAI6,S5NR_DLPRBUtilization_%_SNSSAI6,S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI,S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6,S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI,S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6,S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6,S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6,RLCDLPKTDISCARDCNTPDCP_5QI133,RLCDLPKTDROPCNTFULLBUF_5QI133,RLCDLPKTRECEIVECNT_5QI133,Sum_DLRLCDataVolume_MB
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,181,0.57,32,5610,100,3336,3336,40526.6,15.56,168.35,1.2,1.41,1.76,0.44,8.1,14.55,33140.75,0,1945.61,3847.28,23.52,2.87,0.11,NaN,0.02,0.19,0,NaN,0,0,9,0,0,9,0,8572.53,1003.71,1117.08,1494.04,273.38,0,0,0.01,NaN,1346.68,NaN,12.97,19.7,0.67,0,0,0,40134.5
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,182,0.54,29,5394,100,2173,2173,41264.45,12.77,125.86,1.29,1.1,0.73,1.17,8.53,16.01,36455.14,0,1947.06,3481.48,19.7,6.97,0.34,NaN,0,0.46,0,NaN,0,0,13,0,0,13,0,10239.91,889.94,1040.98,1041.62,172.64,0,0,0,NaN,604.27,NaN,7.3,8.22,0.72,0,0,0,40985.34
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,290_NFB,3052,183,0.75,14,1859,100,645,645,6797.23,2.39,250.04,1.39,1.13,0.61,1.98,8.73,16.48,5871.5,0,598.66,889.36,5.27,6.67,2.99,NaN,0,0.6,0,NaN,0,0,4,0,0,4,0,8539.97,949.59,894.7,1101.37,140.9,0,0,0,NaN,1305.43,NaN,89.53,0.84,1.51,0,0,0,6738.14
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,2265,64,8.49,71,836,100,339,339,342.92,6.67,8.25,4.34,3.43,1.68,16.03,8.69,11.32,245.01,0,1.54,99.47,2.22,3.12,1.12,NaN,0,4.02,0,NaN,0,NaN,0,0,NaN,0,0,NaN,25000,12500,0,NaN,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,608.08
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,2265,65,3.48,70,2013,100,671,669,971.21,18.82,11.38,9.52,7.82,5.83,14.96,8.61,10.65,620.48,0.3,24.31,228.83,5.93,2.1,0.67,NaN,0.12,0.4,0,NaN,0,0,7,0,0,7,0,3597.8,3092.98,5721.29,3359.96,10.05,0,0,0.05,NaN,30279.41,NaN,421.28,2.87,0.37,0,0,0,1757.16
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,2265,66,10.32,107,1037,100,317,317,556.32,13.51,6.61,8.06,6.27,2.86,17.33,8.46,10.81,276.03,0,2.66,83.38,1.88,1.55,1.06,NaN,0,6.36,0,NaN,0,0,1,0,0,1,0,3514.53,3731.48,2245.69,1325.66,5.75,0,0,0,NaN,1813.87,NaN,191.54,0.33,0.12,0,0,0,740.24
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,64,1.6,26,1621,100,470,470,4860.01,1.89,168.62,0.96,0.68,0.18,0.88,8.13,11.45,3123.3,0,319.3,572.48,8.05,2.21,0.22,NaN,0,0.13,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,0,0,0,0,0,4534.92
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,65,0.89,50,5635,100,3114,3111,14394.67,9.76,124.48,1.02,1.86,3.14,1.53,8.3,11.11,11417.73,0.1,652.52,1020.28,17.45,0.83,0.28,NaN,0,0.28,0,NaN,0,0,2,0,0,2,0,10560.35,2131.58,3175.52,686.57,NaN,0,0,0,NaN,0,NaN,15.87,0.01,0.01,0,0,0,13507.08
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,400_277_HD,3265,66,0.83,10,1203,100,457,457,7576.15,2.49,167.89,1.85,1.24,0.18,0.75,8.06,13.67,5735.31,0,492.11,1497.05,10.85,8.84,0,NaN,0,0.96,0,NaN,0,NaN,0,0,NaN,0,0,12500,3000,3000,0,NaN,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,7293.83
09/27/2025,11,5GNR,Upstate New York,070,Buffalo,HNRT,0709001,62_356,2245,196,0.47,3,643,100,532,532,907.9,9.32,17.07,2.97,2.47,0.44,4.44,9.04,15.29,823.4,0,12.37,45.73,0.58,3.81,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,0,0,0,0,0,901.98
