Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00,2025-09-27T05:00:00-04:00,3600,1.39,2.04,1.23,6.91,6.93,6.89,41.31,41.41,41.2,14870.09,2487.95,499.67,360,0.58,0.32
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01,2025-09-27T05:00:00-04:00,3600,3.8,15.53,2.22,1,1,1,18.75,18.87,18.68,6752.34,360.22,1368.56,360,2.88,2.76
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00,2025-09-27T05:00:00-04:00,3600,3.64,5.28,3.23,2.35,2.36,2.35,55.73,55.8,55.71,20061.55,847.86,1309.52,360,580.59,586.23
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01,2025-09-27T05:00:00-04:00,3600,3.77,6.77,3.29,2.36,2.36,2.35,55.71,55.73,55.7,20056.43,848.09,1357.95,360,344.6,347.42
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T05:00:00-04:00,3600,1.43,2.02,1.28,6.87,6.88,6.85,41.44,41.54,41.35,14918.56,2472.19,515.71,360,0.63,0.23
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T05:00:00-04:00,3600,3.62,13.79,2.21,1.71,1.71,1.71,18.93,19,18.86,6815.86,616.62,1305.32,360,2.86,2.72
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T05:00:00-04:00,3600,3.75,5.46,3.24,2.4,2.41,2.4,55.41,55.46,55.39,19947.16,864.69,1352.11,360,421.5,423.09
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T05:00:00-04:00,3600,3.67,5.83,3.19,2.34,2.35,2.34,55.38,55.4,55.37,19937.04,843.93,1320.59,360,360.64,362.55
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T05:00:00-04:00,3600,1.41,2.35,1.26,7.05,7.07,7.04,40.85,40.95,40.77,14706.54,2538.88,506.73,360,0.75,0.39
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T05:00:00-04:00,3600,5.58,7.55,3.36,7.06,7.08,7.05,40.91,41.01,40.81,14728.37,2541.82,2008.32,360,6.75,5.09
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T05:00:00-04:00,3600,4.75,31.86,2.42,2.67,3.35,2.01,19.74,21.2,18.49,14215.37,1923.08,3422.5,720,35.3,18.68
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T05:00:00-04:00,3600,5.03,9.8,2.99,2.36,2.4,2.32,54.42,56.39,52.45,39181.12,1699.78,3622.08,720,2126.32,2125.87
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T05:00:00-04:00,3600,4.93,8.55,2.88,2.34,2.34,2.33,54.44,56.4,52.47,39194.32,1683,3552.49,720,1984.85,1982.75
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T05:00:00-04:00,3600,5.11,13.3,2.98,2.37,2.39,2.33,54.45,56.41,52.49,39204.62,1701.87,3679.66,720,1956.56,1966.04
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T05:00:00-04:00,3600,5.31,11.28,3.08,2.33,2.34,2.33,54.44,56.39,52.49,39194.9,1681.21,3820.48,720,2799.56,2809.57
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T05:00:00-04:00,3600,5.13,10.37,2.78,2.33,2.34,2.33,54.44,56.39,52.49,39193.64,1680.67,3696.45,720,1963.19,1959.3
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T05:00:00-04:00,3600,2.57,4.05,1.35,6.99,7.08,6.91,41.07,41.42,40.71,29573.46,5035.25,1852.87,720,2.41,1.83
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T05:00:00-04:00,3600,3.5,23.65,2.22,2.6,3.14,2.06,19.01,19.46,18.64,13690,1872.12,2519.62,720,14.65,10.79
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T05:00:00-04:00,3600,4.45,9.19,2.79,2.36,2.4,2.33,54.41,56.29,52.52,39172.99,1702.5,3204.86,720,1554.67,1555.23
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T05:00:00-04:00,3600,4.39,8.55,2.78,2.35,2.37,2.33,54.38,56.24,52.5,39150.05,1693.7,3163.64,720,1470.91,1482.28
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T05:00:00-04:00,3600,4.57,11.17,2.94,2.39,2.4,2.39,54.37,56.24,52.49,39142.91,1722.52,3288.64,720,1610.64,1618.98
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T05:00:00-04:00,3600,1.41,2.25,1.08,6.97,7.08,6.88,40.95,41.2,40.72,29487.59,5021.22,1015.98,720,0.66,0.36
