Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'Carrier5G.S5NC_DRBSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_DRBSetupFail_num_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_den_SA_SNSSAI6','Carrier5G.S5NC_PDUSetupFail_pct_num_SA_SNSSAI6','Carrier5G.S5ND_AvgAirIfDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgIPLatency_DL_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_DL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgRLCDelay_UL_SA_us_5QI133_SNSSAI6','Carrier5G.S5ND_AvgUEThpt_SA_Mbps_5QI133_RFSP95_SNSSAI6','Carrier5G.S5ND_DLActiveUE_Avg_SNSSAI6','Carrier5G.S5ND_DLRLC_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NR_DLPRBUtilization_pct_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_DL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_SNSSAI','Carrier5G.S5NU_AvgPDCPDelay_UL_us_Cell_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Drop_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_DLPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_DataVolume_MB_5QI133_SNSSAI6','Carrier5G.S5NU_ULPDCP_SDU_Loss_pmm_pct_5QI133_SNSSAI6','Carrier5G.RLCDLPKTDISCARDCNTPDCP_5QI133','Carrier5G.RLCDLPKTDROPCNTFULLBUF_5QI133','Carrier5G.RLCDLPKTRECEIVECNT_5QI133','Carrier5G.ErabAddAtt_per_GNB','Carrier5G.RssiPathAvg_Path0','Carrier5G.RssiPathAvg_Path1','Carrier5G.RssiPathAvg_Path2','Carrier5G.RssiPathAvg_Path3','Carrier5G.RssiPathAvg','Carrier5G.S5NR_DLPRBUtilization_pct','Carrier5G.S5NR_ULPRBUtilization_pct','Carrier5G.5GNR_ENDC_Drop_pct','Carrier5G.5GNR_ENDC_Drop_pct_num','Carrier5G.5GNR_ENDC_Drop_pct_den','Carrier5G.S5NR_PDCCH_Blocking_Tot_pct','Carrier5G.S5NR_Cell_Availability_pct','Carrier5G.S5NC_MaxUENo_SPID125','Carrier5G.S5ND_TotalMACDataVolumeDL_MB_SPID125','Carrier5G.S5ND_DLUeThru_Mbps_SPID125','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct_num','Carrier5G.S5NC_ERAB_Drop_Rate_FWA_pct','Carrier5G.S5NC_ERABSetupFailureRate_pct_QCI132','Carrier5G.S5NR_MaxRRCconnectedUsersPerDU','Carrier5G.S5NR_TotalDLRLCLayerDataVolume_MB','Carrier5G.S5NR_DLUserPerceivedTput_Mbps','Carrier5G.S5NR_TotalERABSetupFailureRate_pct','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_num','Carrier5G.S5NR_TotalERABSetupFailureRate_pct_den','Carrier5G.S5NC_DRBDrop_pct_SA','Carrier5G.S5NC_DRBDrop_num_SA','Carrier5G.S5NC_DRBDrop_den_SA','Carrier5G.S5NC_DRBSetupFail_pct_SA','Carrier5G.S5NC_DRBSetupFail_num_SA','Carrier5G.S5NC_DRBSetupFail_den_SA','Carrier5G.S5NR_IntragNBHOFailRate_pct','Carrier5G.S5NR_IntragNBHOFailRate_den','Carrier5G.S5NR_IntragNBHOFailRate_num','Carrier5G.S5NR_IntergNBHOFailRate_pct','Carrier5G.S5NR_IntergNBHOFailRate_den','Carrier5G.S5NR_IntergNBHOFailRate_num','Carrier5G.S5NR_AvgRRCconnectedUsersPerDU_PerCell','Carrier5G.S5NR_DLMACLayerDataVolume_MB','Carrier5G.S5NR_PUCCHAvgSINR_dB','Carrier5G.S5NR_PUSCHAvgSINR_dB','Carrier5G.S5NR_TotalULRLCLayerDataVolume_MB','Carrier5G.S5NR_ULMACLayerDataVolume_MB','Carrier5G.S5NR_ULUserPerceivedTput_Mbps'
070,Upstate New York,VCP Far Edge,NR,,,07090013052-181-10,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,772,-89.81,-89.68,-89.88,-89.83,-90.02,3.41,5.77,0.1,1,975,0.59,100,6,979.74,674.44,0,0,0,,5191.06,304.47,0,0,772,0,0,681,0,0,663,0,149,0,0,7,0,7.81,5732.57,7.99,13.63,471.5,645.91,3.26
070,Upstate New York,VCP Far Edge,NR,,,07090013052-181-11,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,168,-93.09,-93.08,-93.12,-93.18,-93.17,1,0.65,0,0,196,0.15,100,2,148.8,NaN,0,0,0,,806,126.59,0,0,168,0,0,95,0,0,103,0,115,0,NaN,0,0,1.22,936.19,8.53,17.2,28.88,47.88,2.32
070,Upstate New York,VCP Far Edge,NR,,,07090013052-182-10,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,112,-90.16,-90.26,-90.2,-90.2,-90.08,0.59,1.28,0,0,257,0.23,100,1,0.04,NaN,0,0,0,,1154.14,344.15,0,0,112,0,0,336,0,0,314,0.79,127,1,33.33,3,1,1.74,1204.6,8.47,18.69,104.16,202.31,15.64
070,Upstate New York,VCP Far Edge,NR,,,07090013052-182-11,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,41,-92.97,-93.14,-93.02,-93.02,-92.99,1.44,0.22,1.15,1,87,0.21,100,0,0,NaN,0,NaN,NaN,,1761.46,64.99,0,0,41,0,0,94,0,0,107,0,43,0,NaN,0,0,0.27,1792.66,8.81,16.38,9.3,18.17,3.02
070,Upstate New York,VCP Far Edge,NR,,,07090013052-183-10,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-90.66,-90.71,-90.72,-90.84,-90.7,0.61,0.48,0,0,136,0.28,100,0,0,NaN,0,NaN,NaN,,1060.54,214.52,0,0,43,0,0,157,0,0,169,1.05,95,1,NaN,0,0,0.66,1351.1,8.37,18.75,36.83,66.41,4.34
070,Upstate New York,VCP Far Edge,NR,,,07090013052-183-11,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-93.62,-93.79,-93.67,-93.85,-93.79,0.06,0.03,0,0,17,0.09,100,0,0,NaN,0,NaN,NaN,,22.5,205.85,0,0,7,0,0,40,0,0,44,0,14,0,NaN,0,0,0.07,73.5,9.12,21.27,1.1,3.43,2.65
070,Upstate New York,VCP Far Edge,NR,,,07090012265-64-7,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,83,-101.84,-101.82,-101.78,-101.91,-101.84,0.6,0.17,5.61,6,107,1.05,100,1,1.29,5.64,0,0,0,,3.23,5.05,0,0,83,4.2,15,357,0.26,1,389,0,26,0,0,6,0,0.41,10.56,7.25,12.75,0.15,6.83,1.76
070,Upstate New York,VCP Far Edge,NR,,,07090012265-65-7,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,152,-101.44,-101.83,-100.86,-101.95,-101.52,7.08,0.88,0,0,257,1.39,100,0,0,NaN,0,NaN,NaN,,569.2,20.33,0,0,152,0.2,3,1525,0,0,1599,0,97,0,0,4,0,1.45,737.01,8.25,10.69,0.4,40.86,1.58
070,Upstate New York,VCP Far Edge,NR,,,07090012265-66-7,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,68,-101.77,-102.38,-101.69,-102.2,-102.01,1.43,0.2,15.32,17,111,1.53,100,0,0,NaN,0,NaN,NaN,,9.64,11.92,0,0,68,0,0,669,0,0,716,0,47,0,NaN,0,0,0.14,38.76,8.52,12.09,0.07,10.49,1.54
070,Upstate New York,VCP Far Edge,NR,,,07090013265-64-10,2025-09-27T05:00:00-04:00,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,16,-81.17,-81.02,-80.49,-80.99,-80.13,0.21,0.68,1.85,1,54,0.03,100,0,0,NaN,0,NaN,NaN,,199.06,179.51,0,0,16,2.99,2,67,0,0,66,0,36,0,NaN,0,0,0.72,309.4,7.34,14.1,6.72,21.71,0.95
