Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPFVMInterface.InErrors_VM_AUPF','AUPFVMInterface.InOctets_VM_AUPF','AUPFVMInterface.InPkts_VM_AUPF','AUPFVMInterface.InThruPeakCnt_VM_AUPF','AUPFVMInterface.InThruPeak_VM_AUPF','AUPFVMInterface.OutErrors_VM_AUPF','AUPFVMInterface.OutOctets_VM_AUPF','AUPFVMInterface.OutPkts_VM_AUPF','AUPFVMInterface.OutThruPeakCnt_VM_AUPF','AUPFVMInterface.OutThruPeak_VM_AUPF'
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,9,57476,358,0.06,0,5,47761,358,0.04
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,2595,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,34,162654,358,0.22,0,23,129165,358,0.18
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,2585,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,163,1085220,358,2.86,0,156,1134939,358,2.73
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,3536,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T07:00:00-04:00,3600,0,0,15861,358,0.02,0,15,25107,358,0.78
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-00-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,12100,14670777,358,1381.18,0,11835,10329185,358,1339.56
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-01-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,7034,10784402,358,241.27,0,6732,6588824,358,242.63
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,16,104399,358,0.51,0,30,123080,358,0.79
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-00-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01-00-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,6475,8742901,358,207.18,0,6297,6031253,358,208.67
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01-01-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,37912,35160308,358,675.83,0,37660,31026975,358,682.44
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,16,101738,358,0.45,0,29,118665,358,0.67
070,Upstate New York,VCP Edge 1.x,NR,,BUFF1_HNRT,AUPF-UPC-01-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,8,55123,358,0.05,0,4,44299,358,0.04
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,2257,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,33,160207,358,0.33,0,23,126603,358,0.28
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,2248,358,0.01,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,159,1065767,357,2.49,0,155,1115284,357,2.46
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,3529,357,0.02,0,0,0,357,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T07:00:00-04:00,3600,0,0,15337,357,0.02,0,14,24318,357,0.95
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-00-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,17470,21940718,358,379.44,0,17146,16403996,358,382.36
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-01-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,32681,34797305,358,715.16,0,32441,28590176,358,721.73
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,16,102939,358,0.45,0,29,121764,358,0.73
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-00-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,32760,35867996,358,372.32,0,32531,30073029,358,374.71
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-01-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,58377,59509501,358,564.32,0,58104,51632453,358,566.39
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,16,103226,358,0.43,0,27,116503,358,0.58
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,2844,358,0.02,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,24,358,0,0,0,16,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,8,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,40,109384,358,0.22,0,12,83238,358,0.14
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,0,358,0,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01-00-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,1790,9952771,358,5.61,0,1401,10380328,358,4.39
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01-01-EXTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,3538,358,0.02,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,2131,14794458,358,6.79,0,2175,9792933,358,6.63
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,3523,358,0.02,0,0,0,358,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,2629,4818751,714,32.68,0,429,2641320,714,15.81
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-01-INTERNAL,2025-09-27T07:00:00-04:00,3600,0,0,0,714,0,0,0,0,714,0
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01-00-MANAGEMENT,2025-09-27T07:00:00-04:00,3600,0,26,338923,714,0.17,0,4332,1402345,714,20.99
