Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UIC-00,2025-09-27T00:00:00-04:00,3600,1.42,2.27,1.11,6.97,7.07,6.87,40.32,42.14,39.76,29033.07,5018.02,1018.77,720,0.26,0.32
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UMC-00,2025-09-27T00:00:00-04:00,3600,2.66,9.45,2.04,2.18,2.18,2.17,18,19.58,17.66,6481.55,783.25,958.52,360,2.92,2.83
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UMC-01,2025-09-27T00:00:00-04:00,3600,3.22,12.62,2.4,3.08,3.08,3.08,18.43,20.67,17.79,6632.27,1108.69,1159.39,360,2.78,2.81
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UPC-00,2025-09-27T00:00:00-04:00,3600,3.33,6.72,2.73,2.38,2.4,2.36,53.96,55.8,52.32,38852.12,1711.63,2399.34,720,147.63,146.4
070,Upstate New York,VCP Edge 1.x,NR,,ESYR,AUPF-UPC-01,2025-09-27T00:00:00-04:00,3600,3.34,6.97,2.83,2.34,2.34,2.33,53.94,55.76,52.32,38834.8,1683.16,2401.46,720,304.8,313.42
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T00:00:00-04:00,3600,1.4,2.06,1.26,6.91,6.93,6.89,40.69,42.81,40.25,14649.01,2488.54,503.18,360,0.23,0.18
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T00:00:00-04:00,3600,3.82,15.73,2.34,1.01,1.01,1.01,18.41,20.23,18,6627.79,362.81,1376.58,360,2.71,2.59
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T00:00:00-04:00,3600,3.7,7,3.24,2.35,2.36,2.35,55.62,55.9,55.55,20025.35,847.68,1331.38,360,378.42,381.26
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T00:00:00-04:00,3600,3.84,6.98,3.23,2.36,2.36,2.35,55.62,55.9,55.54,20020.47,848.02,1383.21,360,449.79,455.27
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T00:00:00-04:00,3600,1.45,2.07,1.26,6.87,6.88,6.85,40.84,42.56,40.4,14701.75,2472.84,520.45,360,0.27,0.24
