DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0,87,0,0.14,0,94,0,2046.36,359.22,5,98.33,15.9,8.31,11.09,39.65,3,13.66,3.2,609,449181,16370.87,1198.11,87,87,50,40.27,0,2813.51,341.99,335.36,NaN,NaN,NaN,0,0,NaN,NaN,31.53,0,2.17,0,340.5,18.98,10.94,0.76,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,1,0,0,16,7.69,0.68,0.06,23.26,NaN,0,0,1,2.13,0,10.38,5156,535,-118.72,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0,5376,0,3.79,87,5167,1.68,88059.68,5923.44,188,99.14,6.94,33.15,37.33,54.48,3.43,67.2,9.45,9472512,249650688,704477.48,10482.65,5376,5376,100,55.06,1.68,85723.55,69796.39,5925.56,93.65,0.99,0,40943.99,1974.1,3.13,7.91,40,1.73,0.17,0,28562.92,3000.76,11.01,2.65,51,5.67,18,3,303,0,312,47.76,33.31,0,0,37,0,0,62,2,0,0,62,0,19.66,0.62,80.92,32.5,0,0,2,2.62,0,47.09,44676,21037,-115.96,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,2,5676,0.04,2.48,96,5359,1.79,148307.35,14727.8,207,98.83,10.52,60.97,50.36,90.14,2.98,136.34,44.73,7574816,306027216,1186458.83,8702.26,5676,5674,100,90.22,1.79,146031.84,104838.83,14742.41,106.67,0,0,51541.32,1775.03,10.8,4.63,74.82,2.01,0.35,0.04,53043.63,4824.49,12.61,1.29,44,7.33,9,0,580,0,581,35.29,12.04,0,0,77,0,0,137,5,0,0,137,0,95.86,3.9,137.26,0.53,0,0,5,3.23,0,39.33,52600,20688,-114.53,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0,70,0,3.03,0,68,0,1707.47,185.18,4,98.64,21.01,5.34,6.13,74.28,2.15,20.62,2.57,8470,279860,13659.76,662.57,70,70,100,76.03,0,1568.04,34.02,163.86,NaN,NaN,NaN,0,0,NaN,NaN,33.27,0,59.38,0,33.74,4.01,15.02,2.16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,1,0,0,11,0,0.31,0,28.91,NaN,0,0,1,1.57,0,21.72,3877,842,-116.65,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,9,6137,0.15,3.65,169,6073,2.78,123703.06,7940.05,244,97.35,6.65,57.27,40.12,80.99,1.33,107.05,19.26,9915061,271580661,989624.46,9244.46,6137,6128,50,81.04,2.78,122379.98,103901.47,7953.91,117.94,0.81,0,54497.97,2443.6,2.55,1.52,63.75,3.42,0.01,0.19,48905.04,3760.86,9.15,0.88,85,10.62,25,12,1477,0,1479,44.53,30.72,0,0,16,0,0,22,2,0,0,22,0,0.4,0.46,143.42,14.91,0,0,2,1.25,0,37.68,42700,16089,-115.15,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,4,8386,0.05,2.5,279,8167,3.42,180565.57,9831.99,302,98.05,11.63,61.19,53.43,63.88,1.21,156.44,29.76,15467052,619792488,1444524.54,9233.45,8386,8382,100,63.85,3.42,178283.71,143330.83,9834.24,75.84,0.83,0,72369.74,2571.21,7.77,1.11,49.77,4.58,0.12,0.07,70544.23,4450.72,18.39,0.96,123,20.5,44,21,2537,0,2553,40.59,26.15,0,0,51,3.08,2,65,3,0,0,63,0,522.76,25.48,208.54,39.49,0,3.08,3,2.77,0,43.06,72098,31044,-114.45,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,4,7290,0.05,5.61,131,7149,1.83,284933,12552.91,296,98.55,7.19,26.99,47.25,70.09,1.61,171.81,24.61,17909212,319097880,2279463.99,13267,7290,7286,100,70.19,1.83,279813.77,211599.43,12552.18,85.35,0.04,0,169444.6,5516.02,4.79,1.61,36.69,2.7,0.68,0.08,41725.29,3575.33,17.51,1.04,155,17.22,38,1,2335,0,2367,60.56,43.94,0,0,18,3.45,1,29,1,3.45,1,29,3.7,16.57,3.49,43.4,30.23,0,3.45,1,2.25,0,33.62,41338,13899,-114.94,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,2,3377,0.06,0.35,58,3389,1.71,130133.11,14913.84,150,98.24,4.08,22.7,32.66,127.52,5.39,113.52,34.76,243210,68738835,1041064.86,9170.55,3377,3375,100,127.93,1.71,128033.03,81350.27,14914.87,143.03,0.08,0.08,64397.76,6652.32,2.62,8.13,64.44,2.62,1.7,0.05,16626.52,1303.72,9.21,1.15,76,8.44,21,1,1247,1,1245,50.3,44.6,0,0,22,0,0,29,2,0,0,29,0,14.53,0.02,110.89,9.09,0,0,2,10.98,NaN,23.65,20295,4800,-115.12,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,3,3338,0.09,5.44,60,3475,1.73,46373.28,2823.58,110,99.3,8.03,35.87,24.48,96.57,1.08,87.69,14.58,2878992,52937342,370986.22,4230.73,3338,3335,100,96.6,1.73,45238.77,42245.42,2823.3,240.96,0.27,0,16279.61,1040.73,1.84,3.74,80.66,1.9,0.23,0.1,25919.26,1505,12.26,0.72,20,3.33,12,1,365,0,365,35.99,36.86,0,0,4,0,0,7,1,0,0,7,0,0.03,0,NaN,NaN,0,0,1,1.58,0,40.7,15010,6109,-115.57,0
09/27/2025,13,5GNR,Florida,143,Jacksonville,4G5G_AMELIA_ISLAND,1437074,0,2944,0,0.78,58,2912,1.99,43270,3523.2,131,99.42,7.97,42.99,22.29,88.84,1.28,67.42,11.38,223744,28724608,346159.97,5134.69,2944,2944,100,88.74,1.99,42078.44,38110.65,3495.53,90.8,0.3,0,13882.71,450.18,2.23,0.59,81.98,2.49,0.13,0,24164.75,2674.9,11.08,1.24,28,3.5,8,2,663,0,659,32.99,12.88,0,0,3,0,0,5,1,0,0,5,0,0.05,0,NaN,NaN,0,0,1,1.31,NaN,19.21,9681,1860,-115.42,0
