DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Setup_Fail_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_den,EBSN_SA_EP1_HeroSlice_Bearer_Max,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Num,EBSN_SA_EP1_HeroSlice_Bearer_Drop_%_Active_UE_Den,EBSN_SA_EP1_HeroSlice_Handover_Failure_%,EBSN_SA_EP1_HeroSlice_MAC_DL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_MAC_UL_DRB_Volume_MB,EBSN_SA_EP1_HeroSlice_DL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_UL_UE_MAC_Throughput_Mbps,EBSN_SA_EP1_HeroSlice_PDU_Session_Estab_Fail_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Drop_%,EBSN_SA_EP1_HeroSlice_PDU_Session_Max,EBSN_SA_EP1_HeroSlice_RLC_Delay_ms,EBSN_SA_EP1_HeroSlice_ISHO_to_LTE_Failure_%,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0002,2,1572,0.13,7.35,25,1398,1.79,24660.33,1620.68,50,99.24,6.98,51.67,30.6,85.57,3.13,111.94,17.43,1890022,25711632,197282.67,1762.32,1572,1570,100,85.75,1.79,23110.48,17274.69,1622.7,258.92,0,0,8428.53,321.1,2.87,3.98,68.15,2.31,0.24,0.16,8793.7,883.66,12.16,2.7,14,7,9,0,314,0,316,36.47,19.79,0,0,4,0,0,14,2,0,0,14,7.69,4.2,5.2,97.05,1.92,0,0,2,2.21,0,-114.78,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1437396,0001,0003,0,926,0,2.71,24,918,2.61,44151.79,1803.45,43,97.16,3.97,53.06,45.19,135.17,2.3,135.71,18.88,106490,3932722,353214.34,2602.81,926,926,100,135.13,2.62,45033.42,37606.23,1800.08,287.85,0,0,26894.67,328.34,2.01,4.33,102.85,3.61,3.41,0,10285.97,534.45,6.67,1.18,13,6.5,7,0,253,0,254,59.72,18.24,0,0,3,33.33,1,3,1,0,0,2,NaN,0.03,0,NaN,NaN,0,33.33,1,0.8,NaN,-115.21,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0001,0,26,0,0.98,5,30,16.67,487.52,79.8,1,99.3,14.24,6.83,6.88,89.17,1.7,15.75,2.6,416,42458,3900.13,247.62,26,26,100,91.71,16.67,776.47,14.59,60.3,NaN,NaN,NaN,0,0,NaN,NaN,30.5,16.67,0,0,14.35,1.26,14.36,0.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,3,0,3.31,0,76.39,NaN,0,0,1,3.65,NaN,-110,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0002,0,46,0,7.81,6,46,13.04,181.04,85.33,2,95.37,12.9,2.82,3.15,42.19,8.35,12.76,6.71,6532,83674,1448.35,113.46,46,46,100,43.12,13.04,209.31,71.04,84.49,NaN,0,0,0,0,1,NaN,42.38,13.33,14.29,0,70.3,3.54,15.81,1.96,1,1,1,0,1,0,1,0,0,NaN,0,0,0,0,4,1,0,0,4,0,1.1,0.51,6.86,0.44,NaN,0,1,2.02,NaN,-119.49,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0003,0,14,0,3.88,0,15,0,177.93,11.46,2,98.92,10,1.12,1.89,70.81,2.66,20.89,2.27,168,4326,1423.42,68.15,14,14,100,77.02,0,196.02,31.55,11.02,NaN,NaN,NaN,0,0,NaN,NaN,34.28,0,0,0,31.44,2.66,17.31,1.89,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,-120.44,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,1,603,0.17,3.34,23,671,3.43,9284.44,1440.26,32,94.15,10.67,42.8,20.21,119.93,3.46,63.82,18.7,95023,2847969,74275.54,1163.88,603,602,50,120,3.43,10576.53,8957.37,1437.76,257.54,0.96,0,5698.73,95.46,2.99,1.02,52.69,3.88,0.24,0.2,3192.27,481.74,18.81,1.25,9,4.5,5,1,104,0,100,53.88,6.64,0,0,1,0,0,1,1,0,0,1,NaN,0.16,0,NaN,NaN,0,0,1,1.16,NaN,-115.2,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,1,506,0.2,7.38,8,466,1.72,14756.92,850.4,27,95.63,4.17,57.83,23.33,69.71,1.18,87.85,8.17,76796,1040336,118055.35,1343.81,506,505,50,69.72,1.72,12172.36,12142.58,848.67,61.26,0.54,0,8848.78,538.58,3.28,1.37,91.98,2.5,0,0.31,3242.98,301.27,6.61,0.91,10,5,5,1,186,0,180,72.7,63.46,0,0,1,0,0,3,1,0,0,3,0,0.13,0,9.22,NaN,0,0,1,12.02,NaN,-113.57,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,1,2292,0.04,4.69,68,2108,3.23,37487.31,3772.78,92,98.43,6.05,68.81,53.92,86.52,1.52,96.56,30.46,2606201,55567248,299898.48,3105.83,2292,2291,50,86.5,3.23,35760.15,24880.53,3776.54,141.84,0.44,0,4605.88,113.77,1.78,0.51,66.71,3.56,0.02,0.05,20244.2,2988.27,8.01,1.43,20,10,11,1,228,0,244,12.88,3.01,0,0,7,0,0,14,1,0,0,14,0,0.63,0.06,16.91,NaN,0,0,1,1.49,NaN,-114.98,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,0,2717,0,0.99,68,2824,2.41,58430.43,4212.02,104,97.37,5.66,80.85,57,83.14,1.32,142.36,28.94,331474,33590271,467443.46,3283.43,2717,2717,50,83.18,2.41,60524.5,52240.65,4210.5,116.8,0.48,0,33906.5,1413.74,2.94,2.97,56.24,2.95,0,0,18140.64,2416.46,10.33,1.04,43,21.5,25,3,619,0,622,56.02,33.58,0,0,3,0,0,1,1,0,0,1,0,0.01,0,NaN,NaN,0,0,1,2.68,NaN,-114.6,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0001,1,2696,0.04,0.79,71,2647,2.68,87771.68,4938.81,122,97.41,9.6,83.81,72.15,59.14,0.91,168.96,32.74,562672,71085432,702173.4,4155.78,2696,2695,100,59.17,2.68,84818.53,67455.76,4935.97,74.02,0.77,0,41939.4,1006.01,6.36,0.54,39.45,3.68,0.17,0.06,25168.04,2069.94,15.93,0.84,52,26,29,7,910,0,923,49.45,20.38,0,0,23,2.44,1,41,3,0,0,40,4.17,33.33,3.27,136.86,8.88,0,2.44,3,2.26,0,-113.07,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0002,3,4840,0.06,3.58,167,4578,3.65,63954.58,3791.59,154,93.08,21.44,83.8,61.98,32.64,0.88,143.32,25.14,6241421,174409400,511636.64,3569.86,4840,4837,100,32.62,3.65,67282.85,62740.16,3792.39,37.84,2.08,0,33953.2,1172.23,15.97,0.69,27.38,4.33,0.18,0.09,28494.02,1999.44,29.1,0.78,64,32,40,29,1391,0,1387,50.46,30.91,0,0,19,0,0,27,2,0,0,27,0,26.1,1.06,114.41,35.81,0,0,2,8.85,0,-114.47,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0003,0,221,0,7.87,8,230,3.48,4813.77,414.18,26,99.7,8.12,14.34,10.19,106.86,12.11,65.64,16.05,97240,1235832,38510.16,586.69,221,221,100,106.88,3.48,4457.86,4030.99,414.8,62.09,0,0,19.2,0.43,1.03,0.84,105.6,3.49,0,0,4003.5,391.76,7.49,12.28,1,0.5,1,0,1,0,1,0.43,0.1,NaN,0,0,NaN,0,0,1,NaN,0,0,0,0,0,NaN,NaN,NaN,NaN,1,1,NaN,-115.45,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0001,1,2689,0.04,1.8,55,2611,2.11,112475.31,7532.68,111,98.55,6.14,25.54,47.01,86.98,3.62,204.5,46.82,806920,44766472,899802.52,4399.97,2689,2688,100,87.09,2.11,110481.64,88636.41,7533.01,98.47,0.17,0,75894.85,2665.58,4.57,3.34,42.46,3.74,0.54,0.07,12345.05,1082.89,14.23,1.03,61,20.33,37,2,1192,0,1191,68.69,35.39,0,0,3,0,0,9,1,0,0,9,0,2.15,0,16.9,NaN,0,0,1,4.07,NaN,-114.87,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0002,0,2989,0,13.03,62,2996,2.07,55665.23,3265.19,109,98.61,8.77,26.12,36,68.42,1.06,132.15,19.84,6016857,46189017,445321.87,3369.88,2989,2989,100,68.69,2.07,54715.2,41860.22,3265.26,97.2,0,0,24899.77,776.55,4.51,0.69,47.42,2.84,1.18,0,16937.93,1668.69,14.08,1,48,16,30,0,816,0,805,45.51,23.78,0,0,5,0,0,17,1,0,0,17,0,1.46,0.5,9.47,3.2,0,0,1,4.82,NaN,-115.29,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0003,3,1728,0.17,2.11,41,1634,2.51,59250.11,3156.22,82,97.06,4.87,25.19,38.09,97.82,3.57,132.94,19.89,377739,17864064,474000.9,3565.43,1728,1725,100,98.03,2.51,59075.18,46569.69,3157.36,146.04,0.18,0,38266.53,1562.06,2.43,3.67,43.87,3.73,0.19,0.26,7812.14,799.6,14.51,1.99,41,13.67,21,1,560,0,583,64.78,49.47,0,0,2,0,0,6,1,0,0,6,0,0,0,NaN,NaN,0,0,1,3.5,NaN,-115.06,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0001,0,1732,0,0.08,23,1681,1.37,52338.59,3290.75,69,98.21,5.44,24.35,35.14,117.21,2.39,127.29,21.45,10392,12621084,418708.73,3289.33,1732,1732,100,117.28,1.37,51699.7,35437.41,3291.45,157.49,0,0,24392.91,522.02,2.65,3.49,63.08,2.2,0.29,0,10819.33,961.42,11.53,1.3,35,11.67,19,0,635,0,625,47.18,15.86,0,0,7,0,0,6,1,0,0,6,0,0.05,0.51,1.4,10.83,0,0,1,1.87,0,-115.23,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0002,1,1063,0.09,0.65,8,1066,0.75,45569.8,3170.88,45,99.57,3.5,21.11,28.64,159.53,5,135.98,23.84,50849,7767341,364558.42,2680.88,1063,1062,100,160.13,0.75,44567.19,25521.19,3173.34,217.53,0,0.21,20078.89,759.34,2.03,2.47,80.87,1.35,0,0,5433.68,345.07,10.64,1.67,25,8.33,14,0,474,1,483,45.05,23.93,0,0,9,0,0,11,2,0,0,11,0,26.1,0.02,8.92,6.74,0,0,2,2.67,NaN,-114.06,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0003,1,1051,0.1,0.23,12,1070,1.12,32716.34,10225.31,43,98.82,3.66,21.43,25.31,104.81,22.72,110.49,75.75,16099,6988099,261730.73,2368.82,1051,1050,100,105.12,1.12,31882.33,16445.46,10218.57,162.34,0,0,11056.44,3383.57,1.85,17.91,67.66,1.65,7.76,0.14,5349.16,520.68,9.97,5.14,16,5.33,9,0,343,0,335,34.68,33.11,0,0,14,0,0,19,2,0,0,19,0,0.24,0.05,0.09,1.05,0,0,2,2.78,NaN,-115.79,0
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1439078,0001,0001,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1439078,0001,0002,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1439078,0001,0003,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,NaN,0,0,NaN,0,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
09/27/2025,11,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0001,0,697,0,5.76,4,663,0.6,14803.59,626.12,27,99.49,4.66,33.51,23.33,140.3,1.81,88.14,10.38,116399,2019906,118428.7,1343.64,697,697,100,140.2,0.6,14338.07,13986.6,625.32,272.85,0,0,10386.36,362.85,1.87,1.94,84.25,1.15,0,0,3588.21,232.71,11.48,1.61,15,7.5,11,0,315,0,312,72.44,58.03,0,0,1,0,0,1,1,0,0,1,NaN,0,0,NaN,NaN,0,0,1,1.42,0,-115.5,0
