DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DUNAME,DU,SECTOR,CARRIER,5GNR_ENDC_Drop%,5GNR_ENDC_Drop_%_num,5GNR_ENDC_Drop_%_den,S5NR_Cell_Availability_%,ErabAddAtt_per_GNB,ErabAddSucc_per_GNB,S5NR_DLMACLayerDataVolume_MB,S5NR_DLPRBUtilization_%,S5NR_DLUserPerceivedTput_Mbps,S5NR_PDCCH_SlotRationBlocking_DL_%,S5NR_PDCCH_SlotRationBlocking_Tot_%,S5NR_PDCCH_SlotRationBlocking_UL_%,S5NR_PUCCH_BLER_%,S5NR_PUCCHAvgSINR_dB,S5NR_PUSCHAvgSINR_dB,S5NR_TotalDLRLCLayerDataVolume_MB,S5NR_TotalERABSetupFailureRate_%,S5NR_TotalULRLCLayerDataVolume_MB,S5NR_ULMACLayerDataVolume_MB,S5NR_ULPRBUtilization_%,S5NR_ULUserPerceivedTput_Mbps,S5NC_DRBDrop_%_SA,S5NC_NRDCAdd_MN_Succ_%_SA,S5NC_NGSetupFailure_%_SA,S5NC_RRCSetupFailure_%_SA,S5NC_EPSFB_IRAT_HO_PrepFailure_%_SA,S5NC_EmergFB_IRAT_HO_Failure_%_SA,S5NC_EPSFB_IRAT_HO_Failure_%_SA,RssiPathAvg_Path0,RssiPathAvg_Path1,RssiPathAvg_Path2,RssiPathAvg_Path3,RssiPathAvg,S5NR_PDCCH_Blocking_Tot_%,S5NC_MaxUENo_SPID125,S5ND_TotalMACDataVolumeDL_MB_SPID125,S5ND_DLUeThru_Mbps_SPID125,S5NC_ERAB_Drop_Rate_FWA_%_num,S5NC_ERAB_Drop_Rate_FWA_%,S5NC_ERABSetupFailureRate%_QCI132,S5NR_TotalERABSetupFailureRate_%_num,S5NR_TotalERABSetupFailureRate_%_den,S5NC_DRBDrop_num_SA,S5NC_DRBDrop_den_SA,S5NC_DRBSetupFail_%_SA,S5NC_DRBSetupFail_num_SA,S5NC_DRBSetupFail_den_SA,S5NR_IntragNBHOFailRate_%,S5NR_IntragNBHOFailRate_den,S5NR_IntragNBHOFailRate_num,S5NR_IntergNBHOFailRate_%,S5NR_IntergNBHOFailRate_den,S5NR_IntergNBHOFailRate_num,S5NR_AvgRRCconnectedUsersPerDU_PerCell,Sum_DLRLCDataVolume_MB
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,45,10,0,0,30,100,27,27,7.19,0.01,104.44,0,0.01,0.78,0.4,10.15,20.4,6.82,0,0.34,0.8,0.01,0.63,0,NaN,0,0,NaN,NaN,NaN,-92.06,-92.06,-92.06,-92.06,-92.06,0.01,0,0,NaN,0,NaN,NaN,0,27,0,11,0,0,12,0,9,0,0,13,0,0.02,7.51
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,45,11,12.5,1,8,100,8,8,1.61,0,147.46,0,0.01,0.66,0.3,10.18,22.71,0.57,0,0.37,0.79,0.01,1.99,0,NaN,0,0,NaN,NaN,NaN,-93.97,-93.95,-93.96,-94.02,-93.99,0.01,0,0,NaN,0,NaN,NaN,0,8,0,6,0,0,5,0,3,0,0,3,0,0,1.34
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,46,10,0,0,52,100,37,37,55.46,0.04,80.99,0,0.01,0.32,0.71,9.47,22.59,54.98,0,2.58,3.54,0.02,0.85,0,NaN,0,0,NaN,NaN,NaN,-92.04,-92.04,-92.04,-92.04,-92.04,0.01,0,0,NaN,0,NaN,NaN,0,37,0,4,0,0,3,0,4,0,3.7,27,1,0.08,55.08
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,ESYR,0709006,MUSIC ART FESTIVAL TEMP 25,3657,46,11,0,0,5,100,6,6,1.46,0,372.52,0,0,1.32,0.35,11.57,23.38,1.42,0,0.29,0.4,0,0.64,NaN,NaN,0,0,NaN,NaN,NaN,-93.4,-93.47,-93.51,-93.57,-93.53,0,0,0,NaN,0,NaN,NaN,0,6,0,0,0,0,1,0,1,0,0,3,0,0,1.43
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,1,3.7,1,27,100,31,31,5.92,0.04,36.41,0,0,0,0.22,18.8,13.83,2.43,0,1.66,6.24,0.03,9.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.19,-115.26,-115.42,-115.23,-115.53,0,1,5.48,36.41,1,4,0,0,31,0,0,NaN,0,0,0,2,0,NaN,0,0,0.89,2.84
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,2,NaN,0,0,100,0,0,0.04,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.37,-115.52,-115.91,-115.47,-115.82,0,0,0.04,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,3,NaN,0,0,100,0,0,0.04,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-116.33,-115.64,-115.19,-115.52,-115.67,0,0,0.04,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,4,NaN,0,0,100,0,0,0.02,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.87,-115.59,-115.73,-115.92,-115.78,0,0,0.02,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,5,NaN,0,0,100,0,0,0.01,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.58,-115.42,-115.39,-115.66,-115.51,0,0,0.01,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,6,NaN,0,0,100,0,0,0.02,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.01,-115.19,-114.53,-114.62,-114.84,0,0,0.02,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0
09/27/2025,02,5GNR,Upstate New York,070,Buffalo,HNRT,0700002,ALLENTOWN-HNRT,0080,80,7,NaN,0,0,100,0,0,0.01,0,NaN,0,0,NaN,NaN,0,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-115.21,-115.01,-115.35,-114.93,-115.13,0,0,0.01,NaN,0,NaN,NaN,0,0,0,0,NaN,0,0,NaN,0,0,NaN,0,0,0,0
