DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc,EBSN_SA_NSA_DRB_Volume
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0001,08,0,11,0,0.11,0,10,0,383.83,25.49,1,99.43,10.32,2.37,4.48,67.49,3.19,19.04,2.39,11,10406,3070.68,161.25,11,11,100,70.85,0,580.9,4.84,25.33,NaN,NaN,NaN,0,0,NaN,NaN,31.21,0,0,0,4.8,0.8,8.61,0.88,0,0,0,0,0,0,0,0,0,17.99,945,170,-118.5,0,32,1,557.04
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0002,08,0,18,0,0.09,0,19,0,709.49,90.62,2,94.76,20.69,11.52,14.06,25.77,1.17,11.21,1.75,36,38106,5675.91,506.32,18,18,100,25.99,0,848.76,148.05,88.15,NaN,NaN,NaN,0,0,NaN,NaN,21.33,0,0,0,147.58,9.6,2.68,0.21,0,0,0,0,0,0,0,0,0,8.89,2115,188,-119.63,0,56,1,839.41
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_11_E_FORSYTH,1439221,0001,0003,08,0,13,0,0.25,1,12,8.33,209.88,26.22,1,97.11,9.76,2.94,3.75,45.88,1.16,12.45,1.98,26,10283,1679.07,134.86,13,13,100,46.74,8.33,256.25,6.6,20.42,NaN,NaN,NaN,0,0,NaN,NaN,27.02,8.33,8.33,0,6.44,0.32,8.02,1.28,0,0,0,0,0,0,0,0,0,13.05,789,103,-119.19,0,64,2,250.97
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,08,0,435,0,3.39,4,417,0.96,573.29,56.26,7,97.07,16.15,5.74,8.68,45.5,2.36,14.68,2.18,30885,912195,4586.34,312.37,435,435,100,46.61,0.96,876.64,412.31,57.57,NaN,NaN,NaN,0,0,NaN,NaN,39.05,0.97,6.25,0,395.94,17.29,11.92,2.31,0,0,0,0,0,0,0,0,0,40.67,2026,824,-120.35,0,52,33,849.9
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,10,0,383,0,10.35,6,379,1.58,9282.92,465.57,18,99.32,4.17,40.68,27.47,206.73,3.02,93.86,12.72,164307,1587918,74263.36,791.23,383,383,100,206.95,1.58,8445.77,6282.13,464.22,380.75,2.5,0,3486.96,35.42,4.39,2.38,119.59,1.16,0,0,2779.31,235.04,5.56,1.58,7,7,7,3,120,0,120,41.29,7.63,58.06,3717,2158,-115.18,0.01,158,71,8428.4
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0001,11,0,93,0,9.29,2,71,2.82,3246.62,250.95,8,99.78,2.01,21.25,12.9,118.96,11.43,69.9,13.12,5952,64077,25972.99,371.57,93,93,100,118.98,2.82,3388.15,3329.35,251.09,150.11,16.67,0,2746.61,218.15,1.62,14.72,97.39,1.54,0,0,571.99,30.47,3.65,4.13,4,4,4,1,6,0,6,81.07,86.88,62.72,625,392,-115.2,0,8,5,3377.36
09/27/2025,09,5GNR,Florida,143,Jacksonville,4G5G_295_BEAVER,1437028,0001,0002,08,2,671,0.3,0.93,11,595,1.85,5968.12,1083.89,25,98.5,13.05,40.17,57.95,36.95,6.53,22.89,6,42395,4572194,47744.96,2086.06,671,669,100,37.95,1.85,8988.55,7188.53,1086.2,54.2,0,0,1774.29,476.55,4.23,11.71,31.57,1.92,1.23,0.31,5235.4,461.78,16.7,6.62,3,3,3,0,21,0,21,20.19,43.87,32.68,6771,2213,-119.76,0,161,3,8742.93
