Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T00:00:00-05:00,3600,717,717,715,,3,99.72
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T00:00:00-05:00,3600,2216,2216,2213,,10,99.86
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T00:00:00-05:00,3600,88,88,88,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T00:00:00-05:00,3600,79,79,79,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T00:00:00-05:00,3600,2041,2041,2040,,10,99.95
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T00:00:00-05:00,3600,655,655,655,,3,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T00:00:00-05:00,3600,369,369,369,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T00:00:00-05:00,3600,172035,172035,171925,,796,99.94
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T00:00:00-05:00,3600,157322,157321,157201,,792,99.92
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T00:00:00-05:00,3600,142059,142059,141970,,890,99.94
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T00:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T00:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T00:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T00:00:00-05:00,3600,137,137,137,,0,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T00:00:00-05:00,3600,18,18,18,,0,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,477736,477735,477410,,2504,99.93
