DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,16,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,939.66,87,76,76,100,24,47,47,100,88.36,100,198,198,3.05,6,197,16.22,12.59,4.05,8.1,0.99,0.11,100,100,87,198,8758.29,8733.65
09/27/2025,16,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,171.9,58,65,64,98.46,13,28,28,100,39.83,99.62,261,262,17.34,43,248,10.21,16.12,1.47,2.45,1.53,0.42,100,100,58,262,1602.24,1596.96
09/27/2025,16,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,1762.34,18,42,42,100,9,970,970,100,25.98,100,1312,1312,1.07,14,1312,177.31,15.73,1.04,1.45,4.13,0.05,100,100,18,1312,16426.24,16384.77
09/27/2025,16,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,3437.02,9,30,30,100,5,46,46,100,128.36,98.96,190,192,2.66,5,188,130.48,5.83,2.61,3.08,0.93,0.11,100,100,9,192,32035.34,31953.82
09/27/2025,16,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,976.45,55,110,109,99.09,16,905,905,100,120.41,100,2119,2119,0.38,8,2092,84.14,5.16,2.77,1.35,4.13,0.07,100,100,55,2119,9101.19,9076.54
Total,*,*,*,*,*,*,*,*,7287.38,227,323,321,99.38,24,1996,1996,100,402.94,99.93,4080,4083,1.88,76,4037,60.34,7.13,2.39,3.29,1.56,0.13,100,500.0,227.0,4083.0,67923.3,67745.73999999999
