Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'GNB.ENDCAddAtt','GNB.ENDCAddprepSucc','GNB.ENDCAddsucc','GNB.ENDCRelbySgnb.Delta','GNB.ENDCRelbySgnb','GNB.ENDCAddSuccRate'
070,Upstate New York,VCP Edge 1.x,NR,,,0700002,2025-09-27T14:00:00-05:00,3600,8381,8381,8356,,62,99.7
070,Upstate New York,VCP Edge 1.x,NR,,,0700021,2025-09-27T14:00:00-05:00,3600,5537,5537,5524,,69,99.77
070,Upstate New York,VCP Edge 1.x,NR,,,0700023,2025-09-27T14:00:00-05:00,3600,1632,1632,1632,,8,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709001,2025-09-27T14:00:00-05:00,3600,461483,461466,461034,,3883,99.9
070,Upstate New York,VCP Edge 1.x,NR,,,0709003,2025-09-27T14:00:00-05:00,3600,406222,406220,405944,,2894,99.93
070,Upstate New York,VCP Edge 1.x,NR,,,0709006,2025-09-27T14:00:00-05:00,3600,853,853,851,,9,99.77
070,Upstate New York,VCP Edge 1.x,NR,,,0700011,2025-09-27T14:00:00-05:00,3600,419,419,418,,0,99.76
070,Upstate New York,VCP Edge 1.x,NR,,,0700012,2025-09-27T14:00:00-05:00,3600,8452,8452,8446,,14,99.93
070,Upstate New York,VCP Edge 1.x,NR,,,0700022,2025-09-27T14:00:00-05:00,3600,2602,2602,2602,,21,100
070,Upstate New York,VCP Edge 1.x,NR,,,0709002,2025-09-27T14:00:00-05:00,3600,419883,419849,419261,,4594,99.85
070,Upstate New York,VCP Edge 1.x,NR,,,0709004,2025-09-27T14:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709007,2025-09-27T14:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709089,2025-09-27T14:00:00-05:00,3600,0,0,0,,0,NaN
070,Upstate New York,VCP Edge 1.x,NR,,,0709099,2025-09-27T14:00:00-05:00,3600,496,496,496,,3,100
070,Upstate New York,VCP Edge 1.x,NR,,,0700100,2025-09-27T14:00:00-05:00,3600,132,132,132,,0,100
*,*,VCP Edge 1.x,NR,,,000000*,Total *,3600,1316092,1316039,1314696,,11557,99.89
