Market,Region,VCPType,Technology,Datacenter,Site,Id,Timestamp,Freq,'AUPF.CpuUsageAvg.percent','AUPF.CpuUsageMax.percent','AUPF.CpuUsageMin.percent','AUPF.DiskUsageAvg.percent','AUPF.DiskUsageMax.percent','AUPF.DiskUsageMin.percent','AUPF.MemUsageAvg.percent','AUPF.MemUsageMax.percent','AUPF.MemUsageMin.percent','AUPF.MemUsageTot.number','AUPF.DiskUsageTot.number','AUPF.CpuUsageTot.number','AUPF.DiskUsageCnt.number','AUPF.InThruPeak_VM.number','AUPF.OutThruPeak_VM.number'
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T04:00:00-04:00,3600,3.61,13.8,2.22,1.72,1.72,1.71,18.83,18.93,18.78,6779.98,617.58,1299.43,360,2.85,2.79
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T04:00:00-04:00,3600,3.74,6.62,3.29,2.4,2.41,2.4,55.38,55.4,55.37,19938.1,864.99,1345.45,360,330.64,332.52
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T04:00:00-04:00,3600,3.67,6.56,3.19,2.34,2.35,2.34,55.35,55.37,55.33,19927.77,844.06,1320.02,360,1171.41,1180.48
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T04:00:00-04:00,3600,1.92,2.59,1.31,6.7,6.71,6.68,40.68,40.81,40.58,14643.88,2411.18,691.22,360,0.22,0.17
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T04:00:00-04:00,3600,3.39,10.32,2.29,0.79,0.79,0.79,18.11,18.16,18.08,6520.14,284.99,1219.78,360,2.73,2.75
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T04:00:00-04:00,3600,3.27,4.59,2.83,2.3,2.31,2.3,52.86,52.88,52.84,19027.88,829.06,1176.5,360,0.24,0.2
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T04:00:00-04:00,3600,3.26,4.2,2.78,2.3,2.31,2.3,52.77,52.79,52.75,18997.59,829.39,1175.32,360,0.33,0.3
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-00,2025-09-27T04:00:00-04:00,3600,1.4,1.94,1.23,7.05,7.07,7.04,40.69,40.79,40.56,14648.26,2538.62,503.79,360,0.26,0.15
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T04:00:00-04:00,3600,5.56,6.46,3.36,7.06,7.07,7.04,40.75,40.85,40.63,14670.87,2540.62,2002.82,360,4.46,4.85
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T04:00:00-04:00,3600,4.7,32.48,2.45,2.67,3.36,2.01,19.43,20.66,18.37,13993.51,1926.25,3380.7,720,34.02,16.91
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T04:00:00-04:00,3600,5.01,11.19,2.99,2.36,2.4,2.32,54.39,56.36,52.43,39162.45,1699.11,3605.52,720,2011.8,2017.41
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T04:00:00-04:00,3600,4.89,9.21,2.93,2.34,2.34,2.33,54.41,56.37,52.45,39175.5,1682.35,3519.63,720,2003.83,2076.99
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T04:00:00-04:00,3600,5.03,9.81,2.98,2.37,2.4,2.33,54.43,56.39,52.46,39187.85,1702.33,3621.99,720,2015.41,2016.5
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-03,2025-09-27T04:00:00-04:00,3600,5.26,9.99,3.04,2.33,2.34,2.33,54.41,56.36,52.46,39176.67,1680.82,3785.33,720,2128.83,2126.93
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-04,2025-09-27T04:00:00-04:00,3600,5.07,13.4,2.68,2.33,2.34,2.33,54.41,56.36,52.46,39175.66,1680.54,3646.83,720,1991.6,2000.4
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UIC-01,2025-09-27T04:00:00-04:00,3600,2.55,3.98,1.3,6.99,7.07,6.91,40.91,41.25,40.56,29453.14,5032.9,1837.55,720,1.75,1.83
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UMC-01,2025-09-27T04:00:00-04:00,3600,3.48,23.22,2.12,2.6,3.14,2.07,18.85,19.22,18.53,13571.4,1873.89,2503.89,720,13.49,10.76
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-00,2025-09-27T04:00:00-04:00,3600,4.39,11.78,2.84,2.37,2.4,2.33,54.38,56.27,52.5,39155.14,1702.7,3157.54,720,1622.57,1625.22
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-01,2025-09-27T04:00:00-04:00,3600,4.37,11.28,2.79,2.35,2.37,2.33,54.35,56.22,52.48,39130.69,1692.96,3143.92,720,1397.97,1410.09
070,Upstate New York,VCP Edge 1.x,NR,,HNRT,AUPF-UPC-02,2025-09-27T04:00:00-04:00,3600,4.48,8.29,2.98,2.39,2.4,2.39,54.34,56.23,52.46,39125.76,1722.91,3221.87,720,1460.74,1467.8
