DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,DL_GTP_Data_Volume_RN_MB,ENDC_Sessions_RN,Intra_CU_HO_Attempts_RN,Intra_CU_HO_Success_RN,Intra_CU_HO_Success_Rate_RN_%,Max_ENDC_Sessions_RN,SgNB_Modification_Attempts_RN,SgNB_Modification_Success_RN,SgNB_Modification_Success_Rate_RN_%,UL_GTP_Data_Volume_RN_MB,Attach_Success_rate_%_RN,Attach_Success_RN_Num,Attach_Success_RN_Den,Drop_rate_%_RN,Drop_RN_Num,Drop_RN_Den,DL_Tput_RN_Mbps,UL_Tput_RN_Mbps,UL_TTI_Util_Rate_%_RN,DL_TTI_Util_Rate_%_RN,DL_HARQ_Residual_BLER_%_RN,UL_HARQ_Residual_BLER_%_RN,Cell_Availability_RN,COR_NSA_Cell_Availability,COR_NSA_Cell_NumOf_ENDC_sessions,COR_NSA_Cell_X2AP_SgNBAddRqst,COR_NSA_Cell_DL_Avg_DUu_GTP_TPT,COR_NSA_Cell_DL_Avg_S1U_GTP_TPT
09/27/2025,03,5GNR,Florida,143,Jacksonville,5GNB_NOJACKSONVILLE_VZ_STORE,1431253,0000,408.51,63,0,0,NaN,14,194,194,100,35.05,100,43,43,9.3,4,43,138.67,20.21,1.01,0.42,0.57,0.2,100,100,63,43,3807.62,3796.63
09/27/2025,03,5GNR,Florida,143,Jacksonville,5GNB_ORANGEPARK_VZ_STORE,1431255,0000,36.9,21,0,0,NaN,6,41,41,100,7.08,100,43,43,0,0,42,50.07,19.14,0.22,0.11,8.79,0.33,100,100,21,43,343.93,342.76
09/27/2025,03,5GNR,Florida,143,Jacksonville,5GNB_STJOHNJAX_VZ_STORE,1431257,0000,51.28,5,0,0,NaN,3,265,265,100,8.78,100,269,269,0.37,1,268,73.68,21.28,0.25,0.1,0.41,0.01,100,100,5,269,477.93,476.4
09/27/2025,03,5GNR,Florida,143,Jacksonville,5GNB_ST_JOHNS_TOWN_CTR_APPLE,1431076,0000,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,NaN,0,0,NaN,NaN,0,0,NaN,NaN,100,100,0,0,0,0
09/27/2025,03,5GNR,Florida,143,Jacksonville,5GNB_TALLAHASSEE_VZ_STORE,1431259,0000,331,36,0,0,NaN,9,780,780,100,34.38,99.93,1351,1352,0.6,8,1342,81.21,4.28,0.96,0.48,7.49,0.15,100,100,36,1352,3085.1,3076.12
Total,*,*,*,*,*,*,*,*,827.69,125,0,0,NaN,14,1280,1280,100,85.3,99.94,1706,1707,0.77,13,1695,97.69,8.05,0.49,0.22,4.02,0.17,100,500.0,125.0,1707.0,7714.58,7691.91
